Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-CPT_phageK_gp170	0	0	0	0.0	0.2885538201928809	0.7465536284932643	7.271762111574281	1.5486522660073538	24.416706122648296	50.37886221479966	13.2160902500371	104.2209102983424	180.1548721205755	105.3083850748532	315.24107887340506	2288.044189801682	574.3727781289722	1705.6794180623162	4576.179090209749	3226.155828778466	2807.06451329933	phage	gene-CPT_phageK_gp170	1.7134061204557869	0	0	0
gene-CPT_phageK_gp071	0	0	1	0.3206263756875431	1.1542152807715236	2.2396608854797933	68.77874997197341	14.325033460568022	187.5486122464289	549.2283802240904	82.31736212880251	1485.422237304796	1539.8225147351857	1312.6285167330163	2298.5602974761123	1549.9391869785593	2255.19673306129	1728.9452924774885	746.2092072894509	1122.2207016971256	1253.4435471235447	phage	gene-CPT_phageK_gp071	1.0317123717622392	0	0	0
gene-CPT_phageK_gp109	0	0	0	0.3206263756875431	2.019876741350166	1.1198304427398966	34.8438601179601	10.840565862051475	109.69824489885468	505.10571658498486	77.78613118593265	1045.1346022198688	1924.1238279028053	1147.6993844157846	3016.561042037224	4299.875012773852	3159.2390939033407	3720.722259988876	2323.521403577191	3154.8049853383163	2212.2872961569683	phage	gene-CPT_phageK_gp109	1.1362971324391062	0	0	0
gene-CPT_phageK_gp047	1	0	0	0.0	0.8656614605786427	0.0	19.08837554288249	7.743261330036769	64.40348571481145	237.40627226712783	28.320193392936645	561.3301659928267	418.7619303529116	419.28938549803087	527.2886001597976	279.19506166280445	450.888295257063	285.37049087359725	144.81880409154735	165.38759607665494	202.82258044070304	phage	gene-CPT_phageK_gp047	1.051236983313667	0	0	0
gene-CPT_phageK_gp095	0	0	0	0.3206263756875431	1.1542152807715236	1.493107256986529	34.8438601179601	10.0662397290478	146.8541020420151	393.8112366594797	66.0804512501855	1057.2022865702031	1364.902166744021	952.6358526771336	2152.6959861189425	2257.685115135436	2237.825827213865	2128.100450412788	993.0432280563248	1490.6837752572835	1288.937498700668	phage	gene-CPT_phageK_gp095	1.0748548190136784	0	0	0
gene-CPT_phageK_gp179	2	0	1	1.2825055027501726	1.7313229211572854	1.1198304427398966	28.17807818235034	12.38921812805883	85.98926938845705	361.8716965625152	85.7157853359549	818.4084113954046	1941.1360313233924	806.8242425734907	4945.453278790241	13693.026927143914	6590.748255545662	11779.07598125643	12848.210156102305	15674.865549397837	9160.988902055456	phage	gene-CPT_phageK_gp179	1.4214980446002543	0	0	0
gene-CPT_phageK_gp106	0	0	0	0.3206263756875431	1.7313229211572854	0.7465536284932643	26.05714756647451	11.614891995055151	103.3286693885986	275.2727373305393	49.465937792996	687.4923205645043	886.3794192469962	479.5581843408699	1283.6059399430912	1236.3191031495642	1322.0769863442024	1148.3890199613932	859.4009162345684	1049.040349450818	992.3094748061396	phage	gene-CPT_phageK_gp106	1.030297109253097	0	0	0
gene-CPT_phageK_gp181	0	0	0	0.0	0.0	0.0	4.544851319733926	1.5486522660073538	14.154612245013508	25.024794302776304	6.419243835732306	55.95017289700487	144.8218342470486	77.11814045481557	362.2659911915373	851.6804696548851	436.9160449015259	691.0691759881635	666.5469751537065	904.5091537643608	454.82963663827655	phage	gene-CPT_phageK_gp181	1.3708419633109377	0	0	0
gene-CPT_phageK_gp145	0	0	0	0.0	0.0	0.0	2.120930615875832	4.258793731520223	4.60024897962939	137.3070950560226	15.104103142899543	230.74875227457565	680.4881368234813	398.55173428329056	1240.9351861729342	2154.681111803527	1637.3966903137564	1604.981805359149	2235.5362516660703	2326.037496148884	1891.320562609556	phage	gene-CPT_phageK_gp145	1.2593239976620485	0	0	0
gene-CPT_phageK_gp031	0	0	0	0.3206263756875431	1.7313229211572854	0.0	6.968772023592019	4.258793731520223	21.23191836752025	91.8673369799288	12.838487671464613	178.82114082768223	383.4288924793847	243.9914275734291	635.7071480043803	1738.0570246426237	659.7167938141449	1564.2665251325973	2276.19965971148	1721.2018848331525	1518.1270145986623	phage	gene-CPT_phageK_gp031	1.3855284759427973	0	0	0
gene-CPT_phageK_gp160	0	0	0	0.0	0.0	0.3732768142466321	5.15083149569845	1.935815332509192	19.10872653076824	41.817748374376194	16.6145134571895	81.54829121589599	174.9203479911641	155.2083583103221	414.5158937672398	3312.662959787508	722.0254778320808	2670.122618428754	4832.287221583471	4344.351611102044	2952.5897147655346	phage	gene-CPT_phageK_gp160	1.661265018354201	0	0	0
gene-CPT_phageK_gp144	2	0	1	0.0	2.885538201928809	1.866384071233161	62.41595812434591	13.937870394066184	208.0728000016985	648.9982838259486	117.05679935747146	1094.8680892394286	2636.019109502755	1543.6589122972327	4315.841952753026	7443.3945565637	5572.284493143402	6056.034404411792	7904.158011820924	7679.180262966278	6489.308461200294	phage	gene-CPT_phageK_gp144	1.2150511980737095	0	0	0
gene-CPT_phageK_gp197	0	0	0	0.3206263756875431	4.328307302893213	5.599152213699483	152.7070043430599	52.26701397774819	490.1034489835927	1560.427634221801	220.89750846490583	3924.557225690564	4964.946136746708	3045.5184963647544	7686.831500595432	7675.69569039382	7486.105163464001	7474.889214449562	3507.278393343566	5193.609598920443	4329.755035957908	phage	gene-CPT_phageK_gp197	1.0672832618651522	0	0	0
gene-CPT_phageK_gp135	0	1	0	0.3206263756875431	2.308430561543047	2.2396608854797933	40.29768170164081	12.776381194560669	184.0099591851756	538.3623511189376	81.56215697165753	1274.420604876222	1740.0430626851712	795.1593137651992	2608.1409702371493	2955.9438324591097	2448.542467710885	2595.9626437303923	1785.147392964279	2129.1823486063167	1707.7661273107196	phage	gene-CPT_phageK_gp135	1.067724678290176	0	0	0
gene-CPT_phageK_gp223	0	0	0	0.0	0.0	0.3732768142466321	19.08837554288249	8.904750529542284	66.88054285768882	246.2966597167984	35.11703980724144	628.9823358356103	712.767702288185	547.9276281894669	1042.8209722400622	915.3803138206706	1174.801915029081	734.6926905166115	362.6415044985381	604.8356113157315	463.9566527581082	phage	gene-CPT_phageK_gp223	1.067013728927734	0	0	0
gene-CPT_phageK_gp228	0	1	0	0.0	2.308430561543047	2.2396608854797933	40.29768170164081	9.67907666254596	150.3927551032685	313.1392023939508	49.08833521442352	711.9933766697286	664.3483540911295	454.9322235233658	768.9443995724216	550.5292914923843	722.7807346080558	559.4715738273454	258.9617038681364	377.97651935217823	354.43245932012854	phage	gene-CPT_phageK_gp228	0.9779363391188872	0	0	0
gene-CPT_phageK_gp111	2	1	1	1.2825055027501726	6.9252916846291415	9.331920356165805	168.15949883015526	51.87985091124635	612.5408449029595	2032.9352634913275	287.7331648722363	4393.002790926272	6006.180228155458	4362.359348500765	10000.631352989456	9892.99239369648	9539.270708951984	9137.672176558905	5864.32927373013	7386.458853981047	6432.518138676897	phage	gene-CPT_phageK_gp111	1.0509386008870183	0	0	0
gene-CPT_phageK_gp068	0	1	0	0.3206263756875431	1.1542152807715236	2.2396608854797933	46.054493373303785	8.904750529542284	163.13190612378065	357.92041325155054	50.59874552871347	852.4173400190742	912.9882502381708	741.3710309269665	1114.2291724268557	787.4384991557738	1044.1424927854098	777.5891464695853	381.1897257122338	493.6014759013441	554.7197575053228	phage	gene-CPT_phageK_gp068	0.996271722808012	0	0	0
gene-CPT_phageK_gp001	0	0	0	0.0	2.308430561543047	1.1198304427398966	35.14685020594236	6.194609064029415	140.8383918378844	218.3084029307985	33.229026914379	521.1045514917121	451.91391650585047	436.1387271100074	438.4637657811034	242.05940782998485	341.37606274069094	250.47167925083883	115.33188831592852	113.06364422054509	193.18850786976964	phage	gene-CPT_phageK_gp001	1.029502671795811	0	0	0
gene-CPT_phageK_gp177	0	0	0	0.3206263756875431	0.5771076403857618	0.0	6.059801759645235	0.0	13.80074693888817	22.061331819552795	8.30725672859475	44.24817595122608	94.22143432940511	53.14023123777207	226.4162444947108	1188.069859483565	319.095987849429	951.7196752956402	1505.735086219504	1426.6509670417647	962.9002006422376	phage	gene-CPT_phageK_gp177	1.5746972585365864	0	0	0
gene-CPT_phageK_gp055	0	0	0	0.3206263756875431	0.5771076403857618	0.7465536284932643	27.57209800638582	11.227728928553317	106.51345714372664	279.224020641504	42.669091378691206	672.4991369777252	635.9946817234845	417.34523069664897	646.5925443743183	355.3638114950841	507.910181843174	363.8928170248036	191.90275024939035	207.8322003795133	286.9939513235948	phage	gene-CPT_phageK_gp055	1.0304561746604528	0	0	0
gene-CPT_phageK_gp190	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.98782082774117	0.0	0.0	1.744841376470465	5.18441280368508	6.531237821962812	231.759007496794	12.839365191574656	249.01756209989057	960.4649420784232	394.0761968463659	732.189515390938	phage	gene-CPT_phageK_gp190	2.096515680896265	0	0	0
gene-CPT_phageK_gp007	0	1	0	0.0	0.2885538201928809	0.3732768142466321	20.300335894811536	6.968935197033092	72.89625306181955	229.5037056451985	29.45300112865411	570.1066637021607	439.7000268705572	421.5575660996431	561.6864526888018	285.70057766271447	479.2104243561248	268.2846143499551	135.7824911925674	156.60595380709805	213.47076591383995	phage	gene-CPT_phageK_gp007	1.0666214283799096	0	0	0
gene-CPT_phageK_gp153	0	0	0	0.3206263756875431	1.4427691009644046	0.7465536284932643	27.26910791840356	5.8074459975275765	107.92891836822798	224.5646015064926	41.91388622154624	474.6622511131524	450.16907512938	313.98100042317765	469.3782914717274	758.7058034895045	530.1902567344359	655.0797765021939	988.049476191099	898.2888238234245	805.2056443495911	phage	gene-CPT_phageK_gp153	1.0416744083002676	0	0	0
gene-CPT_phageK_gp077	0	0	0	0.0	1.4427691009644046	2.2396608854797933	30.904988974190697	3.484467598516546	124.9144530622442	209.74728909037503	37.76025785724886	530.2467366056018	376.4495269735028	306.5284070178804	406.2429925260869	198.96036433058103	303.9908523299294	283.5528444349119	113.90510206872116	124.40659881872276	192.6814514186679	phage	gene-CPT_phageK_gp077	1.017237455652094	0	0	0
gene-CPT_phageK_gp098	0	0	0	0.0	0.8656614605786427	0.7465536284932643	47.569443813215095	16.648011859579054	163.83963673603134	411.9212851680678	69.85647703591039	1190.312501828437	1063.0446086146308	815.2489133794788	1687.6718531951906	1241.7403664828223	1676.292414276468	1390.1359963065424	878.9003282797356	937.8062140364308	1259.0211680856642	phage	gene-CPT_phageK_gp098	1.0035050867245534	0	0	0
gene-CPT_phageK_gp142	0	2	0	0.0	3.4626458423145707	2.2396608854797933	67.56678962004436	22.068294790604792	299.0161836759103	788.6102941467007	156.32746752901028	1991.5336052097289	2742.018223123336	1522.9212610824925	4572.737307083563	6549.157169742737	4910.67955738932	5259.541734979879	5738.058690852278	6788.941277889947	4727.794350072788	phage	gene-CPT_phageK_gp142	1.1327059563277573	0	0	0
gene-CPT_phageK_gp033	1	0	1	0.9618791270626296	5.771076403857618	14.184518941372025	178.46116182155217	22.45545785710663	563.7074326576629	507.0813582404672	149.90822369327796	952.6156888673052	699.6813919646564	736.5106439235117	841.2234314688101	557.3058706589572	633.6604350430081	728.8762219128184	365.01948157721705	279.54894558089467	679.9627009274569	phage	gene-CPT_phageK_gp033	0.8598964716462509	0	0	0
gene-CPT_phageK_gp173	3	1	2	5.13002201100069	5.771076403857618	1.1198304427398966	11.210633255343684	7.743261330036769	21.5857836736456	98.782082774117	29.8306037072266	132.01315304456705	802.6270331764139	513.5808933650533	1848.340303615476	41179.91627943035	5670.090245632162	37501.31779366805	107946.1293072596	58007.138011558105	73297.03823256347	phage	gene-CPT_phageK_gp173	1.902197657798116	0	0	0
gene-CPT_phageK_gp028	1	1	0	0.0	0.8656614605786427	0.3732768142466321	34.8438601179601	8.904750529542284	121.72966530711616	342.7738272261859	54.75237389301084	1058.6650361884256	1083.9827051322764	674.2976902792908	1564.013750432695	1475.3968161462572	1599.633851515007	1174.1995993907249	705.3080015361732	1045.015430077271	811.7973782139139	phage	gene-CPT_phageK_gp028	1.0393352941899376	0	0	0
gene-CPT_phageK_gp019	0	1	0	0.9618791270626296	3.751199662507452	15.677626198358553	111.19736228949006	18.970990258590085	433.1311346974133	362.53024378100935	154.06185205757535	758.4356770482883	429.2309786117344	384.9426506736172	646.5925443743183	355.63487466174706	413.5030848463015	644.1738978700819	360.5013251277271	229.78630605340555	694.6673380094079	phage	gene-CPT_phageK_gp019	0.8794579977237366	0	0	0
gene-CPT_phageK_gp082	0	0	1	0.0	2.019876741350166	2.9862145139730574	74.53556164363638	21.68113172410296	260.4448653082485	908.7951615218764	143.11137727897318	2479.726290291438	2611.5913302321687	2114.5923723030523	4538.339454554559	3593.2133372836274	4857.81158307107	2817.351979962266	1552.3434369616111	2113.4485728733607	2122.031247860856	phage	gene-CPT_phageK_gp082	1.0863999645756313	0	0	0
gene-CPT_phageK_gp058	0	0	0	0.0	0.8656614605786427	0.0	24.84518721454546	3.484467598516546	86.34313469458239	148.50239777042253	32.851424335806506	344.8432224959189	225.08453756469	242.0472727720472	239.0433042838389	126.0443724982564	202.4088159612946	122.50936996739142	57.54704530403031	67.69182582783444	111.55241924238668	phage	gene-CPT_phageK_gp058	1.0350342926860123	0	0	0
gene-CPT_phageK_gp126	0	0	0	0.0	0.5771076403857618	0.0	10.907643167361424	3.097304532014708	41.04837551053917	72.44019403435246	18.50252635005194	180.28389044590452	242.96916167351225	188.5830157340448	447.60749873185136	1497.3529326459534	582.680602664697	1283.258385711845	1211.103726171183	1643.6307114520664	836.6431443179	phage	gene-CPT_phageK_gp126	1.3792958805042823	0	0	0
gene-CPT_phageK_gp016	1	0	0	3.2062637568754315	7.790953145207784	32.475082839457	323.5934139650555	45.298078780715095	921.111391844254	797.1714079871241	261.6785869507346	1325.2511541094486	892.9225744087605	1098.123436980546	1117.7124992652357	605.5551143249565	695.213862284969	1138.9372584802295	484.1561332190319	347.9725749311922	1101.8336682441193	phage	gene-CPT_phageK_gp016	0.859290010382335	0	0	0
gene-CPT_phageK_gp149	0	0	1	0.3206263756875431	4.616861123086094	4.4793217709595865	58.47708698057652	18.583827192088243	227.5353918385921	757.9878484867244	126.49686382178368	1661.3178788960336	2189.339717126316	1160.0123648245367	3242.541870677137	3912.525747612544	3404.6975460952094	3529.1423253514417	4040.1830566755166	3912.9534346100622	3670.581649525623	phage	gene-CPT_phageK_gp149	1.0741884285401684	0	0	0
gene-CPT_phageK_gp226	0	0	0	0.3206263756875431	0.0	0.0	1.211960351929047	1.1614891995055152	5.661844898005403	22.061331819552795	4.153628364297375	64.72667060633897	82.44375503822947	78.73826945596716	134.97891498723143	285.9716408293774	150.296098419021	237.74815418004152	631.1151166813903	326.750272779763	456.8578624426836	phage	gene-CPT_phageK_gp226	1.4487105041747663	0	0	0
gene-CPT_phageK_gp200	1	0	0	0.0	0.8656614605786427	0.3732768142466321	44.842533021374734	8.130424396538608	126.32991428674556	295.02915388536275	48.33313005727854	798.6612915494029	838.3962813940584	700.2197542977161	1095.5062906705623	1015.4026223192868	1084.1711019120837	1002.9773048665666	451.5778472411304	667.7707142475559	528.8598784991332	phage	gene-CPT_phageK_gp200	1.008000570068909	0	0	0
gene-CPT_phageK_gp015	0	0	0	0.6412527513750863	3.4626458423145707	4.4793217709595865	99.38074885818185	8.904750529542284	232.1356408182215	168.588087934493	53.61956615729338	299.1322969264705	187.13423762645732	304.58425221649844	198.114213932872	123.87586716495304	121.59634093197177	206.8481647223909	85.36937712457389	69.15543287276058	210.9354836583312	phage	gene-CPT_phageK_gp015	0.8871031725062184	0	0	0
gene-CPT_phageK_gp018	0	1	0	2.565011005500345	9.81082988655795	34.714743724936795	267.23725760035484	39.87779584968936	881.8323428643414	763.9147734531714	325.87102530805765	1491.2732357776854	1077.8757603146298	911.4845760478833	1566.1908297066825	922.1568929872436	1170.6480027612188	1450.1183287831584	802.3294663462739	619.471681764993	1658.0745951027477	phage	gene-CPT_phageK_gp018	0.8651863046823066	0	0	0
gene-CPT_phageK_gp140	1	0	0	0.0	3.751199662507452	3.359491328219689	118.46912440106432	32.908860652656266	419.3303877585252	984.5280916486992	167.27794230761245	2447.5457986905462	2463.7160235762967	1654.4757359760013	3181.583651005484	2204.0146081361777	2727.232218045652	2141.187504771322	1133.58167340625	1471.2909819120125	1766.5846756385235	phage	gene-CPT_phageK_gp140	0.9903605863517236	0	0	0
gene-CPT_phageK_gp130	0	3	0	0.0	0.5771076403857618	2.6129376997264253	16.664454839024394	12.002055061556993	62.9880244903101	649.6568310444427	77.78613118593265	1222.4929934293286	2724.133599014513	1284.1142463127485	4653.724656075902	6947.620024737224	5380.0716436577695	5175.929998800353	5263.65226365583	6136.172535852884	3948.4485847293854	phage	gene-CPT_phageK_gp130	1.186658483609922	0	0	0
gene-CPT_phageK_gp158	0	0	1	0.9618791270626296	3.4626458423145707	2.6129376997264253	34.23787994199557	10.0662397290478	156.0546000012739	325.651599545339	89.11420854310731	632.2735224766107	789.9769331970031	456.8763783247477	1393.766151206864	9427.034810202926	2082.620559751007	6735.834172480106	17194.914458219537	12296.12868618582	9883.037288424355	phage	gene-CPT_phageK_gp158	1.6760900925257547	0	0	0
gene-CPT_phageK_gp003	0	1	0	0.0	1.1542152807715236	0.3732768142466321	27.57209800638582	5.0331198645239	107.22118775597733	196.5763447204928	30.963411442944064	482.34168660881977	348.09585460585777	404.060172887206	350.94517896680173	191.9127219973452	321.7393865653414	209.7563990242874	92.02771294487492	112.69774245931356	168.34274176578353	phage	gene-CPT_phageK_gp003	1.043024854145635	0	0	0
gene-CPT_phageK_gp169	0	0	0	0.0	0.2885538201928809	0.7465536284932643	4.241861231751664	0.3871630665018384	14.154612245013508	36.22009701717623	8.684859307167237	95.07872518445272	155.727092849989	86.51488866149478	235.1245615906612	1690.0788441432874	448.6225249291381	1349.420716079991	3441.884023679896	2372.5070198252893	2174.765118775438	phage	gene-CPT_phageK_gp169	1.699818078392114	0	0	0
gene-CPT_phageK_gp089	0	0	0	0.6412527513750863	1.1542152807715236	0.3732768142466321	36.96479073383593	17.809501059084567	124.9144530622442	432.6655225506324	63.05963062160559	1034.163980083201	1030.7650431499271	846.6794160018197	1148.1916091010623	692.8374539904157	992.7850320191112	814.6691338187661	395.69538589217535	484.45393187055566	689.5967734983903	phage	gene-CPT_phageK_gp089	0.9978469714508078	0	0	0
gene-CPT_phageK_gp094	0	0	0	0.3206263756875431	0.5771076403857618	0.7465536284932643	18.179405278935704	10.453402795549636	71.83465714344355	198.8812599852222	27.94259081436416	516.716302637045	630.7601575940731	460.7646879275115	931.354513411897	856.5596066548176	881.3846575628015	835.753832507516	392.6040156898927	566.4159263864201	533.423386559049	phage	gene-CPT_phageK_gp094	1.0383622619595587	0	0	0
gene-CPT_phageK_gp182	0	0	0	0.0	1.1542152807715236	2.2396608854797933	37.26778082181819	8.130424396538608	148.97729387876714	337.8347230874801	75.52051571449772	789.8847938400688	1451.2718148793092	780.578152754835	3314.820902573525	8525.478717882064	3695.093776457589	7782.43499187512	8161.217334026117	8873.117709864784	5496.491929943052	phage	gene-CPT_phageK_gp182	1.3746934063896996	0	0	0
gene-CPT_phageK_gp030	0	0	0	0.3206263756875431	1.7313229211572854	1.1198304427398966	65.74884909215079	14.325033460568022	200.9954938791918	462.62942099211455	67.96846414304794	1236.0234273978854	1139.817629179331	765.6729659442403	1499.5722039226614	1230.35571348298	1379.4765013183007	1120.760794093376	597.3478421641494	843.0376578774624	718.4989912111905	phage	gene-CPT_phageK_gp030	0.9937176770313608	0	0	0
gene-CPT_phageK_gp194	0	1	0	0.0	1.1542152807715236	1.493107256986529	26.05714756647451	10.0662397290478	110.40597551110535	233.4549889561632	47.20032232156108	583.2714102661619	534.35767154408	453.3120945222142	709.2924274651613	789.3359413224142	663.1154493060324	1054.234934437493	1172.104902080849	882.1891463292369	1127.1864907992071	phage	gene-CPT_phageK_gp194	1.0411383232646536	0	0	0
gene-CPT_phageK_gp081	0	0	1	0.0	0.8656614605786427	1.866384071233161	29.390038534279388	10.0662397290478	107.22118775597733	467.23925152157335	64.19243835732306	1169.8340071733242	1660.652780055765	1101.039669182619	2369.0976659533103	2431.165541799702	2710.9941973621903	1705.3158887745792	1016.822998843114	1384.2063627389064	1272.7116922654116	phage	gene-CPT_phageK_gp081	1.0900245102529518	0	0	0
gene-CPT_phageK_gp118	1	0	0	0.3206263756875431	0.8656614605786427	0.7465536284932643	8.78671255148559	7.35609826353493	40.69451020441383	274.6141901120452	42.29148880011872	579.2488488160504	1162.0643567293298	533.0224413788724	2228.022928998914	3187.7028399559035	2688.336494082941	2597.4167608813405	1818.2012743579164	2991.612799829051	1690.52620797326	phage	gene-CPT_phageK_gp118	1.210324357279195	0	0	0
gene-CPT_phageK_gp103	0	0	0	0.0	0.2885538201928809	0.0	8.180732375521067	2.7101414655128693	37.86358775541113	199.86908081296332	32.09621917866153	433.70526180292666	741.12137465583	349.9478642487429	1257.9164045100374	1700.921370809804	1401.0013194335877	1416.6736343113482	1757.3250611437356	1637.776283272362	1415.7016114761072	phage	gene-CPT_phageK_gp103	1.1580613381046598	0	0	0
gene-CPT_phageK_gp083	0	1	0	0.0	3.751199662507452	3.359491328219689	92.10898674660756	32.13453451965259	363.7735346968471	1105.3715062423692	185.4028660790919	3034.83977040682	2846.272495367446	1942.858698180984	4595.378931533034	3121.563427290152	4647.472570962039	2486.176798833798	1510.015444961126	1821.8248691718247	2194.033263917305	phage	gene-CPT_phageK_gp083	1.0666371435296635	0	0	0
gene-CPT_phageK_gp072	0	0	0	0.3206263756875431	1.4427691009644046	2.6129376997264253	68.47575988399115	22.842620923608468	225.0583346957148	650.3153782629369	106.86152973601426	1686.9159972149246	1613.105852546945	1285.0863237134392	2408.7205087398847	1465.638542146392	2212.147096830716	1651.1500249017563	743.1178370871683	977.3236042494368	1248.3729826125273	phage	gene-CPT_phageK_gp072	1.027258052320991	0	0	0
gene-CPT_phageK_gp044	0	0	0	0.6412527513750863	2.308430561543047	5.972429027946115	62.41595812434591	12.776381194560669	167.02442449115938	130.06307565258737	49.465937792996	189.42607555979427	152.23741009704807	210.29274434947607	130.1893405844587	78.60831833224591	109.51223251637208	142.139951505193	56.83365218042663	53.05575537857294	152.62399178162903	phage	gene-CPT_phageK_gp044	0.8529548372723537	0	0	0
gene-CPT_phageK_gp040	0	0	0	0.0	1.4427691009644046	4.4793217709595865	49.0843942531264	7.743261330036769	103.68253469472393	73.42801486209363	30.58580886437157	115.9229072441212	79.39028262940616	125.39798468913288	72.27903189638845	47.70711733267338	40.40623751466143	88.33761692010717	44.70596907916404	27.07673033113377	82.14314507848474	phage	gene-CPT_phageK_gp040	0.855459314763689	0	0	0
gene-CPT_phageK_gp027	1	0	0	0.3206263756875431	0.2885538201928809	0.0	15.452494487095349	6.968935197033092	50.95660408204862	202.50326968693983	39.6482707501113	592.7792827846072	628.1428955293674	397.9036826828299	958.3502964093432	932.7283564870972	932.7421183291002	713.6079918278616	429.2248627015484	696.3110516236159	493.36592692201015	phage	gene-CPT_phageK_gp027	1.0487754779346763	0	0	0
gene-CPT_phageK_gp101	0	1	1	0.6412527513750863	4.328307302893213	4.852598585206218	119.6810847529934	34.07034985216178	490.8111795958433	1508.4024039607664	194.46532796483163	3536.928576861641	4649.1298476055545	3101.250934004369	6565.200258637018	6151.778567414901	6168.182089387661	5743.035687670177	3738.179967683291	4234.581082732584	4000.1683427417656	phage	gene-CPT_phageK_gp101	1.0235670604714249	0	0	0
gene-CPT_phageK_gp074	0	1	0	0.0	0.5771076403857618	1.1198304427398966	17.27043501498892	6.968935197033092	82.804481633329	197.2348919389869	30.963411442944064	517.0819900416005	396.07899245879554	345.4115030455185	541.2219075133183	276.4844299961753	464.1052888366252	289.0057837509679	122.94141496770112	165.38759607665494	238.82358846892785	phage	gene-CPT_phageK_gp074	1.0440271167230215	0	0	0
gene-CPT_phageK_gp051	0	0	0	0.0	1.7313229211572854	0.7465536284932643	29.69302862226165	6.581772130531253	110.75984081723068	229.1744320359514	37.38265527867637	474.29656370859686	331.08365118527075	420.26146289872185	372.71597170667775	192.99697466399687	296.43828457017963	224.66109982150712	95.35688085502544	120.38167944517583	161.2439514503589	phage	gene-CPT_phageK_gp051	1.025705074731555	0	0	0
gene-CPT_phageK_gp032	0	0	0	0.0	0.0	0.3732768142466321	3.6358810557871406	0.7743261330036769	10.262093877634792	41.15920115588208	3.776025785724886	77.16004236122895	158.3443549146947	113.73305588084143	266.0390872812852	754.097729656235	283.22129099061743	666.71271370978	993.0432280563248	752.6599228532726	672.8639106120323	phage	gene-CPT_phageK_gp032	1.3904159708792732	0	0	0
gene-CPT_phageK_gp105	0	1	0	0.3206263756875431	1.1542152807715236	1.1198304427398966	39.08572134971176	18.583827192088243	175.1633265320421	560.0944093292433	95.15584980026712	1353.4090842602288	1823.7954487557536	1023.2734771273427	2838.0405415702403	2970.039117125581	2978.3550960573334	2718.8355429855205	2087.388279664372	2381.654563856078	2185.920360699677	phage	gene-CPT_phageK_gp105	1.0569059700436765	0	0	0
