Geneid	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier	0_T	5_T	15_T	25_T	classification
gene-EST35_0020	phage	gene-EST35_0020	1.0272317562420277	0	0	0	0.0	127.19466508135717	527.6071731838271	230.16963200868167	middle
gene-EST35_0095	phage	gene-EST35_0095	1.84407195198394	0	0	0	0.0	2505.2746559495067	263.6612166848202	101.32744085939034	early
gene-EST35_0071	phage	gene-EST35_0071	0.9223307192598342	0	0	0	0.0	2153.342433337599	1128.697744127004	613.6354654120618	early
gene-EST35_0236	phage	gene-EST35_0236	1.1867346520478246	0	0	0	0.0	32.517889615809366	1033.0370975724434	1370.9090244105992	late
gene-EST35_0344	phage	gene-EST35_0344	1.7275389101987286	0	0	0	0.0	223.75125102670447	1091.8450572848897	15490.460832788942	late
gene-EST35_0426	phage	gene-EST35_0426	1.5178316569814396	0	0	0	0.0	44.6687636227063	212.39589865342714	404.3201795969723	late
gene-EST35_0205	phage	gene-EST35_0205	1.742871687306378	0	0	0	0.0	8.005824467596483	11.667925227887025	36.6382941842598	late
gene-EST35_0309	phage	gene-EST35_0309	1.4269505379978762	0	0	0	0.0	18.77819244134874	368.51531951369117	1114.0698581647857	late
gene-EST35_0392	phage	gene-EST35_0392	1.3857625241150509	0	0	0	0.0	27.215534702299877	236.81177228712423	146.72704487038507	middle
gene-EST35_0043	phage	gene-EST35_0043	0.8060747874301368	0	0	0	0.0	922.6401271504393	972.7373716777952	571.1395629552707	middle
gene-EST35_0421	phage	gene-EST35_0421	1.0970952775610694	0	0	0	0.0	274.5260437370544	1170.349714167128	357.2757943586559	middle
gene-EST35_0447	phage	gene-EST35_0447	1.159257239280959	0	0	0	0.0	9.766174332438949	43.6442806805747	27.784313336173273	middle
gene-EST35_0094	phage	gene-EST35_0094	1.454107117825134	0	0	0	0.0	3169.408873678796	771.4002957404185	344.61021209193103	early
gene-EST35_0431	phage	gene-EST35_0431	0.9124920552084588	0	0	0	0.0	625.5785026063645	979.082834768203	358.9200341791764	middle
gene-EST35_0203	phage	gene-EST35_0203	1.851821936637216	0	0	0	0.03711232832950285	10.527141926507182	13.602972575921122	115.05223219710139	late
gene-EST35_0088	phage	gene-EST35_0088	1.2235379038900485	0	0	0	0.0	1138.546067348281	497.5538920508825	227.34187010446385	early
gene-EST35_0298	phage	gene-EST35_0298	1.1288116590036608	0	0	0	0.0	2647.049552203073	13337.678275591388	5517.416153105615	middle
gene-EST35_0331	phage	gene-EST35_0331	1.159045958416042	0	0	0	0.0	5.28254171520102	123.34822465488053	185.25325349393407	late
gene-EST35_0263	phage	gene-EST35_0263	1.1909143881113913	0	0	0	0.0	42.404916663801934	1126.5135567445893	1843.6322137432114	late
gene-EST35_0240	phage	gene-EST35_0240	1.538141569286129	0	0	0	0.0	63.44887813107544	890.0109648193234	5395.803950760051	late
gene-EST35_0112	phage	gene-EST35_0112	1.3392336137760597	0	0	0	0.0	3.088313892564025	145.67373257924552	51.979300223477516	middle
gene-EST35_0173	phage	gene-EST35_0173	1.120542832066822	0	0	0	0.0	27.66964125305296	58.52337476747815	18.77345467534772	middle
gene-EST35_0247	phage	gene-EST35_0247	1.891757198086797	0	0	0	0.0	1.1496527382094668	38.739789131989376	734.8232940266734	late
gene-EST35_0005	phage	gene-EST35_0005	1.08243397646896	0	0	0	0.0	136.2326541501638	325.03244757762815	213.53093306125461	middle
gene-EST35_0113	phage	gene-EST35_0113	1.0697484394824923	0	0	0	0.0	58.82516002179267	772.3384623597652	600.5579845014555	middle
gene-EST35_0152	phage	gene-EST35_0152	2.4394157113606667	0	0	0	0.0	14.12066261429642	12.104707830761226	212.29575406659862	late
gene-EST35_0361	phage	gene-EST35_0361	1.0463173996532498	0	0	0	0.0	226.99990548973503	415.19576465180825	498.6380133603413	late
gene-EST35_0009	phage	gene-EST35_0009	1.068916417315755	0	0	0	0.0	59.5945811906075	150.4068672931101	85.13393678054008	middle
gene-EST35_0318	phage	gene-EST35_0318	1.486580456758537	0	0	0	0.0	82.34449678232352	804.2553522738693	4550.041538729176	late
gene-EST35_0355	phage	gene-EST35_0355	0.9578395310569716	0	0	0	0.0	985.4158079530889	1001.1404814024627	434.91244170510623	middle
gene-EST35_0250	phage	gene-EST35_0250	1.062642622731835	0	0	0	0.0	58.51218645764996	667.9820755268412	867.5273354963388	late
gene-EST35_0252	phage	gene-EST35_0252	1.150196089265883	0	0	0	0.0	27.336742983332687	1189.1866030576164	1193.23520958069	late
gene-EST35_0030	phage	gene-EST35_0030	1.100852809518181	0	0	0	0.0	168.8548712292441	501.1880699410646	114.6382298675721	middle
gene-EST35_0404	phage	gene-EST35_0404	0.8311463476827451	0	0	0	0.0	662.2323505671551	1040.3272922323665	1289.3015092514386	late
gene-EST35_0070	phage	gene-EST35_0070	0.9479275651560908	0	0	0	0.0	2447.1234547971585	1185.9896288246307	759.8613112794565	early
gene-EST35_0146	phage	gene-EST35_0146	2.253047572939893	0	0	0	0.0	14.61093425469835	24.348927673969143	543.4871608354911	late
gene-EST35_0383	phage	gene-EST35_0383	0.93238928772348	0	0	0	0.0	24.974589897759756	58.99315996207306	45.32470426032905	middle
gene-EST35_0266	phage	gene-EST35_0266	1.2217756157609878	0	0	0	0.03711232832950285	568.7502770981861	4507.012803745875	1569.2238781173148	middle
gene-EST35_0067	phage	gene-EST35_0067	1.0226080102376836	0	0	0	0.0	1239.0552531547103	607.3707879182904	267.2004531867345	early
gene-EST35_0305	phage	gene-EST35_0305	1.0527229764347206	0	0	0	0.0	57.44091666382162	50.79023822665244	91.08433848230158	late
gene-EST35_0332	phage	gene-EST35_0332	1.0432348625397367	0	0	0	0.0	709.3662844138435	2030.1941448104415	684.5084212729668	middle
gene-EST35_0218	phage	gene-EST35_0218	1.551706460703104	0	0	0	0.03711232832950285	31.433299126484	558.1762631817325	3490.1534175281017	late
gene-EST35_0380	phage	gene-EST35_0380	1.2470362005065656	0	0	0	0.0	30.72795105458188	39.88231393668652	95.55516631317228	late
gene-EST35_0459	phage	gene-EST35_0459	1.4271382697818515	0	0	0	0.0	26.529765371432152	289.1403606032252	136.86360709310964	middle
gene-EST35_0144	phage	gene-EST35_0144	1.879577580690031	0	0	0	0.0	47.70512145364097	147.04023980403676	1305.047287544116	late
gene-EST35_0163	phage	gene-EST35_0163	2.3228144842757645	0	0	0	0.0	3.63661961469438	5.1109784809510534	43.87949918348647	late
gene-EST35_0387	phage	gene-EST35_0387	1.0457311009444243	0	0	0	0.0	387.72967721623417	650.0473139315567	457.12400440314923	middle
gene-EST35_0145	phage	gene-EST35_0145	2.0576272291873634	0	0	0	0.0	15.617014546942677	45.863537664685424	452.6431501557491	late
gene-EST35_0147	phage	gene-EST35_0147	2.6097194377720445	0	0	0	0.0	2.9749310338341037	4.576934704257542	242.3623601649853	late
gene-EST35_0125	phage	gene-EST35_0125	1.6814617487664092	0	0	0	0.0	18.40387286159707	24.84977473943815	75.50361668473838	late
gene-EST35_0306	phage	gene-EST35_0306	1.339812476239948	0	0	0	0.0	13.025462992505505	25.28931987799399	70.52755762842476	late
gene-EST35_0222	phage	gene-EST35_0222	1.6381642406361068	0	0	0	0.0	4.771723134114059	22.010460247166268	168.6931963162346	late
gene-EST35_0386	phage	gene-EST35_0386	0.9236083630687372	0	0	0	0.0	299.97853954172905	668.5851860530539	386.17396794822065	middle
gene-EST35_0345	phage	gene-EST35_0345	1.690690686647114	0	0	0	0.0	170.35845457725486	707.3035906455192	8516.22929960379	late
gene-EST35_0288	phage	gene-EST35_0288	1.3787795005568395	0	0	0	0.0	43.75983628128095	951.9039162834921	3500.593406450249	late
gene-EST35_0242	phage	gene-EST35_0242	1.6789488804255157	0	0	0	0.0	9.176447300277191	344.3421562579153	3197.2083084623105	late
gene-EST35_0168	phage	gene-EST35_0168	1.124612455512089	0	0	0	0.0	214.21994379382554	6316.068628882197	7689.4351919993705	late
gene-EST35_0455	phage	gene-EST35_0455	1.2528671268018177	0	0	0	0.0	45.99009809248911	158.44481587710246	71.78454673256465	middle
