Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b0194	36734	35092	24378	22666	28247	34504	18091	20239	9944	11515	7497	8068	host	proS	0.47925350932964117	0	1
gene-b3823	486	502	256	362	192	213	238	231	131	156	104	285	host	rhtC	0.4663649614132917	0	1
gene-b2554	1439	1527	1167	1248	974	1088	842	812	458	473	401	535	host	glrR	0.41020894547242837	0	1
gene-b2882	103	115	68	87	76	67	60	57	48	36	41	65	host	xanQ	0.33150399089773547	0	1
gene-b1802	35	40	20	36	18	25	26	23	10	14	15	32	host	yeaW	0.37575413550044834	0	1
gene-b0591	3194	322	3089	429	1311	111	130	54	54	30	50	69	host	entS	1.5311059562382214	0	1
gene-b0715	329	457	283	319	220	262	192	162	85	111	95	193	host	abrB	0.4679299453858756	0	1
gene-b1915	1494	1587	1487	2451	1508	1930	1916	2063	533	589	388	378	host	yecF	0.5027842906978028	0	1
gene-b2002	85	97	51	89	62	73	55	68	29	31	36	40	host	yeeS	0.37334155187941054	0	1
gene-b0660	4426	4668	2949	2924	2754	3799	1706	1694	1133	1257	1633	2022	host	ybeZ	0.449430864218359	0	1
gene-b2229	36	47	29	45	42	44	31	18	15	9	8	30	host	yfaT	0.45720842951830937	0	1
gene-b1395	61	81	43	56	32	49	33	35	30	13	18	62	host	paaH	0.4434301548172464	0	1
gene-b2852	11	21	19	51	8	27	33	40	15	15	22	44	host	ygeH	0.5154289971801927	0	1
gene-b2300	3208	3143	1979	2119	1619	2112	1383	1471	939	1047	903	972	host	yfcE	0.44141646010457253	0	1
gene-b3371	64	77	35	52	35	46	64	54	23	18	13	76	host	frlB	0.4506641284170764	0	1
gene-b2386	38	28	12	25	18	15	20	25	17	12	13	58	host	fryC	0.545343911921393	0	1
gene-b2332	623	629	488	680	446	544	515	553	199	253	207	244	host	yfcO	0.3771745147942706	0	1
gene-b1387	50	46	14	39	15	42	37	33	27	16	16	110	host	paaZ	0.6794808536864365	0	1
gene-b3487	2116	2037	949	943	723	753	576	511	847	885	898	1236	host	yhiI	0.47837353847099007	0	1
gene-b0493	652	694	476	557	401	379	265	311	222	293	219	390	host	ybbO	0.3790299538117418	0	1
gene-b0185	16053	14798	10211	9590	11018	12869	8353	8968	4025	4616	3665	4126	host	accA	0.45331076303409945	0	1
gene-b4779	460	430	283	237	335	370	254	302	103	117	102	116	host	yoaM	0.4730779808556376	0	1
gene-b0289	127	122	89	111	68	100	75	71	60	44	57	90	host	ecpE	0.3006903191333139	0	1
gene-b2404	18312	14322	24442	26066	25760	25814	12858	17766	3439	4076	3134	3444	host	lysV	0.6090681472612326	0	1
gene-b3917	1623	1081	663	603	349	391	422	505	1839	1932	878	852	host	sbp	0.5890517306136013	0	1
gene-b4261	4231	3940	3189	3378	3407	3903	2335	2451	1157	1247	1062	1572	host	lptF	0.4230028005847139	0	1
gene-b4278	320	329	210	318	187	257	254	288	123	118	127	232	host	insG	0.3249314546332833	0	1
gene-b3298	101308	80279	89842	73927	102315	121243	83447	91108	42174	48992	25052	38254	host	rpsM	0.38103619375978476	0	1
gene-b1044	61	49	30	61	43	43	36	36	16	17	17	24	host	ymdA	0.424760228105317	0	1
gene-b3057	845	776	617	668	717	866	640	624	298	278	220	372	host	bacA	0.3769952832410145	0	1
gene-b3754	496	525	354	433	264	315	369	378	223	202	194	291	host	hsrA	0.3117304485030277	0	1
gene-b3824	529	519	267	344	226	266	270	261	144	184	142	238	host	rhtB	0.427968603205392	0	1
gene-b3825	2355	2205	1384	1485	1272	1370	1250	1142	602	673	574	837	host	pldB	0.4345491024899045	0	1
gene-b4839	67	91	71	183	51	65	92	118	14	22	20	20	host	asflhD	0.6963900922865262	0	1
gene-b4455	58	51	231	297	155	294	141	171	17	25	14	20	host	hokA	0.8394024920246425	0	1
gene-b0400	554	563	356	456	315	371	220	228	146	156	131	219	host	phoR	0.47223442183183356	0	1
gene-b2631	922	1127	1258	1636	966	1199	820	915	237	303	287	347	host	rnlB	0.5185858525015622	0	1
gene-b2379	2207	2530	1160	1188	879	1047	621	635	544	746	664	1281	host	alaC	0.5399226126880092	0	1
gene-b3323	142	145	111	145	95	160	127	116	77	49	50	101	host	gspA	0.3220679597989998	0	1
gene-b1498	41	38	50	75	26	51	65	47	30	20	17	57	host	ydeN	0.39780891085971254	0	1
gene-b4115	91	99	48	89	40	59	61	65	36	30	36	114	host	adiC	0.4199900017411129	0	1
gene-b4073	63	76	54	59	40	47	39	39	49	30	26	107	host	nrfD	0.4065323033010452	0	1
gene-b3560	12679	11938	8157	8883	11360	11717	6043	6774	2887	3300	2161	3462	host	glyQ	0.5022919739921586	0	1
gene-b0485	663	691	467	514	263	316	166	146	104	98	182	561	host	glsA	0.607886035554585	0	1
gene-b2184	169	177	121	147	123	156	145	123	62	54	49	124	host	radD	0.3469260287743505	0	1
gene-b2629	25	33	28	53	16	25	24	27	15	9	10	33	host	yfjM	0.4631845049121777	0	1
gene-b4735	612	675	570	974	443	513	1025	980	235	301	339	384	host	ybgU	0.450100096218404	0	1
gene-b2601	2553	2798	1746	1928	1683	2302	1180	1402	638	748	967	976	host	aroF	0.4341228738921313	0	1
gene-b0009	1215	1208	852	934	876	1038	753	874	366	404	297	328	host	mog	0.4206470482080159	0	1
gene-b2529	9872	8122	5584	4583	4771	5736	3064	3544	1993	2831	2347	3495	host	iscU	0.48812581746648437	0	1
gene-b3677	184	200	142	187	129	130	148	178	66	76	57	91	host	yidI	0.3626329309585475	0	1
gene-b3765	809	795	596	705	474	580	805	791	478	488	329	400	host	yifB	0.27372538031533594	0	1
gene-b3940	4275	4340	2482	2823	2552	2917	1748	1974	986	1164	811	1401	host	metL	0.4926456600579005	0	1
gene-b1619	1381	1587	952	1139	767	1029	537	578	236	330	365	472	host	hdhA	0.535378845361664	0	1
gene-b0540	42	37	28	39	25	38	32	39	24	13	24	62	host	insE3	0.35262807198084284	0	1
gene-b2845	482	442	543	653	652	631	495	571	170	172	150	203	host	yqeG	0.44659957984732973	0	1
gene-b1766	4372	4703	2877	2894	3186	3316	2021	2029	1124	1264	1075	1300	host	sppA	0.4753919471062533	0	1
gene-b4688	71	54	46	88	33	41	96	63	22	23	27	24	host	ykgS	0.5025963410622347	0	1
gene-b0080	1322	1261	978	1128	786	794	734	689	372	473	377	727	host	cra	0.3794778006436529	0	1
gene-b2103	5929	6629	4042	4371	4320	5634	2195	2597	574	751	404	491	host	thiD	0.6946312710104132	0	1
gene-b1823	92957	91389	79527	93840	65390	86511	70914	83359	24849	29150	26618	26761	host	cspC	0.4303840457792454	0	1
gene-b0153	2774	862	2289	814	2658	994	527	519	232	242	165	286	host	fhuB	0.9048523771589506	0	1
gene-b2679	1776	2266	1526	1597	1299	1386	675	656	671	830	1103	1493	host	proX	0.3791159144170243	0	1
gene-b2916	1747	1997	817	1288	704	835	1021	1020	503	644	544	806	host	argP	0.45026908636577917	0	1
gene-b0811	10110	11810	4663	5761	2106	2433	3241	2791	2542	2650	2847	3840	host	glnH	0.6672861791638708	0	1
gene-b1206	441	488	394	454	401	514	320	350	148	175	117	224	host	dauA	0.39387235860683084	0	1
gene-b2904	18675	19073	8562	9976	4793	6341	5107	5955	4101	5165	3001	3762	host	gcvH	0.6682308911842965	0	1
gene-b3727	1557	1551	722	760	773	833	381	399	208	260	235	397	host	pstC	0.6663136849449792	0	1
gene-b1938	55	66	22	44	26	41	41	40	30	10	20	72	host	fliF	0.46019616646163797	0	1
gene-b4375	8504	7003	7178	6135	8997	10520	5537	5553	1914	2228	1337	1874	host	prfC	0.5338889334915057	0	1
gene-b1565	108	110	96	157	100	111	96	105	33	38	28	36	host	ydfV	0.46213246325340557	0	1
gene-b3067	12617	10986	11718	11313	19726	21688	8513	9474	2842	3273	2115	4224	host	rpoD	0.6118728508747998	0	1
gene-b3882	44	48	28	57	34	24	33	39	30	16	15	82	host	yihU	0.4773382991672173	0	1
gene-b2956	109	121	80	115	69	97	87	103	53	39	39	49	host	yggM	0.35660726003032933	0	1
gene-b1588	185	244	106	149	87	172	117	107	66	61	76	124	host	ynfF	0.419385574300418	0	1
gene-b1083	186	234	117	163	108	128	88	117	46	56	69	81	host	flgL	0.45827821059035545	0	1
gene-b3691	81	74	43	70	53	58	68	62	45	31	29	109	host	dgoT	0.35772191498925876	0	1
gene-b1175	10545	12574	6235	6852	4681	6406	3747	4619	2783	3483	3225	3364	host	minD	0.515281163811281	0	1
gene-b2029	74022	77424	48105	51441	50957	59427	36026	42095	20981	25486	19482	21658	host	gnd	0.4367842672481225	0	1
gene-b1680	844	567	515	352	524	466	150	147	54	61	96	205	host	sufS	0.725931522289836	0	1
gene-b4429	376	289	390	467	321	290	302	348	159	165	170	178	host	sokB	0.3368506929161776	0	1
gene-b0945	1722	1352	939	824	606	571	1378	1225	831	798	518	598	host	pyrD	0.3906863061311545	0	1
gene-b2688	12420	12679	8946	9335	8302	10541	6497	6804	3340	3634	3437	3753	host	gshA	0.4414956921052109	0	1
gene-b0544	38	54	60	87	53	74	46	43	21	28	19	31	host	ybcK	0.43093565072405987	0	1
gene-b0698	35	41	19	40	17	20	37	42	32	12	27	77	host	kdpA	0.49481453785783147	0	1
gene-b3594	206	254	165	338	131	201	212	208	65	46	71	101	host	yibA	0.499820358690532	0	1
gene-b2689	1469	1433	1216	1536	1034	1379	1141	1170	394	489	407	521	host	yqaA	0.41588814480028924	0	1
gene-b3034	1631	1664	1131	1520	1007	1253	850	989	435	539	489	687	host	nudF	0.4117353444956184	0	1
gene-b3864	2076	3387	1521	2381	2171	1487	1086	1157	743	902	5827	909	host	spf	0.6987860407359024	0	1
gene-b3973	3559	3263	2695	2777	2555	3292	2052	2187	1037	1162	867	989	host	birA	0.4260119922031784	0	1
gene-b1713	28611	26052	20165	21399	25052	30599	20026	21636	9422	10483	7438	8935	host	pheT	0.4065208496218304	0	1
gene-b0085	10387	10651	6932	7146	7237	9354	4800	5299	2604	3322	2613	3058	host	murE	0.46344787920506786	0	1
gene-b4818	529	709	551	910	334	438	600	645	154	178	189	161	host	yoeJ	0.5301585660643835	0	1
gene-b1795	6639	7992	4919	9747	3639	5494	4245	4493	996	1110	1781	1820	host	yeaQ	0.6022756520912078	0	1
gene-b3340	370272	306634	267547	209103	344720	345832	265581	285635	141338	160039	78259	106737	host	fusA	0.3951888328598256	0	1
gene-b0859	998	1117	1132	1425	1192	1577	784	920	333	395	201	355	host	rlmC	0.5031174250338472	0	1
gene-b0551	24	22	21	40	13	17	27	24	11	9	13	12	host	quuD	0.4347069602397947	0	1
gene-b2159	1069	1077	790	754	710	795	513	579	290	363	302	460	host	nfo	0.4035670573541675	0	1
gene-b3619	7802	7330	5006	5034	5373	4937	9924	3923	2456	2616	2105	2737	host	rfaD	0.4693870607022287	0	1
gene-b0987	36	57	64	102	72	77	50	79	22	24	13	35	host	gfcA	0.49630631267161956	0	1
gene-b2486	88	88	65	77	60	84	76	56	42	29	32	74	host	hyfF	0.31057799303980355	0	1
gene-b1847	7434	7446	5074	6705	4809	7322	4246	5034	1533	1821	1746	1884	host	yebF	0.4922532374923434	0	1
gene-b4485	119	124	63	90	76	81	70	82	47	32	57	154	host	ytfR	0.4009470871609632	0	1
gene-b1836	672	850	709	1234	588	730	642	738	227	253	177	381	host	yebV	0.48245168289033213	0	1
gene-b1375	19	26	28	63	21	34	37	34	10	12	11	14	host	ynaE	0.5623530274786245	0	1
gene-b0036	80	80	92	98	89	107	43	41	57	51	30	62	host	caiD	0.3480322304681304	0	1
gene-b0631	336	453	385	610	272	368	195	310	84	119	114	299	host	ybeD	0.4966581111028625	0	1
gene-b1331	694	803	428	490	436	498	424	436	250	310	204	406	host	insH4	0.35950019245749526	0	1
gene-b2126	283	368	206	325	164	321	214	317	122	88	80	127	host	btsS	0.44942613202586296	0	1
gene-b1669	77	70	55	80	31	40	29	32	19	16	21	66	host	ydhT	0.5069411279383105	0	1
gene-b0379	67	90	58	86	58	73	53	64	36	17	23	36	host	yaiY	0.40414302698339466	0	1
gene-b0361	165	182	101	148	104	142	99	78	58	57	65	172	host	insD1	0.3840600249897943	0	1
gene-b2488	51	58	21	35	22	29	21	19	25	12	17	34	host	hyfH	0.46263875032738977	0	1
gene-b3764	10425	9426	8733	10831	8489	9301	10575	9601	3426	3497	2794	2237	host	maoP	0.43423266382499387	0	1
gene-b3804	2342	2496	1614	1935	1379	1531	1202	1181	650	720	742	928	host	hemD	0.4248760722226273	0	1
gene-b2987	63	48	38	71	58	43	51	49	45	30	23	83	host	pitB	0.3211956284180745	0	1
gene-b1636	4625	4723	2736	3012	2765	3502	2313	2603	1158	1430	1038	1175	host	pdxY	0.4680785021084542	0	1
gene-b0968	673	672	542	787	434	494	434	397	168	168	167	233	host	yccX	0.4776954474145525	0	1
gene-b3150	2734	3055	1967	2025	1924	2278	1372	1475	891	1049	871	988	host	dolP	0.4076319089135518	0	1
gene-b0095	27816	26140	18088	17775	18201	23149	12156	13483	7493	8818	7302	8579	host	ftsZ	0.4417677028527353	0	1
gene-b3447	4562	4658	2672	2885	2493	3433	1249	1328	705	755	984	1515	host	ggt	0.593728603077136	0	1
gene-b4723	801	873	1459	2024	1276	1575	1528	1596	385	575	371	482	host	ymcF	0.5009357592932532	0	1
gene-b0756	4661	5654	2442	2555	2091	2606	1276	1400	995	1435	1316	1876	host	galM	0.5799951250980061	0	1
gene-b3252	1994	2126	1588	2058	1289	1683	1121	1290	457	541	526	822	host	csrD	0.4534376533670116	0	1
gene-b0134	4365	4105	2455	2625	2827	2819	2174	2365	1366	1489	1003	1623	host	panB	0.4050830597873844	0	1
gene-b1987	518	742	298	589	129	205	203	217	194	207	122	208	host	cbl	0.633325508956476	0	1
gene-b0795	1352	1604	652	714	480	564	305	291	287	324	570	697	host	ybhG	0.6150672616550568	0	1
gene-b0049	1946	1979	1383	1617	1260	1349	1088	1094	525	606	504	751	host	apaH	0.41885319512923447	0	1
gene-b0781	4732	6290	3590	4634	3166	4617	2088	3039	1400	2112	1514	2108	host	moaA	0.4475566213204855	0	1
gene-b3658	2444	3133	2605	1653	4241	1695	2208	1644	912	1749	1675	2663	host	selC	0.37872804089795287	0	1
gene-b3862	199	212	334	475	242	285	232	257	58	55	48	95	host	yihG	0.5923812506485798	0	1
gene-b3956	13441	15096	6988	8366	5250	5488	2850	3193	2994	4100	3879	8270	host	ppc	0.5821840735257685	0	1
gene-b2790	820	832	583	766	513	669	339	307	204	201	266	406	host	yqcA	0.46260137421030784	0	1
gene-b4763	3382	4401	3564	5546	2409	2836	4688	4187	1138	1823	1427	1798	host	sroC	0.4387208080053541	0	1
gene-b0804	1967	217	2079	206	950	103	86	74	41	51	40	73	host	ybiX	1.480464016840625	0	1
gene-b1540	1151	1371	892	1192	865	1007	857	1003	372	458	273	374	host	rspR	0.4262251587436368	0	1
gene-b2844	480	525	355	409	331	255	275	256	172	176	132	279	host	yqeF	0.3845588919613381	0	1
gene-b2480	2771	3274	1854	2322	1526	1331	1279	1290	802	962	648	1173	host	bcp	0.48226538707613625	0	1
gene-b3448	274	321	182	251	108	155	164	138	88	88	123	204	host	yhhA	0.4115328699762835	0	1
gene-b1039	77	90	47	65	24	21	18	24	13	14	26	39	host	csgE	0.6533457449610912	0	1
gene-b0018	141	149	135	146	114	161	120	143	65	74	58	66	host	mokC	0.3188190283656984	0	1
gene-b2335	18	35	13	29	5	20	18	12	8	9	7	20	host	yfcR	0.5385549643962464	0	1
gene-b0560	15	33	8	19	7	8	20	10	5	1	6	67	host	nohD	1.044875762691728	0	1
gene-b0829	3910	3652	1533	1651	577	680	570	761	1660	2002	1167	1808	host	gsiA	0.6386893216450998	0	1
gene-b0582	639	670	556	628	621	721	445	469	178	198	212	346	host	insL2	0.39895970923426405	0	1
gene-b1177	633	725	497	708	382	578	468	488	190	199	192	210	host	ycgJ	0.44291189148373433	0	1
gene-b0471	2071	1772	1541	1540	1740	2110	1269	1388	561	573	436	743	host	ybaB	0.4356851370814209	0	1
gene-T7p56	17	9	15	23	8	76	7879	13175	88143	116927	118782	151942	phage	gene-T7p56	1.363867722145676	0	0
gene-b1002	1144	1381	690	945	641	892	387	516	218	240	265	403	host	agp	0.5632126636233349	0	1
gene-b1846	448	545	338	485	274	394	243	302	179	182	178	190	host	yebE	0.39522463730698587	0	1
gene-b1841	670	618	485	544	447	528	463	513	248	239	180	334	host	yobA	0.3398237778215435	0	1
gene-b2399	609	696	443	522	398	553	452	438	162	175	172	210	host	yfeD	0.4367709636155012	0	1
gene-b4246	807	900	525	707	425	208	1873	1573	470	534	609	440	host	pyrL	0.6224516816349108	0	1
gene-b4100	43	31	20	34	23	23	28	41	15	11	8	54	host	phnH	0.47786693314947365	0	1
gene-b4087	56	66	32	71	34	36	58	39	32	25	20	51	host	alsA	0.3655262883235914	0	1
gene-b1736	190	197	119	166	107	179	113	107	48	69	51	55	host	chbA	0.4522765791619492	0	1
gene-b3623	215	292	354	679	149	335	489	545	70	42	50	87	host	waaU	0.7360894868886445	0	1
gene-b2676	276	61	216	48	107	23	28	21	13	12	17	26	host	nrdF	1.1798064702427982	0	1
gene-b2893	3020	3313	2629	2602	2520	3404	1501	1757	780	848	853	902	host	dsbC	0.4848917888958699	0	1
gene-b4602	571	723	858	1636	518	463	1706	1191	177	233	188	319	host	cydH	0.7170891238996493	0	1
gene-b1072	113	112	71	79	56	76	60	63	27	39	32	34	host	flgA	0.4341194654156317	0	1
gene-b1856	1033	1109	804	939	806	983	790	789	323	390	259	459	host	mepM	0.3862439559385759	0	1
gene-b3888	4219	4721	2276	2282	1552	1925	1023	1038	907	1151	1280	1628	host	fabY	0.5975502248325204	0	1
gene-b3203	3354	3677	2121	2210	1583	2027	1243	1467	928	1119	1198	1457	host	hpf	0.44804810729940003	0	1
gene-b0882	43528	49857	21928	24275	15036	19697	10394	11374	11254	15467	18449	22450	host	clpA	0.5443191195151573	0	1
gene-b0308	89	84	70	72	57	91	63	62	42	35	27	89	host	ykgG	0.3202432468766225	0	1
gene-b3576	7	10	2	7	6	7	9	9	3	4	5	17	host	yiaL	0.5277584054841961	0	1
gene-b2878	157	176	102	134	74	115	113	112	79	62	58	141	host	ygfK	0.32565021566730573	0	1
gene-b1160	14	23	20	45	19	21	100	88	33	20	27	20	host	iraM	0.7602481733085118	0	1
gene-b4133	107	103	175	201	152	154	104	108	48	49	40	92	host	cadC	0.4431488075793789	0	1
gene-b4196	149	117	75	84	72	86	77	61	38	50	45	117	host	ulaD	0.388993670338107	0	1
gene-b1959	118	138	88	156	80	101	82	121	51	34	40	95	host	yedA	0.39476129994206255	0	1
gene-b2363	14	14	9	15	3	11	13	18	12	1	3	8	host	yfdT	0.5112624075445138	0	1
gene-b3790	3903	3739	2868	2644	3145	3788	2146	2307	976	1078	780	917	host	rffC	0.48148876048763806	0	1
gene-b3663	104	93	88	134	70	74	105	114	53	29	32	89	host	yicN	0.37392807622494195	0	1
gene-b2343	1608	1667	1449	1779	1067	1364	1272	1368	606	698	534	567	host	yfcZ	0.3753366441302178	0	1
gene-b3779	2071	1743	1653	1569	1288	1678	1121	1105	458	496	468	697	host	gpp	0.4504948469842072	0	1
gene-b2447	55	58	25	31	29	35	33	34	15	15	14	40	host	yffP	0.427337322849292	0	1
gene-b2761	142	141	120	160	85	122	133	136	77	70	72	117	host	cas3	0.25801992363330306	0	1
gene-b2023	2599	2776	1567	1687	1700	2428	970	1230	513	587	457	828	host	hisH	0.5449064721186242	0	1
gene-b3315	153961	120750	106865	96816	167314	208322	128224	152894	53357	64409	33190	45175	host	rplV	0.4707863838728263	0	1
gene-b4106	35	40	12	32	10	11	33	28	24	17	9	31	host	phnC	0.4541776637329181	0	1
gene-b0622	28	34	29	49	25	37	52	59	16	17	17	40	host	pagP	0.40872184916883664	0	1
gene-b0767	3784	4401	1893	2328	1697	2218	920	1032	788	1093	1138	1952	host	pgl	0.5635415047858888	0	1
gene-b1696	41	58	21	38	15	32	35	40	13	18	17	37	host	ydiP	0.4300148155616874	0	1
gene-b2621	2223267	2137897	1730571	1946159	1661262	1975461	1857931	1899398	1148372	1479767	1368910	1463216	host	ssrA	0.17915476335921834	0	1
gene-b2812	2480	2191	2378	2327	2721	3110	1240	1272	526	564	425	597	host	tcdA	0.5690328819977714	0	1
gene-b0196	295	339	290	339	243	262	185	196	104	100	67	129	host	rcsF	0.4335988278165242	0	1
gene-b1782	6267	6103	4637	5244	4409	4970	3393	3652	2116	2364	1523	2409	host	mipA	0.3888423314343207	0	1
gene-b4637	3558	3911	3983	5030	2552	3663	4254	3714	1197	1326	1398	1029	host	uof	0.4504025295987226	0	1
gene-b3010	167	182	107	89	75	89	93	127	78	79	90	118	host	yqhC	0.3112714857895684	0	1
gene-b0222	5577	6059	3461	3823	3268	3846	2957	3181	1774	2197	1760	2031	host	gmhA	0.3979457968006417	0	1
gene-b3873	168	254	100	188	110	166	146	186	104	83	82	89	host	yihM	0.36927727745662275	0	1
gene-b0646	25	28	19	33	22	30	24	24	17	8	15	48	host	djlB	0.39618384867726614	0	1
gene-b1862	141	113	129	138	144	158	111	120	51	51	34	68	host	yebB	0.38803785039081984	0	1
gene-b1674	28	33	15	29	12	29	17	20	15	19	13	30	host	ydhY	0.33565268045032964	0	1
gene-b0092	6491	6377	4763	5376	5162	6640	3791	4169	1808	2286	1772	1912	host	ddlB	0.42934605752024213	0	1
gene-b1449	1436	1799	806	1209	672	933	356	399	218	271	410	644	host	curA	0.6264930407335488	0	1
gene-b0155	1770	2070	1261	1768	1120	1459	1058	1193	502	683	641	958	host	clcA	0.3876553993176456	0	1
gene-b0344	146	140	93	120	95	118	112	114	84	53	69	188	host	lacZ	0.3139395124493513	0	1
gene-b2011	743	798	422	446	411	503	401	447	278	305	223	353	host	sbcB	0.3708742918035907	0	1
gene-b0831	1588	1325	1060	1187	486	560	235	242	503	604	578	780	host	gsiC	0.5434990383729535	0	1
gene-b3540	8009	12702	5264	7443	6695	11107	1713	2573	871	1162	1818	2839	host	dppF	0.7419314840431255	0	1
gene-b0845	454	412	245	315	279	250	204	247	117	168	110	243	host	ybjJ	0.392533632760332	0	1
gene-b4776	7	12	31	47	16	17	38	24	6	7	7	11	host	ynfU	0.7014318756550221	0	1
gene-b2299	3386	3202	1837	2060	1764	2434	1325	1316	931	1125	955	1055	host	yfcD	0.454881270680434	0	1
gene-b0075	3595	4982	2437	4522	1340	1200	4149	3615	689	1280	1257	1435	host	leuL	0.5777336796377192	0	1
gene-b3115	49	51	48	51	38	56	41	45	33	22	17	42	host	tdcD	0.2779644857817557	0	1
gene-b1455	4	4	2	10	0	1	2	1	0	1	2	2	host	yncH	1.0745128586815782	0	1
gene-b0082	4680	4658	3518	3466	3610	4654	2307	2490	1299	1461	1267	1613	host	rsmH	0.4424956990324462	0	1
gene-b2527	3621	2929	2329	1922	2121	2531	1406	1816	759	1058	729	997	host	hscB	0.4696245592858035	0	1
gene-b3430	2060	1871	1451	1523	1253	1437	479	515	401	479	589	1436	host	glgC	0.5085320689753156	0	1
gene-b2280	6100	5474	3919	4927	4807	4960	4017	4260	1937	2212	1217	2180	host	nuoJ	0.3931683512302289	0	1
gene-b0948	4297	3912	4101	4226	4573	5440	2766	2988	1265	1295	860	1252	host	rlmL	0.48848210746416815	0	1
gene-b1739	7580	9800	4953	8460	3267	5127	2787	3057	1217	1432	2817	3272	host	osmE	0.5936953070368188	0	1
gene-b3942	7697	8305	3742	4009	3523	3797	2090	2276	1791	2179	1986	2746	host	katG	0.5644966938948436	0	1
gene-b2004	73	74	42	70	43	52	45	40	22	17	21	34	host	cbeA	0.4283060036438202	0	1
gene-b4720	14	16	5	19	2	2	23	33	12	19	21	5	host	ytiC	0.6400503981387614	0	1
gene-b2380	466	511	271	351	271	262	234	229	108	126	160	217	host	pyrS	0.4427354137476574	0	1
gene-b0409	10462	9243	8218	8059	10631	11179	8297	8966	2596	2998	1829	2863	host	secF	0.47151018647010196	0	1
gene-b3986	110011	87689	106743	97432	116720	140498	110306	113335	35583	39174	21963	25886	host	rplL	0.47222238992561877	0	1
gene-b3735	36180	27183	27796	21261	30473	31144	20385	20835	10090	11377	6223	10957	host	atpH	0.4396694236396967	0	1
gene-b3928	7275	7360	5179	8151	4322	4918	5436	5373	2011	2575	2359	2808	host	zapB	0.4140778213772848	0	1
gene-b4555	87	124	191	252	112	135	103	107	38	29	27	40	host	yicS	0.6296015586153878	0	1
gene-b1610	471	424	263	392	231	291	249	295	178	188	165	281	host	tus	0.32817645531914197	0	1
