Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b4306	73	114	92	51	39	60	45	64	39	28	13	49	host	yjhP	0.4769289589685127	0	1
gene-b0878	1670	2011	1468	1349	530	801	345	599	308	220	274	309	host	macA	0.7335643233770389	0	1
gene-b3568	82	136	95	57	33	35	39	31	48	25	28	49	host	xylH	0.5844329602724325	0	1
gene-b3069	272	390	259	205	109	179	234	141	41	43	28	17	host	ileX	0.7036650567311903	0	1
gene-b0483	830	1148	464	417	206	283	228	350	333	238	288	303	host	ybaQ	0.6379459038717638	0	1
gene-b1075	60	102	75	87	28	77	26	54	59	27	21	42	host	flgD	0.4660774851973124	0	1
gene-b1536	78	125	108	73	27	47	17	28	27	14	19	27	host	ydeI	0.7361397641548844	0	1
gene-b2155	90452	164553	128353	133125	40056	83696	14061	33545	1671	1380	153	178	host	cirA	0.9970030653519344	0	1
gene-b3937	582	662	998	810	549	805	330	597	239	144	106	111	host	yiiX	0.5873185000797092	0	1
gene-b0427	1140	1173	1307	957	733	857	704	1202	558	355	230	253	host	yajR	0.4619182450822441	0	1
gene-b2297	2465	2445	2099	1735	1257	1529	1029	2143	873	617	367	320	host	pta	0.5303413694007412	0	1
gene-b3892	13980	11237	9987	6577	5371	5701	4477	7740	7170	4309	3437	3476	host	fdoI	0.4535044217515686	0	1
gene-b4775	1220	1454	1116	1071	1114	1115	1595	2508	1250	881	599	803	host	mgtT	0.37816423734943294	0	1
gene-b2720	29	47	39	19	13	11	6	11	13	5	9	16	host	hycF	0.7016399561467483	0	1
gene-b0970	2996	3404	3347	3083	1491	2342	792	1431	741	548	464	546	host	yccA	0.6461713218941023	0	1
gene-b4624	335	462	210	200	99	121	133	186	113	86	74	79	host	ryjB	0.6428397860352323	0	1
gene-b2737	150	209	203	194	93	154	73	130	75	45	51	67	host	ygbK	0.48336957978213524	0	1
gene-b0577	1663	1778	1418	1106	680	905	685	1188	778	464	412	450	host	ybdG	0.46971550957922514	0	1
gene-b0389	881	1333	841	593	348	443	184	354	202	135	184	213	host	yaiA	0.7450649692594145	0	1
gene-b0820	6009	5649	7488	5991	3994	5630	2071	5091	1394	1030	766	707	host	ybiT	0.6187051129186159	0	1
gene-b2314	4502	4667	4882	4015	2873	3617	1697	3160	2062	1278	815	814	host	dedD	0.5028294435275261	0	1
gene-b1012	173	292	147	203	22	59	21	30	18	9	24	48	host	rutA	1.0230374683054917	0	1
gene-b1638	1996	2656	2276	1884	839	1425	762	1294	1068	666	425	494	host	pdxH	0.5376698692985699	0	1
gene-b3666	67	127	124	44	21	52	34	36	61	29	16	54	host	uhpT	0.6252945487171008	0	1
gene-b1684	1885	3372	1302	1418	206	328	29	87	47	40	103	128	host	sufA	1.3499466045701896	0	1
gene-b2366	491	603	444	350	185	324	148	280	123	86	75	111	host	dsdA	0.6275462388194274	0	1
gene-b1824	62130	67766	61871	45930	35439	34526	27624	47942	22182	13565	12467	14733	host	yobF	0.5125787926764629	0	1
gene-b1888	168	234	171	123	79	114	57	90	72	32	35	44	host	cheA	0.592524478215609	0	1
gene-b3658	3617	8445	4254	4311	9590	3684	10475	3194	2579	2682	1926	1277	host	selC	0.6307087350281966	0	1
gene-b3689	2237	2618	2268	1979	954	1298	686	1171	733	495	472	550	host	yidR	0.5817864663258748	0	1
gene-b1221	273	329	277	238	113	216	71	152	84	64	49	60	host	narL	0.6012353449771176	0	1
gene-b4485	109	213	175	128	52	86	49	72	57	34	47	60	host	ytfR	0.5955068580381071	0	1
gene-b2322	644	652	818	670	466	582	332	538	263	152	90	134	host	yfcJ	0.5247346737801868	0	1
gene-b0068	4553	4662	4658	3992	1857	2994	1125	2117	1151	685	415	480	host	thiB	0.6816073222858797	0	1
gene-b2361	11	15	14	1	3	9	4	6	8	0	4	14	host	yfdR	0.6751864803403872	0	1
gene-T7p26	13	10	26	2	4	32	53200	109517	210680	135925	60657	67237	phage	gene-T7p26	1.2399726113156972	0	0
gene-b4502	259	370	373	309	208	260	120	234	77	59	58	58	host	yeiW	0.5823057113389941	0	1
gene-b1147	289	318	200	181	105	136	81	133	74	58	50	75	host	ymfL	0.6021024295251918	0	1
gene-b1259	454	585	578	287	300	251	92	164	49	30	37	30	host	yciG	0.8387467408883296	0	1
gene-b2568	8999	9964	9652	7820	6710	8780	4346	8503	2931	1847	1440	1306	host	lepB	0.5422483897306914	0	1
gene-b0631	564	698	625	609	315	428	187	326	141	92	153	133	host	ybeD	0.5958962047562553	0	1
gene-b2629	34	48	36	18	12	21	9	16	11	7	7	27	host	yfjM	0.6149373364992091	0	1
gene-b2332	654	781	634	515	339	388	246	458	282	168	145	177	host	yfcO	0.5071169727506545	0	1
gene-b3531	266	273	256	201	154	156	75	122	77	31	51	70	host	bcsZ	0.580322689630129	0	1
gene-b0087	2975	3045	3259	2800	1463	2286	1197	1864	1092	726	435	543	host	mraY	0.550469945687869	0	1
gene-b2284	17329	16386	15117	11199	6822	9758	6058	9713	7371	4745	3258	3372	host	nuoF	0.5076843817982912	0	1
gene-b2040	1295	1645	1671	832	1138	1242	630	1177	453	315	260	245	host	rfbD	0.5515099136325411	0	1
gene-b3800	170	236	453	336	256	329	109	189	112	56	58	71	host	aslB	0.6155661313375368	0	1
gene-b3172	4543	4894	4108	3613	2030	2973	1898	3679	1949	1266	822	884	host	argG	0.5041438764505947	0	1
gene-b1488	85	121	47	36	9	13	9	16	21	4	9	22	host	ddpX	1.052109600079253	0	1
gene-b4514	9	13	13	2	7	9	1	6	6	5	1	5	host	ybfQ	0.6084523000063625	0	1
gene-b1603	24979	29608	19939	17547	7668	10826	4639	8450	5738	4038	4037	4362	host	pntA	0.7258481016687445	0	1
gene-b1694	29	59	53	27	21	25	14	11	26	11	4	15	host	ydiF	0.6462674303233116	0	1
gene-b3646	228	226	428	338	169	204	129	239	72	46	32	48	host	yicG	0.6549300549660977	0	1
gene-b2160	1162	1375	1200	1004	503	776	426	731	352	227	208	235	host	yeiI	0.5872429540766297	0	1
gene-b0048	2997	3101	3081	2516	2094	2379	1753	3070	1260	808	473	470	host	folA	0.49241255198411626	0	1
gene-b3150	2951	3701	2987	2667	1433	2051	1064	2038	1147	727	659	608	host	dolP	0.5487105212018688	0	1
gene-b0908	14196	18058	13160	12668	3515	6114	2329	3796	2625	1813	1576	1818	host	aroA	0.8387534046095206	0	1
gene-b1779	8377	10449	6152	5856	3966	4032	1827	4734	1488	1115	1301	1374	host	gapA	0.691482498766876	0	1
gene-b2075	928	1165	1008	935	430	781	410	724	333	211	177	181	host	mdtB	0.5618138791624602	0	1
gene-b0896	324	371	318	256	175	204	96	172	95	72	62	94	host	dmsC	0.5566502194262182	0	1
gene-b2702	8	24	18	10	4	2	9	10	13	5	3	10	host	srlA	0.6311381109559698	0	1
gene-T7p37	14	12	36	5	3	45	32016	65649	199248	137012	72712	87459	phage	gene-T7p37	1.2681427283127469	0	0
gene-b3896	39	73	87	33	36	33	14	24	23	9	10	26	host	yiiG	0.6727118377648641	0	1
gene-b1004	4535	6497	3571	3358	1051	1770	326	643	377	241	781	823	host	wrbA	0.971037693460275	0	1
gene-b1426	138	145	136	86	58	104	30	87	26	17	17	30	host	ydcH	0.65256722653641	0	1
gene-b1487	391	696	191	192	27	56	27	71	62	25	59	68	host	ddpA	1.2362693977177344	0	1
gene-b1460	17	38	41	19	17	10	10	24	9	7	5	16	host	ydcC	0.6236007281489128	0	1
gene-b2417	21609	31782	22690	15428	10949	14665	7961	15251	7777	4940	5015	5278	host	crr	0.5904784048140674	0	1
gene-b0640	1783	2089	1529	1360	881	1222	573	1302	524	365	350	296	host	holA	0.5705734865697838	0	1
gene-b1557	472	606	1214	638	814	774	302	606	157	88	125	135	host	cspB	0.6725192119488733	0	1
gene-b2622	650	905	500	433	205	262	148	312	229	143	190	241	host	intA	0.6326283790046431	0	1
gene-b2802	174	213	205	143	84	124	67	97	75	51	51	71	host	fucI	0.49384716598567063	0	1
gene-b2725	13	28	21	9	6	12	2	9	12	7	2	13	host	hycA	0.638310590458003	0	1
gene-b2233	1047	1273	985	762	341	553	306	512	340	256	214	276	host	yfaL	0.601565207505017	0	1
gene-b3657	57	140	109	52	23	48	29	34	59	23	24	71	host	yicJ	0.6255404468220324	0	1
gene-b1224	254	313	354	198	112	167	86	149	111	74	70	118	host	narG	0.5414768491417319	0	1
gene-b2617	5247	7666	4731	4096	2439	3030	2016	3537	2308	1484	1534	1386	host	bamE	0.5488533953822217	0	1
gene-b0994	136	171	117	96	39	69	32	67	44	23	29	36	host	torT	0.6445902083528946	0	1
gene-b3585	291	445	274	195	145	189	136	207	149	93	88	115	host	yiaU	0.503669455041951	0	1
gene-b3996	2563	3214	2386	2169	940	1335	666	1133	709	437	416	484	host	nudC	0.6736102306438188	0	1
gene-b3886	1803	1929	1243	1149	417	644	295	590	418	253	370	430	host	yihY	0.7110617538278443	0	1
gene-b2877	14	19	45	24	24	32	9	13	10	5	7	9	host	mocA	0.6469671700872683	0	1
gene-b2741	38855	53408	32627	29111	10886	15984	7257	13357	14752	9629	11348	12009	host	rpoS	0.6646406619434966	0	1
gene-b1543	68	112	90	72	48	59	33	58	31	17	19	33	host	ydfJ	0.5207604115617853	0	1
gene-b1856	1276	1601	1467	1195	622	986	564	1140	423	312	186	248	host	mepM	0.5737201965460559	0	1
gene-b2106	207	250	199	143	48	57	35	47	52	26	32	45	host	rcnA	0.8164863894031191	0	1
gene-b3129	386	618	393	268	198	260	144	343	193	141	129	143	host	prlF	0.521848068454165	0	1
gene-b3020	245	353	318	232	157	172	118	185	163	87	119	155	host	ygiS	0.4032115719560381	0	1
gene-b2009	772	944	602	488	216	262	122	240	180	120	207	201	host	sbmC	0.7229696904886534	0	1
gene-b0096	29257	34238	36207	30090	19816	26315	15278	27370	14885	9332	6306	6668	host	lpxC	0.4796169365293096	0	1
gene-b2926	12901	17156	15379	12797	5076	8882	4044	7562	5585	3993	2945	3345	host	pgk	0.5800158223861503	0	1
gene-b2412	10635	13008	10062	8896	4762	6396	2969	5289	3161	2099	2069	2154	host	zipA	0.6135355373106423	0	1
gene-b3281	5992	6304	7167	6150	2976	4428	1846	3465	1172	706	786	827	host	aroE	0.6737166159008894	0	1
gene-b4480	710	1061	522	448	164	234	189	289	348	239	250	337	host	hdfR	0.6242467730673941	0	1
gene-b2007	3545	5813	3837	2500	1710	2296	1387	2562	1384	944	827	903	host	tmaR	0.6168279140533273	0	1
gene-b3900	14	15	18	5	4	3	3	5	12	3	3	19	host	frvA	0.7071067811865475	0	1
gene-b1032	19878	24139	15456	11078	11518	10520	46430	10849	9421	8232	5482	3233	host	serX	0.7523364331151713	0	1
gene-b3936	14425	16321	22862	18805	14014	19299	11155	19795	6899	4804	2037	2413	host	rpmE	0.5412169852898358	0	1
gene-b3639	959	1196	1223	1026	470	877	431	711	474	287	182	263	host	dfp	0.5278485178368255	0	1
gene-b3807	1875	2010	1683	1295	991	1090	712	1207	671	403	397	358	host	cyaY	0.5231355290425923	0	1
gene-b2643	42	43	36	18	10	23	15	17	18	13	10	27	host	lfgA	0.49859230906366725	0	1
gene-b1228	495	634	676	633	534	576	484	710	294	256	186	286	host	ychS	0.3604215153885453	0	1
gene-b0016	864	1027	1093	910	592	836	324	616	327	177	191	200	host	insL1	0.5527009713058595	0	1
gene-b1592	154	177	195	170	88	111	74	124	70	47	28	41	host	clcB	0.5148961688078313	0	1
gene-b1670	93	127	60	72	32	45	21	41	20	25	19	42	host	ydhU	0.640442354891635	0	1
gene-b0746	29200	30377	52186	40099	29254	35458	17169	32926	13053	7163	4430	3891	host	valZ	0.5975294498918463	0	1
gene-b4703	769	900	694	632	387	390	202	572	227	155	156	167	host	pmrR	0.5834950683103051	0	1
gene-b0758	897	1048	878	740	350	571	298	501	362	246	187	206	host	galT	0.5479361936270332	0	1
gene-b0604	473	730	620	375	280	385	206	319	133	109	114	116	host	dsbG	0.6131953061213207	0	1
gene-b2159	1203	1525	1280	1042	532	787	390	692	379	237	203	238	host	nfo	0.6169280522165596	0	1
gene-b2462	17	30	27	23	13	12	10	8	4	5	2	7	host	eutS	0.6713635749962593	0	1
gene-b1972	186	252	206	157	77	102	41	81	54	41	42	65	host	msrQ	0.6433203546451343	0	1
gene-b2762	3843	2591	3997	2395	953	944	165	303	4306	2788	2351	2257	host	cysH	0.601128800831384	0	1
gene-b0022	107	173	286	241	147	220	77	155	60	38	25	30	host	insA1	0.648759675216709	0	1
gene-b1309	14	38	30	5	8	8	11	16	26	6	5	26	host	ycjM	0.6665033313115648	0	1
gene-b2066	1238	1230	1460	1129	864	1169	532	1051	438	295	190	183	host	udk	0.5409373135879533	0	1
gene-b0019	3113	2935	3103	2673	1367	1842	875	1666	827	555	504	592	host	nhaA	0.5977181913629087	0	1
gene-b4398	1279	1473	1207	984	507	669	340	651	356	245	218	251	host	creB	0.6275486827734261	0	1
gene-b1161	50	77	90	33	48	55	32	48	19	13	8	10	host	ycgX	0.6222866852132348	0	1
gene-b0333	37	61	50	24	7	20	23	18	24	13	16	28	host	prpC	0.5572319695612651	0	1
gene-b0354	1346	1769	1266	854	717	908	635	1186	784	506	426	467	host	yaiL	0.4344279647334834	0	1
gene-b4070	112	269	178	94	48	74	46	81	90	42	58	90	host	nrfA	0.6338947872373168	0	1
gene-b0870	4571	5518	3658	3411	1497	2161	890	1930	1081	689	877	840	host	ltaE	0.6948556206207345	0	1
gene-b0721	591	635	784	658	414	792	669	1289	822	648	268	398	host	sdhC	0.37472772812790295	0	1
gene-b0216	27628	38502	31035	21789	26553	23261	76880	25567	11049	10651	5563	4552	host	aspV	0.7345523373700291	0	1
gene-b3559	42258	46784	44362	36781	23615	34838	17633	33413	11228	7371	4997	4913	host	glyS	0.5956456967617424	0	1
gene-b3596	19	38	33	8	16	8	4	5	15	4	2	9	host	yibG	0.8291169388843599	0	1
gene-T7p54	2	8	29	5	2	50	1097	3216	64472	51683	76721	93013	phage	gene-T7p54	1.4296662489499876	0	0
gene-b0156	4120	4325	4027	3391	1619	2257	1109	1803	1401	858	704	765	host	erpA	0.6072587269024852	0	1
gene-b4165	13754	13220	25203	17618	15339	16227	26879	15031	7506	4216	3010	2547	host	glyY	0.5701149465004914	0	1
gene-b0411	12150	12386	8933	5767	3009	3566	6520	10283	7604	4612	2757	2485	host	tsx	0.5167759033003975	0	1
gene-b1176	4812	6864	4433	3683	1884	2599	1452	2748	1759	1146	938	1088	host	minC	0.630117137921387	0	1
gene-b2871	58	94	106	60	36	47	34	39	42	18	26	35	host	ygeX	0.5110432192595196	0	1
gene-b1527	28	39	31	21	2	15	9	6	16	13	2	19	host	yneK	0.6621776540802541	0	1
gene-b0991	241	305	295	250	221	220	118	202	92	61	72	84	host	ymcE	0.47516408451659137	0	1
gene-b2663	1212	1368	956	985	276	537	154	278	104	67	66	115	host	gabP	0.9136606773676845	0	1
gene-b4043	4625	5034	4489	3592	2380	2876	2058	3462	2320	1455	1190	1144	host	lexA	0.4503043965486205	0	1
gene-b4148	1423	1551	1849	1691	1005	1290	445	805	300	200	220	218	host	gdx	0.6590350113142875	0	1
gene-b4226	25255	36175	32220	21904	15871	24052	15350	25700	14074	9227	5594	5664	host	ppa	0.4943208200672602	0	1
gene-b0345	935	1120	897	713	407	708	387	622	401	282	250	267	host	lacI	0.482788283634058	0	1
gene-b1800	94	165	108	77	38	44	21	38	43	26	24	31	host	dmlA	0.7095648862215199	0	1
gene-b4239	71	129	95	53	32	54	25	47	50	26	22	50	host	treC	0.5506370760985774	0	1
gene-b1206	651	694	669	545	341	449	224	548	223	137	100	149	host	dauA	0.545442581444417	0	1
gene-b0244	1070	1603	1247	856	712	742	1827	870	536	343	329	363	host	thrW	0.5336606835297197	0	1
gene-b1880	53	101	72	31	18	35	22	32	32	13	15	42	host	flhB	0.6350336187598136	0	1
gene-b0536	621	774	664	551	373	704	613	510	297	245	157	177	host	argU	0.43500451411274305	0	1
gene-b1546	31	52	60	35	20	30	18	18	17	7	7	20	host	tfaQ	0.597930419105948	0	1
gene-b3697	664	720	509	413	256	297	136	267	190	109	170	158	host	yidA	0.6132307798661599	0	1
gene-b4589	3	16	12	4	4	3	4	6	8	2	5	11	host	ylcI	0.6420504628486623	0	1
gene-b0634	1901	1965	1663	1401	1084	1492	899	1559	685	460	291	331	host	mrdB	0.5049806400425962	0	1
gene-b2125	259	294	259	210	140	180	124	300	108	62	37	56	host	btsR	0.537233734195394	0	1
gene-b1276	9178	9960	7154	6087	2711	3813	1541	2776	1685	1180	1867	1929	host	acnA	0.7208264320744812	0	1
gene-b1043	27	46	32	13	10	16	5	12	6	6	7	10	host	csgC	0.7682768429929567	0	1
gene-b1048	2820	3185	2850	2134	1347	2002	940	1930	852	648	453	482	host	opgG	0.5750670606079251	0	1
gene-b1621	338	462	333	262	119	193	86	183	122	72	65	85	host	malX	0.6378739489835857	0	1
gene-b1708	1518	2182	1348	1177	610	927	503	897	474	303	321	390	host	nlpC	0.6236901317272376	0	1
gene-b1811	585	781	657	511	397	458	250	515	225	192	124	163	host	yoaH	0.5056314256571556	0	1
gene-b2561	236	317	338	235	151	227	144	244	188	104	76	113	host	yfhH	0.40164423868758675	0	1
gene-b4831	2240	2612	1788	1588	813	957	543	966	570	410	473	534	host	allZ	0.6387768280301334	0	1
gene-b0735	287	238	201	181	76	115	56	131	64	34	49	58	host	ybgE	0.6471483252794068	0	1
gene-b1122	78	70	116	68	65	97	48	126	28	23	12	23	host	ymfA	0.5717580311933144	0	1
gene-b4675	408	383	335	282	153	216	113	237	91	60	49	73	host	yoaJ	0.61832434854209	0	1
gene-b1682	2437	3998	2733	2925	656	1113	86	174	53	36	97	108	host	sufC	1.1363066419868035	0	1
gene-b3958	533	647	367	321	215	296	201	360	191	139	123	139	host	argC	0.532640655056661	0	1
gene-b3031	2045	2241	2478	2205	1127	1627	771	1362	629	428	335	364	host	yqiA	0.5906404899724221	0	1
gene-b4762	577	726	634	576	337	425	525	398	238	205	120	115	host	sroA	0.48548146794567737	0	1
gene-b2788	114	163	117	67	51	65	37	67	68	27	31	53	host	gudX	0.539163866017192	0	1
gene-b3594	150	196	129	68	70	63	66	83	63	33	48	83	host	yibA	0.5135262175157056	0	1
gene-b2312	16919	17493	7417	7137	973	1343	8015	13683	9797	6251	2743	2670	host	purF	0.6948640139797091	0	1
gene-b3799	12631	24864	21416	13510	7584	12121	37697	6845	3100	1970	1476	1591	host	proM	0.8829020675245401	0	1
gene-b1845	1570	1944	1402	1344	541	795	379	659	354	234	269	320	host	ptrB	0.6929910744444533	0	1
gene-b1753	304	318	232	187	72	106	55	114	69	39	36	50	host	ynjA	0.7467211308577353	0	1
gene-b2239	734	1024	736	461	361	503	256	468	260	187	196	202	host	glpQ	0.5649059987642874	0	1
gene-b0485	925	1039	883	876	252	395	125	199	144	80	186	246	host	glsA	0.7914308286721122	0	1
gene-b0431	15352	14498	13619	10450	8035	9400	5737	11790	5827	3855	2696	2621	host	cyoB	0.5047358544322561	0	1
gene-b3089	3132	3594	2295	2346	742	1144	386	744	445	312	497	564	host	sstT	0.8294077492885086	0	1
gene-b3793	1600	1579	1639	1398	815	1216	643	1027	478	286	226	301	host	wzyE	0.5604995783026714	0	1
gene-b4818	515	749	530	330	228	310	213	344	170	124	128	149	host	yoeJ	0.5878644547898725	0	1
gene-b4801	188	252	139	158	81	88	45	89	60	34	38	49	host	ykiE	0.6453908335863158	0	1
gene-b1220	417	558	402	322	165	232	96	208	103	59	71	103	host	ychO	0.6818283052930852	0	1
gene-b3879	40	67	62	19	12	19	11	31	20	13	13	21	host	yihR	0.675812244024264	0	1
gene-b0276	265	370	245	172	133	144	128	217	165	82	98	125	host	yagJ	0.4417408547277191	0	1
gene-b0716	150	200	167	114	82	70	46	76	58	22	50	52	host	ybgO	0.5831920946088707	0	1
gene-b4317	1418	1645	1648	1104	807	1132	718	1099	488	294	203	283	host	fimD	0.5501341056599152	0	1
gene-b1333	5772	8561	4757	4271	1760	2693	1259	2297	1844	1194	1539	1666	host	uspE	0.6938849942051009	0	1
gene-b4309	77	164	151	47	38	77	37	58	34	20	20	69	host	nanS	0.6830236257549626	0	1
gene-b3356	3175	3656	2232	2017	954	1048	688	1164	1024	696	720	724	host	yhfA	0.6523194523006268	0	1
gene-b4287	416	613	488	514	248	511	58	104	67	43	28	48	host	fecE	0.8384046875882502	0	1
gene-b4533	1	8	6	1	2	1	1	2	1	1	0	6	host	ynfO	1.0	0	1
gene-b0141	12	29	31	14	17	27	5	20	14	13	6	14	host	yadN	0.4794574262496338	0	1
gene-b0178	23094	26475	22818	19495	11198	17106	8077	16843	8345	5769	4857	4847	host	skp	0.5323776101784722	0	1
gene-b0828	5115	4698	1749	1659	471	571	561	1098	2057	1356	881	981	host	iaaA	0.8409548487691888	0	1
gene-b2419	133	204	131	87	72	73	42	102	39	14	20	29	host	yfeK	0.6860228938168128	0	1
gene-b3468	301	334	162	138	58	75	41	80	63	46	51	73	host	yhhN	0.8080398288412145	0	1
gene-b3495	727	893	480	509	148	226	93	185	190	125	183	266	host	uspA	0.7389694902804137	0	1
gene-b2813	5016	4939	4708	4045	2736	3409	2100	3677	1926	1256	813	877	host	mltA	0.5051607833876494	0	1
gene-b4733	0	1	7	1	2	0	1	1	0	0	1	3	host	ylcJ	1.334918319754143	0	1
gene-b0187	646	848	629	529	271	385	200	321	188	149	150	163	host	yaeR	0.6047629155394754	0	1
gene-b0352	266	293	227	188	78	128	81	132	98	54	50	63	host	mhpE	0.5903580021349848	0	1
gene-b1900	178	232	203	157	95	125	56	87	69	47	36	60	host	araG	0.5633014245565848	0	1
gene-b3325	142	239	218	134	80	127	107	147	110	51	55	113	host	gspD	0.4288726359488883	0	1
gene-b1552	57	84	89	48	41	48	28	37	20	16	24	26	host	cspI	0.5272355931094403	0	1
gene-b2132	7108	7595	6356	5427	2930	4206	2199	4027	2115	1446	1142	1145	host	bglX	0.5899141470239717	0	1
gene-b3548	818	1008	557	465	140	224	74	145	104	74	167	206	host	yhjY	0.9012158527631859	0	1
gene-b3652	2760	3046	1995	1778	937	1434	1005	1875	1047	712	420	498	host	recG	0.5590751583260934	0	1
gene-b1328	360	559	330	218	148	167	120	234	154	90	109	130	host	pgrR	0.6009897130316055	0	1
gene-b0938	46	61	80	28	36	33	21	47	34	24	22	28	host	elfA	0.44057017533542264	0	1
gene-b2551	20707	22656	12872	11042	5262	6252	6399	11676	7773	5210	3409	3424	host	glyA	0.6298503358865548	0	1
gene-b4774	560	651	615	459	339	376	244	488	305	204	166	178	host	yncP	0.4289336697268678	0	1
gene-b2413	1052	1184	1117	853	604	813	425	753	507	293	211	252	host	cysZ	0.4877518270244449	0	1
gene-b1746	2582	3447	1595	1777	552	994	192	319	150	91	200	254	host	astD	1.0476559837481039	0	1
gene-b0237	10597	11884	8212	7314	3947	5004	2281	4401	2529	1721	2050	1856	host	pepD	0.6595323862416161	0	1
gene-b0524	3648	4880	5156	3870	2570	3381	1818	3150	1823	1154	774	922	host	lpxH	0.5172647434609232	0	1
gene-b2853	6	9	6	6	7	4	7	9	2	2	5	7	host	ygeI	0.37579846965616875	0	1
gene-b1248	1803	2243	1734	1584	909	992	679	1159	611	404	358	363	host	yciU	0.5705811964301513	0	1
gene-b1522	250	292	270	217	133	218	96	174	80	45	46	64	host	dgcF	0.554348735859728	0	1
gene-b3464	7228	8594	8655	6751	4319	6112	2839	5312	2517	1665	1248	1325	host	ftsY	0.5634871161371676	0	1
gene-b0846	162	237	125	98	62	81	54	126	61	45	35	53	host	rcdA	0.596825745991316	0	1
gene-b3597	201	266	162	142	43	70	51	63	48	30	40	93	host	yibH	0.7164887978323686	0	1
gene-b2919	77	111	104	62	37	57	35	38	44	19	20	23	host	scpB	0.5704893125665825	0	1
gene-b0807	854	1037	1237	1013	706	854	401	600	335	205	131	128	host	rlmF	0.585731139572507	0	1
gene-b1971	668	825	555	491	225	349	164	287	181	132	143	146	host	msrP	0.6458592740419243	0	1
gene-b2903	46071	49755	46895	40778	8590	14879	9360	20463	15890	11546	4486	5291	host	gcvP	0.7413958231085053	0	1
gene-b1976	313	332	172	144	65	90	72	134	77	53	54	93	host	mtfA	0.6892281230269546	0	1
gene-b2895	1360	1532	1448	1166	744	999	609	994	689	450	323	354	host	fldB	0.45765237659490005	0	1
gene-b0912	5813	8359	8038	5747	3561	5825	2197	4100	1853	1332	1164	1360	host	ihfB	0.6079885542576617	0	1
gene-b3804	2581	2989	2170	1857	904	1224	681	1193	814	541	593	588	host	hemD	0.6039474079093821	0	1
gene-b1265	8750	8967	1051	1054	173	131	37	34	22	15	11	24	host	trpL	1.9107922678147267	0	1
gene-b0378	1369	1538	1364	1129	630	813	462	865	452	297	267	276	host	yaiW	0.5640266753011914	0	1
