Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b1469	95	3	89	10	47	1	59	1	49	0	152	1	host	narU	1.119209040441723	0	1
gene-b2044	97	15	107	26	58	14	34	6	52	0	138	3	host	wcaL	0.9564327662536642	0	1
gene-b4041	5153	1083	5247	1688	734	530	495	266	781	197	601	177	host	plsB	1.2317921073476756	0	1
gene-b0307	153	59	149	41	81	16	73	2	92	3	305	2	host	ykgF	1.035045020293254	0	1
gene-T4p260	12	0	47450	1547	114828	11707	26330	3155	52847	5071	48352	6013	phage	arn.3	1.2486351126545372	0	0
gene-b2942	3390	767	4487	618	809	266	252	117	361	128	245	168	host	metK	1.4125264653712752	0	1
gene-b2108	45	1	70	1	54	5	75	6	71	1	101	2	host	yehA	0.9893985370014331	0	1
gene-b0277	228	35	153	22	44	8	46	7	50	2	117	4	host	yagK	1.1321088109591944	0	1
gene-b3338	495	145	603	195	297	122	172	64	233	26	478	15	host	chiA	0.7830938234880753	0	1
gene-b1245	6743	4092	7825	6231	1415	2211	608	542	771	259	454	244	host	oppC	1.0386711457816382	0	1
gene-b1521	85	14	75	14	47	5	33	4	49	2	157	1	host	uxaB	1.1031493438451532	0	1
gene-b1289	118	17	109	40	21	19	18	6	31	6	61	2	host	ycjD	1.0037993831093004	0	1
gene-b3149	1017	224	960	320	160	102	79	42	113	14	173	14	host	diaA	1.242667914921607	0	1
gene-T4p223	36	0	24373	619	161120	10007	55790	9539	47879	5002	32311	6351	phage	pseT	1.4840620621689748	0	0
gene-b0935	72	6	70	11	57	3	52	3	56	1	141	0	host	ssuD	1.0550251838065088	0	1
gene-b1520	1098	42	280	63	64	17	34	10	75	2	119	3	host	yneE	1.9578968380872368	0	1
gene-b2257	149	23	170	26	76	9	75	9	87	1	265	4	host	arnT	1.0617115927069434	0	1
gene-b2949	651	136	706	280	109	108	58	23	55	12	81	14	host	yqgF	1.242000411353711	0	1
gene-b1692	168	40	108	27	38	10	35	1	30	0	89	1	host	ydiB	1.0761273431405096	0	1
gene-b2403	17099	2292	15798	2445	3333	1129	1169	322	1247	163	795	206	host	valY	1.4929130916505162	0	1
gene-b3061	71	5	49	5	56	0	55	2	62	0	131	2	host	ttdA	1.0809194300624851	0	1
gene-T4p048	1	1	595	3	10419	45	66019	2554	28927	1646	21302	1048	phage	regA	1.7143985181744377	0	0
gene-b2870	60	1	67	2	42	3	59	0	50	0	159	2	host	ygeW	1.2217177944999422	0	1
gene-b2285	1922	1453	1897	2060	455	1028	160	194	151	100	131	115	host	nuoE	0.965085682837309	0	1
gene-b2308	387	237	869	598	89	158	41	14	50	9	156	18	host	hisQ	1.1843411050049377	0	1
gene-b2863	973	25	233	39	101	27	58	12	56	8	115	8	host	ygeQ	1.878956576403822	0	1
gene-b0607	947	99	425	97	99	25	50	14	65	5	117	7	host	uspG	1.599683400629175	0	1
gene-b2026	643	668	833	1186	314	837	108	187	95	87	100	97	host	hisI	0.8572681793724506	0	1
gene-b0766	774	233	520	200	107	77	62	17	93	13	119	16	host	ybhA	1.1964261170026813	0	1
gene-b1160	9	2	21	1	13	3	3	1	13	1	28	1	host	iraM	1.0837339003033295	0	1
gene-b1029	59	6	88	10	54	10	48	2	46	2	108	8	host	ycdU	0.9401957773312641	0	1
gene-b3045	262	28	224	65	68	26	68	14	95	8	183	8	host	insD5	0.9621565626494422	0	1
gene-b4199	54	6	32	4	34	2	22	1	16	1	64	0	host	yjfY	1.0734983632942359	0	1
gene-b0866	636	156	391	121	103	53	45	20	57	9	69	10	host	ybjQ	1.292047959916882	0	1
gene-b1621	309	47	191	57	77	26	48	10	56	1	159	3	host	malX	1.0803070193229394	0	1
gene-b0002	3871	4723	5542	5660	1129	2668	427	504	477	269	600	307	host	thrA	0.9590424210207145	0	1
gene-b4328	1156	409	1596	493	358	336	172	95	185	57	214	36	host	iadA	1.0691989024789395	0	1
gene-b0704	58	2	42	2	23	0	25	1	30	0	78	0	host	ybfC	1.1569295265698203	0	1
gene-b2146	93	14	85	21	39	3	46	1	43	3	133	2	host	preT	1.021060835724733	0	1
gene-b1632	865	115	639	188	81	38	44	18	48	13	109	12	host	rsxE	1.4608829890334205	0	1
gene-b0878	357	173	408	254	108	102	79	29	88	11	173	15	host	macA	0.8323310146475988	0	1
gene-T4p133	12	0	34660	1303	60132	5046	23939	3176	129390	15005	86115	11476	phage	trna.2	1.273171244423464	0	0
gene-T4p210	12	0	86823	2265	85868	5139	19040	2263	29523	2550	21857	3325	phage	30.7	1.4110857278651752	0	0
gene-b2188	3240	349	2878	838	551	238	266	75	222	45	298	40	host	lapC	1.40130382156925	0	1
gene-b0569	293	53	184	33	97	17	109	7	114	5	258	1	host	nfrB	0.9835740111333053	0	1
gene-b3653	877	237	817	223	188	91	137	22	199	18	450	23	host	gltS	1.0291497900186406	0	1
gene-b4240	142	28	170	26	85	13	97	4	132	3	308	2	host	treB	1.0551074078006857	0	1
gene-b3618	696	77	1223	167	234	57	123	16	213	22	275	35	host	htrL	1.301254111332065	0	1
gene-b3196	876	231	523	261	150	88	97	23	90	10	213	12	host	yrbG	1.1293211135297523	0	1
gene-T4p060	45	0	3943	63	180987	3955	153261	10840	213578	17425	155785	11500	phage	mobB	1.3012702807084149	0	0
gene-b1500	5	0	12	0	9	0	8	0	4	0	7	0	host	safA	1.1162105204332764	0	1
gene-b4055	340	114	284	71	92	20	74	16	61	6	125	10	host	aphA	1.0127348673298178	0	1
gene-b4157	61	2	68	24	39	14	28	6	47	3	72	2	host	yjeN	0.8307987972931856	0	1
gene-b1960	288	43	273	77	47	23	36	8	35	10	45	5	host	vsr	1.2714951480942895	0	1
gene-b2167	397	743	264	516	177	241	135	53	122	31	274	30	host	fruA	0.8263483607917438	0	1
gene-b1326	700	124	480	161	95	49	54	20	47	12	93	10	host	mpaA	1.3327677430848606	0	1
gene-b4480	816	295	410	233	152	101	2776	72	186	63	275	55	host	hdfR	1.6097580037787114	0	1
gene-T4p175	154	15	192712	317	247802	1894	272267	2444	1504821	110336	946536	110869	phage	23	1.5829117163846096	0	0
gene-b1865	495	692	1011	1022	420	631	186	121	213	65	113	73	host	nudB	0.80226147333951	0	1
gene-b1064	1746	218	1003	143	159	43	89	15	79	10	103	10	host	grxB	1.6814309374911345	0	1
gene-b1526	198	35	137	38	35	12	40	4	37	1	108	2	host	ptrR	1.0943980849144515	0	1
gene-b1535	228	26	279	55	49	33	36	10	37	6	87	5	host	dgcZ	1.20108206150877	0	1
gene-b1352	11	0	19	0	8	0	15	0	18	0	36	0	host	kilR	1.2272205992247271	0	1
gene-b0688	2523	2053	4640	2356	532	887	223	287	362	181	356	160	host	pgm	1.1035078405248178	0	1
gene-b4760	199	32	132	32	38	7	21	2	15	3	28	7	host	rirA	1.3408275954449507	0	1
gene-b0804	288	74	446	304	90	143	54	14	62	6	109	7	host	ybiX	1.0050565983954929	0	1
gene-b1922	78	41	44	32	19	17	19	6	36	2	84	5	host	fliA	0.8053761709146774	0	1
gene-b2622	550	185	479	113	129	72	73	47	74	38	161	26	host	intA	1.0157254781666556	0	1
gene-b3283	1194	531	884	853	184	253	118	97	98	52	143	55	host	yrdD	1.0165588975866409	0	1
gene-b2647	537	180	433	100	291	63	271	35	380	24	856	30	host	ypjA	0.9101334895222787	0	1
gene-b0959	190	78	116	61	47	22	41	6	45	5	107	3	host	sxy	0.8853852282105263	0	1
gene-b4181	21	1	27	4	16	9	15	1	16	1	38	0	host	yjfI	0.9302265218320394	0	1
gene-b0617	21	1	18	0	21	0	9	0	16	0	36	0	host	citD	1.1356527057126555	0	1
gene-b4737	51	22	16	20	10	10	7	0	4	1	8	0	host	ymdG	1.0956465769387442	0	1
gene-b2839	273	47	176	47	83	16	46	7	99	7	155	1	host	lysR	1.00305805610334	0	1
gene-b0077	981	1664	922	2101	300	704	203	183	237	75	328	64	host	ilvI	0.9786485279682451	0	1
gene-b0614	8224	5	59	6	38	1	27	2	31	2	61	2	host	citX	3.216666662782105	0	1
gene-b4475	263	72	273	100	122	60	135	12	121	8	313	5	host	rtcA	0.8250114234682911	0	1
gene-T4s001	42	5	30374	29	96818	3276	268955	27942	1195184	64129	1309632	112484	phage	gene-T4s001	1.739953609775604	0	0
gene-b0797	1945	624	3207	1823	628	981	222	224	226	106	209	104	host	rhlE	1.090660003517766	0	1
gene-b2512	2670	1962	2713	3277	557	1118	257	353	308	184	242	170	host	bamB	0.9762467171169009	0	1
gene-T4p040	3	0	351	1	20429	132	24020	2632	25080	1863	26617	2561	phage	40	1.2734419123183582	0	0
gene-b3624	205	37	357	46	79	18	34	9	75	5	72	2	host	waaZ	1.2679171791278616	0	1
gene-b1353	22	2	45	0	17	0	17	1	21	0	49	0	host	sieB	1.1627389862129218	0	1
gene-b0092	1969	851	2333	1108	303	381	160	113	160	69	196	76	host	ddlB	1.1578385129354911	0	1
gene-b0678	729	292	681	283	148	92	84	29	74	13	128	14	host	nagB	1.106174989065976	0	1
gene-b3950	54	11	43	5	34	1	56	3	40	1	138	1	host	frwB	1.1800018231452203	0	1
gene-b4227	140	54	133	46	68	16	76	7	93	4	183	3	host	ytfQ	0.828510760646719	0	1
gene-b0681	73	10	101	17	54	6	77	3	66	3	169	0	host	chiP	1.0327790960701604	0	1
gene-b2062	48	3	53	2	49	7	57	4	43	0	132	0	host	wza	1.1319478908613971	0	1
gene-b2136	321	47	150	79	76	21	56	12	57	4	107	7	host	yohD	1.078406322140839	0	1
gene-b0856	269	194	255	318	93	85	42	24	64	13	144	10	host	potH	0.824060231919542	0	1
gene-b2891	8572	2241	7472	2826	1237	1287	286	339	367	160	278	195	host	prfB	1.3211212521813822	0	1
gene-b2827	1507	590	1560	896	188	268	104	85	105	54	66	71	host	thyA	1.1777103458650726	0	1
gene-b2153	7520	1115	4495	1013	602	362	232	86	328	40	215	49	host	folE	1.6465711105404202	0	1
gene-b3042	1751	106	738	69	204	48	92	10	85	10	85	11	host	ubiK	1.8178069032016142	0	1
gene-b1702	1958	984	3351	1300	447	388	227	107	326	50	357	65	host	ppsA	1.1885461068073309	0	1
gene-b0004	1636	2467	3543	3208	1195	2273	332	380	315	167	277	171	host	thrC	0.9064952170736238	0	1
gene-b0131	5118	814	2493	500	319	171	110	54	128	23	129	34	host	panD	1.7628699185493524	0	1
gene-b1491	627	77	400	81	73	27	57	8	81	6	127	3	host	digH	1.386033269139106	0	1
gene-T4p123	37	0	3599	43	112605	2365	76268	5763	123483	13989	66563	9728	phage	e	1.3003741577373749	0	0
gene-b2219	201	21	141	27	84	9	68	5	94	2	229	3	host	atoS	1.0323785005706236	0	1
gene-b3439	370	120	369	117	92	67	63	9	85	9	213	8	host	yhhW	0.9598534722288604	0	1
gene-b4265	348	44	191	32	93	14	68	11	96	1	216	9	host	idnT	1.0905787782659695	0	1
gene-b4252	296	123	259	126	55	57	31	19	55	8	85	5	host	tabA	0.9754698228394523	0	1
gene-b4033	157	33	156	31	122	17	116	7	146	7	363	6	host	malF	1.035984525741083	0	1
gene-b2475	445	369	405	579	82	141	65	50	72	26	173	17	host	ypfJ	0.9186381351030954	0	1
gene-b3291	786	452	449	380	91	93	72	34	72	17	98	15	host	mscL	1.1005505097227264	0	1
gene-T4t005	27	3	14276	1032	62354	4974	109628	8774	475155	15274	293605	17735	phage	gene-T4t005	1.7095481152167409	0	0
gene-b0997	124	14	133	31	97	8	114	2	107	1	235	5	host	torA	0.9756189264159315	0	1
gene-b3872	135	27	164	50	86	25	78	7	90	10	219	6	host	yihL	0.8776763459727035	0	1
gene-b2272	17	3	31	2	20	0	22	1	14	1	41	0	host	yfbM	1.044541278262597	0	1
gene-b1976	321	46	145	58	46	13	53	3	43	8	88	9	host	mtfA	1.2235213786978036	0	1
gene-b1265	35	8	15	1	8	1	7	0	2	1	14	0	host	trpL	1.2627422375180526	0	1
gene-b2281	815	1203	1076	1832	289	715	135	153	149	99	148	103	host	nuoI	0.9739477833515694	0	1
gene-b3363	1166	445	537	347	96	96	60	38	72	20	115	28	host	ppiA	1.282134256383661	0	1
gene-b2990	88	22	67	23	14	7	9	3	20	1	36	3	host	hybG	1.0662183775726253	0	1
gene-b0271	125	25	171	35	82	17	96	6	99	9	241	2	host	yagH	0.9518069462672583	0	1
gene-b3381	60	6	58	12	71	3	71	1	88	1	229	2	host	yhfX	1.2504985153985353	0	1
gene-b4473	1043	421	443	373	105	128	104	50	94	49	251	68	host	smf	1.0527122730867295	0	1
gene-T4p058	4	0	267	7	15408	440	28441	3170	37794	4906	24579	3434	phage	47.1	1.2933502890615414	0	0
gene-b0363	88	16	127	20	63	8	70	1	71	3	210	2	host	yaiP	1.0725482410572493	0	1
gene-b0108	32	3	33	5	39	2	23	1	31	0	62	0	host	ppdD	1.0126817166763173	0	1
gene-b0692	155	21	133	22	100	19	88	4	62	4	177	6	host	potE	0.9170093503669522	0	1
gene-b4302	93	14	71	12	35	5	28	5	36	1	126	1	host	sgcA	1.090507873308853	0	1
gene-b1844	819	94	322	92	85	39	40	16	61	7	94	8	host	exoX	1.57404488684372	0	1
gene-b0246	67	15	87	34	49	36	43	8	55	6	101	6	host	yafW	0.7141973432323316	0	1
gene-b4456	27874	836	10996	1196	15830	1062	12673	773	6832	344	5097	423	host	glmZ	1.1664145939202868	0	1
gene-b2229	43	3	44	9	30	5	26	1	31	1	93	0	host	yfaT	1.1015928344662254	0	1
gene-b2454	44	2	48	2	42	3	49	1	67	0	109	1	host	eutJ	1.094079919185622	0	1
gene-b0463	2162	1512	2503	2039	376	626	185	201	218	139	196	160	host	acrA	1.0212827526039852	0	1
gene-b3288	3177	907	3839	1398	536	504	182	160	272	105	276	108	host	fmt	1.2615188776278679	0	1
gene-b2209	330	119	303	131	178	111	96	39	64	20	91	13	host	eco	0.7805200382260348	0	1
gene-b0430	10167	5791	11907	6539	2918	2879	1281	709	1268	467	634	591	host	cyoC	1.0093570180931652	0	1
gene-b2005	95	8	63	14	29	4	20	1	18	0	56	1	host	cbtA	1.1219789822666595	0	1
gene-b1370	256	27	156	36	62	12	47	3	60	3	94	0	host	insH5	1.149378805499717	0	1
gene-b4022	584	278	546	267	157	117	103	25	96	22	191	12	host	rluF	0.9186908480222237	0	1
gene-T4p164	2	5	6629	9	12548	26	15074	145	217073	21331	176092	39442	phage	gene-T4p164_gene_17	1.7474459425966313	0	0
gene-b2169	301	230	125	118	69	46	57	14	52	7	77	5	host	fruB	0.9494508605489536	0	1
gene-b3788	2072	740	2158	1581	381	471	188	176	256	132	397	147	host	rffG	1.0063789718609832	0	1
gene-b3146	563	160	460	183	123	38	91	23	92	8	178	19	host	rsmI	1.0432211544578236	0	1
gene-b1810	165	80	155	53	51	18	21	11	20	11	37	7	host	yoaC	0.9991630327087473	0	1
gene-b0103	873	160	554	165	102	46	60	13	54	6	84	16	host	coaE	1.424434958238755	0	1
gene-b0787	81	12	114	19	50	8	36	3	34	2	82	2	host	ybhM	0.9724352401087342	0	1
gene-b2303	1117	443	1091	407	238	168	61	51	77	28	58	36	host	folX	1.201684328801277	0	1
gene-b4784	3962	319	1951	328	388	131	126	40	137	21	127	24	host	yqgG	1.7866350026402011	0	1
gene-b2710	112	26	143	29	67	11	80	2	76	3	188	1	host	norV	0.9535329614183495	0	1
gene-b1797	31	9	30	3	10	3	11	1	19	0	45	0	host	yeaR	1.0434107484306254	0	1
gene-b2497	18952	1498	11505	675	1554	191	789	73	1209	46	715	67	host	uraA	1.8200361877454034	0	1
gene-b3406	521	81	215	74	72	17	66	5	71	5	159	1	host	greB	1.2960994825572063	0	1
gene-T4p265	7	0	3317	77	38578	1890	16061	2803	18177	1664	13124	1357	phage	52.1	1.3781679115986716	0	0
gene-b3830	290	301	286	429	136	216	120	90	109	53	205	47	host	ysgA	0.5940714511595355	0	1
gene-b3355	1001	192	655	240	174	86	116	28	152	14	317	19	host	prkB	1.1304150749231396	0	1
gene-b1036	772	172	809	298	140	127	62	32	82	15	97	13	host	ycdZ	1.222589678140247	0	1
gene-b0901	37	26	48	13	34	10	26	2	29	1	70	0	host	ycaK	0.8187672680919519	0	1
gene-b1346	12	1	9	1	5	2	4	1	10	1	23	0	host	xisR	1.1295983527623112	0	1
gene-b2752	2240	3407	2323	1856	318	563	184	155	241	93	189	75	host	cysD	1.142644078594636	0	1
gene-b4835	102	1	12	1	17	0	27	2	51	0	65	5	host	sokE	1.3267927789505862	0	1
gene-T4p102	10	1	50569	1838	58408	3779	8684	794	12174	992	9410	974	phage	mobD.5	1.5713735586526831	0	0
gene-b3442	44	3	66	1	56	0	56	1	74	1	195	0	host	yhhZ	1.3131220043705016	0	1
gene-b4733	9	0	4	0	7	1	5	0	4	0	8	0	host	ylcJ	1.0460319428606206	0	1
gene-b2101	157	51	98	53	61	21	46	7	43	2	94	4	host	yegW	0.8225984756450762	0	1
gene-T4p270	19	1	36306	4959	49940	16308	20562	8545	9183	1274	14628	1276	phage	ndd.2	1.101406998157216	0	0
gene-b0585	377	155	483	331	97	53	59	10	80	6	254	4	host	fes	0.9807002501954272	0	1
gene-b2226	107	13	98	19	78	5	68	3	79	5	221	6	host	yfaQ	1.0629606339712157	0	1
gene-b0305	62	11	75	13	31	3	36	3	40	0	103	2	host	rclR	1.0127355774384519	0	1
gene-b0357	303	304	356	285	77	114	39	25	49	10	108	20	host	frmR	0.8930333087847668	0	1
gene-b0973	77	21	69	22	60	13	66	2	76	2	209	0	host	hyaB	1.086952487855768	0	1
gene-b1176	2935	654	2316	786	485	254	293	85	172	40	226	59	host	minC	1.3027203518384896	0	1
gene-b3665	765	88	1358	238	390	147	243	23	237	21	582	15	host	adeD	1.1052266599805625	0	1
gene-b1631	640	128	582	230	60	49	26	26	34	12	62	12	host	rsxG	1.3699325358876635	0	1
gene-b2539	68	14	71	32	24	12	40	3	24	3	65	1	host	hcaF	0.8349547580644714	0	1
gene-b4165	4596	726	4179	611	1395	363	1536	173	3070	84	640	84	host	glyY	1.0576431391549057	0	1
gene-b3414	4695	545	4202	417	843	197	220	56	272	31	241	40	host	nfuA	1.6023049624586754	0	1
gene-b4027	307	6	35	5	3131	5	54	4	52	4	3592	1	host	yjbF	2.0700800700321333	0	1
gene-b1815	195	32	144	34	65	9	76	4	58	5	187	0	host	pdeD	1.0029003854592367	0	1
gene-b3529	619	152	490	275	179	70	135	40	193	13	553	12	host	pdeK	0.8974556748105185	0	1
gene-b0443	82	20	99	32	26	23	33	5	35	7	76	4	host	fadM	0.8239892306869288	0	1
gene-T4p170	11	2	6934	4	10260	6	16823	29	254331	19897	163682	29552	phage	67	1.856193019947387	0	0
gene-b2552	181	80	131	56	90	19	68	9	76	7	198	6	host	hmp	0.8154368187334455	0	1
gene-b3027	15	1	30	1	10	3	19	0	20	0	36	0	host	ygiZ	1.0808470995820347	0	1
gene-b4326	63	13	40	7	20	4	24	2	26	0	60	1	host	iraD	0.9814854097068665	0	1
gene-b1593	148	25	84	38	35	15	37	2	45	0	93	3	host	bidA	0.9689885321871483	0	1
gene-b3748	65	119	75	297	71	109	72	30	53	55	130	64	host	rbsD	0.7045296001768786	0	1
gene-b4384	4424	597	4015	943	939	546	279	176	283	60	185	55	host	deoD	1.3943194604063667	0	1
gene-b2660	343	429	635	693	176	257	91	54	89	25	173	29	host	lhgD	0.8854745192474195	0	1
gene-b2688	5007	1396	6295	1806	807	680	254	192	286	99	219	93	host	gshA	1.383196422813609	0	1
gene-b0921	1284	351	790	473	152	138	81	46	86	29	168	30	host	cmoM	1.211914588758414	0	1
gene-b2152	985	128	1115	251	183	74	92	22	123	14	209	14	host	yeiB	1.3397558364215942	0	1
gene-b0066	191	75	201	79	56	27	54	10	70	9	138	8	host	thiQ	0.8394813579846135	0	1
gene-b0231	206	29	186	58	77	32	74	14	68	5	166	12	host	dinB	0.873188896348536	0	1
gene-b4315	658	100	890	283	207	192	71	42	68	10	142	4	host	fimI	1.1860622196990267	0	1
gene-b2451	72	5	106	13	69	9	86	1	77	0	176	2	host	eutA	1.0390726401100157	0	1
gene-b0339	109	13	89	16	45	7	34	2	54	0	115	0	host	cynT	1.0142250314661754	0	1
gene-b1680	333	155	440	296	155	169	65	24	67	7	142	5	host	sufS	0.8555327334199331	0	1
gene-b0828	2299	1033	1274	501	168	112	125	37	107	13	164	24	host	iaaA	1.3826082828276052	0	1
gene-b2625	125	23	84	21	71	20	62	16	69	25	206	24	host	yfjI	0.8713796634115436	0	1
gene-b1124	714	506	974	687	154	219	63	64	84	49	83	56	host	potC	1.027338070488453	0	1
gene-T4p046	17	1	114528	5224	73022	8467	61740	3599	67831	8465	51064	9531	phage	imm.1	1.0919549272769535	0	0
gene-b0800	824	472	884	465	154	144	93	47	122	47	136	36	host	ybiB	1.019098108675141	0	1
gene-b3404	1072	340	1390	509	256	173	187	59	239	58	336	55	host	envZ	1.0338246554204018	0	1
gene-b2004	37	3	49	4	13	6	17	2	27	1	56	1	host	cbeA	1.048220125784067	0	1
gene-b4230	89	11	85	26	72	7	77	5	87	3	232	2	host	ytfT	1.0923471766522177	0	1
gene-b0647	47	2	45	4	28	2	27	2	28	0	66	3	host	ybeT	1.0158090685439498	0	1
gene-b1229	1166	39	520	121	692	99	790	78	545	45	528	57	host	tpr	0.9128259147059985	0	1
gene-b2265	1096	142	846	472	155	118	85	34	103	23	172	22	host	menF	1.2350012676512878	0	1
gene-b1054	1518	187	906	151	149	57	87	28	128	16	178	21	host	lpxL	1.5292269723971592	0	1
gene-b4054	528	1048	703	1109	208	454	142	119	131	61	300	56	host	tyrB	0.8822457872746253	0	1
gene-b1856	1461	298	1151	605	214	209	94	52	112	35	169	32	host	mepM	1.2163130410734044	0	1
gene-b4189	145	51	105	30	47	11	24	4	34	7	34	8	host	bsmA	0.9813786221433601	0	1
gene-b4316	304	80	519	119	101	50	53	13	68	4	127	6	host	fimC	1.1875727811074694	0	1
gene-b4062	463	191	289	41	399	39	345	36	352	16	276	16	host	soxS	0.7858003693170658	0	1
gene-b0146	278	443	130	366	79	147	64	18	44	17	90	14	host	sfsA	0.9812606424613604	0	1
gene-b3411	229	58	140	55	95	13	95	6	94	1	242	1	host	rpnA	0.9271580139889579	0	1
gene-b0851	356	265	421	301	90	102	66	26	77	22	152	26	host	nfsA	0.8464144666371636	0	1
gene-b1433	263	25	201	19	203	7	321	5	410	8	332	7	host	ydcO	0.9864356317384242	0	1
gene-b4538	97	10	53	11	11	4	13	1	16	2	33	1	host	yoeF	1.2898229471798859	0	1
gene-b2735	177	77	123	66	48	26	56	11	59	4	130	9	host	ygbI	0.7880855300737191	0	1
gene-b0018	79	25	79	31	55	21	39	18	40	7	30	7	host	mokC	0.6478388686594145	0	1
gene-b2441	1530	214	612	397	214	175	271	60	151	26	283	43	host	eutB	1.1883406517191	0	1
gene-b1140	142	20	105	14	41	8	50	4	50	1	98	4	host	intE	1.0021927002222915	0	1
gene-b1609	767	137	537	216	84	43	67	19	47	5	162	8	host	rstB	1.3034993344033674	0	1
gene-b2233	483	170	409	223	244	84	184	25	199	13	429	18	host	yfaL	0.7537954736483257	0	1
gene-b0597	125	79	218	248	101	156	40	30	51	13	95	6	host	entH	0.7730431383922505	0	1
gene-b2662	335	724	716	1401	266	894	180	186	140	80	232	87	host	gabT	0.8983327119225292	0	1
gene-b0123	351	312	471	358	132	142	137	36	158	23	322	15	host	cueO	0.7113094542186075	0	1
gene-b1864	1396	1238	2357	2111	675	1223	299	269	218	110	165	152	host	yebC	0.8989494254842645	0	1
gene-b0125	4508	669	2692	678	492	277	153	104	190	41	184	66	host	hpt	1.559314665651263	0	1
gene-b4774	386	62	341	82	87	41	49	13	73	11	54	5	host	yncP	1.2044781656680934	0	1
gene-b2205	62	18	46	28	43	22	37	5	55	3	95	3	host	napG	0.7601086277820253	0	1
gene-T4p017	38	4	4604	97	162494	6253	89380	8824	117865	14158	60977	9915	phage	dda	1.339279419226963	0	0
gene-b2890	9751	3772	14183	4568	2209	2256	611	518	781	309	498	365	host	lysS	1.263296766460885	0	1
gene-b1672	39	15	28	8	25	4	30	6	18	1	73	2	host	ydhW	0.9499244252077278	0	1
gene-b1643	120	4	48	13	22	4	13	1	17	0	49	2	host	ydhI	1.3531336437258705	0	1
gene-b3571	402	74	263	49	151	18	139	8	154	3	447	1	host	malS	1.0361493311971561	0	1
gene-T4p212	54	4	8886	14	104275	2960	163929	28505	819533	77391	805362	131885	phage	30.9	1.6163340495159098	0	0
gene-b3825	2717	394	1627	509	289	142	188	73	240	38	376	42	host	pldB	1.3932680249212825	0	1
gene-b4046	505	58	237	70	78	45	67	19	76	8	80	5	host	zur	1.2867202642616375	0	1
gene-b0695	576	177	546	141	2063	65	159	20	180	5	429	23	host	kdpD	1.4955609788047624	0	1
gene-b3049	349	135	154	85	62	38	27	14	42	11	82	13	host	glgS	1.085766506320562	0	1
gene-T4p152	9	4	7677	7	15765	81	31660	562	332938	27793	238482	24415	phage	7	1.8520401007494218	0	0
gene-b4726	8	1	10	1	9	0	5	0	9	0	16	0	host	yabR	1.0485212086929858	0	1
gene-b2437	212	26	167	48	62	16	59	7	64	1	142	1	host	eutR	0.9972261981487928	0	1
gene-b1685	1964	35	604	58	289	24	68	1	35	3	63	2	host	ydiH	2.0587733000893804	0	1
gene-b1779	21444	13295	33019	12597	4929	5832	1567	1388	1739	599	823	782	host	gapA	1.1997557113946022	0	1
gene-b3265	97	18	91	14	75	19	86	12	100	9	241	12	host	acrE	1.001961100098707	0	1
gene-b2708	548	140	528	129	98	49	67	7	79	12	164	15	host	gutQ	1.1699011691759016	0	1
gene-b4457	83519	12044	28414	6238	42807	5349	49317	5297	18375	2821	11555	2384	host	csrC	1.0640070111841597	0	1
gene-b3456	457	899	762	1498	221	570	142	110	173	50	388	52	host	livM	0.937180083246018	0	1
gene-b4079	345	177	546	244	173	146	153	40	150	14	337	15	host	fdhF	0.7612837353488986	0	1
gene-b0406	4830	1778	5480	2517	933	1052	316	264	296	142	254	166	host	tgt	1.1863434362054033	0	1
gene-b0636	2978	240	2115	677	441	275	183	54	218	40	180	40	host	rlmH	1.4449251454113905	0	1
gene-b0880	624	237	419	187	191	82	76	27	101	25	58	13	host	cspD	1.0375643557811454	0	1
gene-b3148	742	150	673	194	135	93	74	32	56	19	118	15	host	yraN	1.235438012000923	0	1
gene-T4p002	13	0	3028	70	62621	1500	51239	4029	12496	1327	9525	611	phage	rIIA.1	1.6784800684664691	0	0
gene-b3385	1283	746	1024	911	180	286	99	68	154	47	200	50	host	gph	1.007295488780425	0	1
gene-b2534	107	7	113	20	64	20	96	31	74	10	124	10	host	yfhR	0.7654206961713123	0	1
gene-b1625	127	39	203	51	41	14	13	5	12	3	30	2	host	cnu	1.287611116304638	0	1
gene-b0187	173	115	116	135	43	42	31	19	38	9	86	11	host	yaeR	0.7698994359062534	0	1
gene-b4070	146	16	165	42	109	9	104	6	111	1	262	1	host	nrfA	0.9799726995669625	0	1
gene-b2675	327	150	473	414	102	65	133	21	137	6	282	8	host	nrdE	0.8683524387075567	0	1
gene-b4666	2821	471	1527	278	896	208	321	78	262	25	153	27	host	ibsE	1.3402305569586244	0	1
gene-b1015	623	968	572	1311	304	590	182	141	156	85	214	106	host	putP	0.8484092914625379	0	1
gene-b4369	18132	1663	21160	1479	13485	620	23252	277	26743	139	4814	172	host	leuP	1.0714614078777507	0	1
gene-b4687	545	18	282	26	360	29	405	22	321	10	225	11	host	shoB	0.9756508853432034	0	1
gene-b4613	1317	259	1252	332	779	266	719	235	885	121	568	146	host	dinQ	0.6991373999790435	0	1
gene-b1091	1601	2400	1647	4217	366	1641	156	490	171	277	176	261	host	fabH	1.0701876760901958	0	1
