Geneid	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-AUO97_RS06645	7	3	1	2	2	0	host	abaI	0.886942313043338	0	1
gene-AUO97_RS00785	13	14	4	6	3	3	host	basH	0.6415401964713359	0	1
gene-AUO97_RS11125	328	256	77	94	36	28	host	gene-AUO97_RS11125	0.8362111347539116	0	1
gene-AUO97_RS05930	1	0	0	0	0	0	host	gene-AUO97_RS05930	2.2360679774997902	0	1
gene-AUO97_RS14755	44	25	17	24	8	5	host	gene-AUO97_RS14755	0.6277033543726054	0	1
gene-AUO97_RS06430	8591	7085	3111	3672	2397	1694	host	atpG	0.570935797522446	0	1
gene-AUO97_RS14810	396	319	141	229	92	80	host	gene-AUO97_RS14810_gene_ahpF	0.5594491322091686	0	1
gene-AUO97_RS04440	213	182	56	68	34	20	host	yihA	0.7775941423634977	0	1
gene-AUO97_RS06865	1327	1159	530	627	219	173	host	lldP	0.6488997107856587	0	1
gene-AUO97_RS07175	181	139	50	68	32	13	host	gene-AUO97_RS07175	0.7439168577149394	0	1
gene-AUO97_RS17280	57	27	10	12	7	6	host	gene-AUO97_RS17280	0.9082241600621273	0	1
gene-AUO97_RS17570	557	455	265	413	70	64	host	gene-AUO97_RS17570	0.619155498930564	0	1
gene-AUO97_RS16405	83	54	9	12	4	4	host	gene-AUO97_RS16405	1.091276325226434	0	1
gene-AUO97_RS06805	1	2	0	3	1	1	host	gene-AUO97_RS06805	0.7071067811865475	0	1
gene-AUO97_RS12615	0	0	0	0	0	0	host	gene-AUO97_RS12615	0.0	0	1
gene-AUO97_RS00155	1146	781	247	325	242	139	host	purF	0.7537502687180898	0	1
gene-AUO97_RS11270	295	259	161	197	83	73	host	gene-AUO97_RS11270	0.46412111353534563	0	1
gene-AUO97_RS12165	649	503	125	165	78	59	host	ppk1	0.8652326794285513	0	1
gene-AUO97_RS14980	296	181	80	74	41	33	host	gene-AUO97_RS14980	0.7937092335149143	0	1
gene-AUO97_RS16170	44	35	9	17	1	4	host	gene-AUO97_RS16170	0.8714005066415825	0	1
gene-AUO97_RS03035	280	233	72	66	29	16	host	dapE	0.8804787144206045	0	1
gene-AUO97_RS11305	7013	5321	1293	1438	416	317	host	lysM	0.9795508132598035	0	1
gene-AUO97_RS00840	6	2	1	1	1	1	host	bauC	0.9128709291752769	0	1
gene-AUO97_RS07040	3396	2681	1430	1794	1085	759	host	gene-AUO97_RS07040	0.4931871384609034	0	1
gene-AUO97_RS15405	104	83	25	26	18	18	host	tadA	0.7554656369597438	0	1
gene-AUO97_RS09910	182	129	77	113	30	26	host	gene-AUO97_RS09910	0.5954037072059863	0	1
gene-AUO97_RS06090	2886	2279	823	922	442	337	host	gene-AUO97_RS06090	0.747503446675276	0	1
gene-AUO97_RS12885	0	0	0	0	0	0	host	gene-AUO97_RS12885	0.0	0	1
gene-AUO97_RS06620	3	3	0	3	3	0	host	gene-AUO97_RS06620	0.7071067811865476	0	1
gene-AUO97_RS00765	118	84	29	37	26	20	host	hemE	0.6904294072827643	0	1
gene-AUO97_RS05205	323	221	115	150	57	51	host	hisA	0.6241514970188154	0	1
gene-AUO97_RS07705	271	257	101	97	45	43	host	hutH	0.6897659711392801	0	1
gene-AUO97_RS01285	6478	4718	1918	2076	1433	953	host	gene-AUO97_RS01285	0.6783002999106341	0	1
gene-AUO97_RS16900	0	0	0	0	0	0	host	gene-AUO97_RS16900	0.0	0	1
gene-AUO97_RS03080	495	348	100	111	67	46	host	gene-AUO97_RS03080	0.8605069675079823	0	1
gene-AUO97_RS13170	0	0	0	0	0	0	host	gene-AUO97_RS13170	0.0	0	1
gene-AUO97_RS16095	62	36	18	25	10	14	host	gene-AUO97_RS16095	0.6380928885634612	0	1
gene-AUO97_RS06125	46	28	5	10	2	3	host	gene-AUO97_RS06125	1.0309822501775079	0	1
gene-AUO97_RS18595	137	76	53	49	17	25	host	gene-AUO97_RS18595	0.6662016126211291	0	1
gene-AUO97_RS06495	1242	995	511	602	260	163	host	gene-AUO97_RS06495	0.6082198515895689	0	1
gene-AUO97_RS19115	1171	951	401	446	187	156	host	gene-AUO97_RS19115	0.6884216880952557	0	1
gene-AUO97_RS19610	0	2	0	2	0	0	host	gene-AUO97_RS19610	1.4142135623730951	0	1
gene-AUO97_RS02645	535	420	124	153	86	51	host	gene-AUO97_RS02645	0.7982700095153399	0	1
gene-AUO97_RS13180	0	0	0	0	0	0	host	gene-AUO97_RS13180	0.0	0	1
gene-AUO97_RS14430	9090	7039	3654	4477	2614	1775	host	surA1	0.5323039009736817	0	1
gene-AUO97_RS10495	231	159	73	58	39	24	host	gene-AUO97_RS10495	0.7571824098104781	0	1
gene-AUO97_RS12180	428	336	120	121	64	50	host	estB	0.7677849199614929	0	1
gene-AUO97_RS13370	134	94	52	58	24	19	host	gene-AUO97_RS13370	0.6300360787745316	0	1
gene-AUO97_RS06365	684	553	178	244	118	100	host	gene-AUO97_RS06365_gene_def	0.7167076174107349	0	1
gene-AUO97_RS12215	737	588	191	229	106	60	host	cysD	0.7943107608051685	0	1
gene-AUO97_RS14025	22	25	4	10	8	2	host	tssA	0.7341528185871633	0	1
gene-AUO97_RS09310	2505	2476	595	840	455	336	host	gene-AUO97_RS09310	0.7696786837637419	0	1
gene-AUO97_RS13275	1195	815	299	363	226	185	host	alaS	0.7170790945385657	0	1
gene-AUO97_RS14270	253	189	55	60	37	36	host	gene-AUO97_RS14270	0.8050295412953966	0	1
gene-AUO97_RS02935	348	244	115	137	57	50	host	gene-AUO97_RS02935	0.669926880163472	0	1
gene-AUO97_RS04705	348	305	282	388	165	130	host	gene-AUO97_RS04705	0.345226676670948	0	1
gene-AUO97_RS11505	62	44	8	7	5	1	host	gene-AUO97_RS11505	1.096299413365166	0	1
gene-AUO97_RS07670	626	599	294	444	145	116	host	gene-AUO97_RS07670	0.5444555347837494	0	1
gene-AUO97_RS11290	1382	1070	390	433	230	170	host	fabD	0.7377940637617009	0	1
gene-AUO97_RS11615	10891	8221	2885	3087	1490	1202	host	gene-AUO97_RS11615	0.7844804954479063	0	1
gene-AUO97_RS08540	70	45	28	23	7	4	host	gene-AUO97_RS08540	0.7682161710196344	0	1
gene-AUO97_RS07185	816	589	165	185	90	71	host	grpE	0.88159059784513	0	1
gene-AUO97_RS12350	144	120	43	53	33	17	host	gdhA	0.6852399849700721	0	1
gene-AUO97_RS18710	38	27	6	8	4	0	host	gene-AUO97_RS18710	0.9968013875601471	0	1
gene-AUO97_RS19925	0	0	0	0	0	0	host	gene-AUO97_RS19925	0.0	0	1
gene-AUO97_RS17195	41	51	7	6	9	10	host	gene-AUO97_RS17195	0.8801782999769194	0	1
gene-AUO97_RS13890	2	2	3	4	0	2	host	gene-AUO97_RS13890	0.5600084530215783	0	1
gene-AUO97_RS06070	124	90	23	21	7	6	host	gene-AUO97_RS06070	1.002067551209563	0	1
gene-AUO97_RS13635	643	481	212	250	135	85	host	cysS	0.6562309826466046	0	1
gene-AUO97_RS15105	42	29	9	12	8	8	host	queG	0.7222222222222222	0	1
gene-AUO97_RS11040	127	132	36	42	17	20	host	gene-AUO97_RS11040	0.7746446614858532	0	1
gene-AUO97_RS00510	546	450	150	159	54	61	host	gene-AUO97_RS00510	0.8071921793734002	0	1
gene-AUO97_RS10070	1532	1201	491	491	310	190	host	grxC	0.6980290746816701	0	1
gene-AUO97_RS17385	533	413	200	237	127	84	host	clpS	0.5962279105880145	0	1
gene-AUO97_RS03970	422	296	117	145	77	59	host	pdxA	0.7018411718916895	0	1
gene-AUO97_RS10600	997	754	228	274	153	112	host	murA	0.7955613194675182	0	1
gene-AUO97_RS09230	3879	3176	946	1072	624	489	host	pnp	0.7797428901963003	0	1
gene-AUO97_RS01980	96	78	19	25	13	4	host	gene-AUO97_RS01980	0.8885469137455061	0	1
gene-AUO97_RS08940	11	9	4	5	1	0	host	gene-AUO97_RS08940	0.7916228058025279	0	1
gene-AUO97_RS19090	654	557	219	240	52	42	host	gene-AUO97_RS19090	0.7969376383352174	0	1
gene-AUO97_RS02600	82	52	22	14	12	5	host	gene-AUO97_RS02600	0.8736894402536919	0	1
gene-AUO97_RS15645	9	5	4	8	5	5	host	gene-AUO97_RS15645	0.3042903097250923	0	1
gene-AUO97_RS03435	372	285	136	151	85	58	host	gene-AUO97_RS03435	0.6153453614037048	0	1
gene-AUO97_RS09450	101	86	25	39	29	7	host	gene-AUO97_RS09450	0.7092026154373858	0	1
gene-AUO97_RS06595	9	3	1	5	0	0	host	gene-AUO97_RS06595	1.0715167512214394	0	1
gene-AUO97_RS19545	13	14	3	3	1	6	host	gene-AUO97_RS19545	0.758287544405155	0	1
gene-AUO97_RS18915	38	31	17	27	11	9	host	gene-AUO97_RS18915	0.4791426756798441	0	1
gene-AUO97_RS11180	206	142	45	54	17	17	host	gene-AUO97_RS11180	0.875536373430662	0	1
gene-AUO97_RS01385	53	38	23	25	5	5	host	gene-AUO97_RS01385	0.6890561896558512	0	1
gene-AUO97_RS18010	8	6	5	2	2	2	host	gene-AUO97_RS18010	0.561426753904728	0	1
gene-AUO97_RS02290	109	70	27	33	10	7	host	gene-AUO97_RS02290	0.8464222729007668	0	1
gene-AUO97_RS02175	52	32	27	7	9	11	host	gene-AUO97_RS02175	0.6951991278383453	0	1
gene-AUO97_RS05605	432	292	71	96	54	35	host	gene-AUO97_RS05605	0.9019600111558612	0	1
gene-AUO97_RS02095	71	67	30	28	19	10	host	epmA	0.6194382162118379	0	1
gene-AUO97_RS15225	90	85	29	47	18	13	host	gene-AUO97_RS15225	0.650822743107158	0	1
gene-AUO97_RS05585	19	21	12	21	8	0	host	gene-AUO97_RS05585	0.5717795642918228	0	1
gene-AUO97_RS08365	0	0	0	0	0	0	host	gene-AUO97_RS08365	0.0	0	1
gene-AUO97_RS13425	2473	1760	529	584	389	270	host	hrpA	0.8207419258923975	0	1
gene-AUO97_RS01300	424	363	110	127	49	37	host	gene-AUO97_RS01300	0.820346331276232	0	1
gene-AUO97_RS15635	2	3	1	3	1	0	host	gene-AUO97_RS15635	0.66332495807108	0	1
gene-AUO97_RS06375	24	24	5	16	4	3	host	dprA	0.7173164826546847	0	1
gene-AUO97_RS18660	933	652	271	371	150	118	host	gene-AUO97_RS18660	0.6980819179604041	0	1
gene-AUO97_RS07425	144	116	61	73	20	30	host	gene-AUO97_RS07425	0.5963834679200757	0	1
gene-AUO97_RS12335	1018	709	301	283	184	124	host	adk	0.7338993754913983	0	1
gene-AUO97_RS06460	294	221	121	168	36	36	host	gene-AUO97_RS06460	0.6427538760621901	0	1
gene-AUO97_RS03050	109	71	36	44	24	21	host	gene-AUO97_RS03050	0.6045691828086632	0	1
gene-AUO97_RS08545	508	377	191	195	105	78	host	glnK	0.629113178419755	0	1
gene-AUO97_RS07495	71	46	27	26	8	5	host	gene-AUO97_RS07495	0.7415805903103921	0	1
gene-AUO97_RS00010	25	20	9	15	3	3	host	gene-AUO97_RS00010	0.6625204399362583	0	1
gene-AUO97_RS14585	17	11	5	9	1	5	host	gene-AUO97_RS14585	0.6414501799308605	0	1
gene-AUO97_RS16185	199	147	35	27	19	19	host	gene-AUO97_RS16185	0.9628211010575735	0	1
gene-AUO97_RS00770	1675	1325	410	495	245	184	host	gene-AUO97_RS00770	0.7867303035049603	0	1
gene-AUO97_RS03720	0	0	0	0	0	0	host	gene-AUO97_RS03720	0.0	0	1
gene-AUO97_RS00680	4360	3184	1273	1410	944	643	host	glnA	0.6813472366304528	0	1
gene-AUO97_RS04650	1028	783	263	387	130	151	host	gene-AUO97_RS04650	0.7341663752449166	0	1
gene-AUO97_RS05250	10	12	6	7	2	2	host	gene-AUO97_RS05250	0.5739238278358818	0	1
gene-AUO97_RS12515	72	47	8	13	10	2	host	gene-AUO97_RS12515	1.0037153970812396	0	1
gene-AUO97_RS08745	156	117	52	56	20	30	host	gene-AUO97_RS08745	0.6773551330430867	0	1
gene-AUO97_RS06355	125	85	48	52	20	21	host	gene-AUO97_RS06355	0.6306086161218033	0	1
gene-AUO97_RS03200	656	604	358	458	226	147	host	gene-AUO97_RS03200	0.4541445781663972	0	1
gene-AUO97_RS02795	1087	961	480	501	228	171	host	gene-AUO97_RS02795	0.6017480403501322	0	1
gene-AUO97_RS07430	1070	925	482	577	213	192	host	gene-AUO97_RS07430	0.572637653787079	0	1
gene-AUO97_RS09580	693	505	249	273	132	124	host	gltP	0.6245537999763447	0	1
gene-AUO97_RS13485	54	33	13	25	12	9	host	cueR	0.6435440902217175	0	1
gene-AUO97_RS08555	187	155	66	37	32	17	host	nrdR	0.7896190045843586	0	1
gene-AUO97_RS08190	0	0	0	0	0	0	host	gene-AUO97_RS08190	0.0	0	1
gene-AUO97_RS06660	13	9	4	5	1	4	host	gene-AUO97_RS06660	0.6526300069150406	0	1
gene-AUO97_RS12415	18	20	5	6	2	2	host	gene-AUO97_RS12415	0.832971322816759	0	1
gene-AUO97_RS16260	219	199	74	97	45	27	host	gene-AUO97_RS16260	0.6668346773979918	0	1
gene-AUO97_RS17330	571	487	223	259	156	99	host	gene-AUO97_RS17330	0.5743613711826575	0	1
gene-AUO97_RS06345	31	24	7	12	5	4	host	gene-AUO97_RS06345	0.7365181549676107	0	1
gene-AUO97_RS14960	24	17	8	3	1	3	host	gene-AUO97_RS14960	0.9020950671653635	0	1
gene-AUO97_RS01345	522	394	200	202	66	50	host	gene-AUO97_RS01345	0.7097653538245273	0	1
gene-AUO97_RS04235	207	170	45	54	30	13	host	gene-AUO97_RS04235	0.8556149991328255	0	1
gene-AUO97_RS15250	22	13	4	6	5	3	host	gene-AUO97_RS15250	0.7605903536130706	0	1
gene-AUO97_RS11600	646	524	191	199	116	77	host	minC	0.7330113355495079	0	1
gene-AUO97_RS18805	5	6	1	0	0	2	host	gene-AUO97_RS18805	1.0101525445522108	0	1
gene-AUO97_RS05800	571	406	154	162	69	46	host	gene-AUO97_RS05800	0.8109725689681506	0	1
gene-AUO97_RS12570	25	9	4	4	0	1	host	gene-AUO97_RS12570	1.1823929133847588	0	1
gene-AUO97_RS04975	984	708	220	245	154	120	host	ponA	0.8004607531290681	0	1
gene-AUO97_RS03365	36	25	6	16	3	5	host	gene-AUO97_RS03365	0.7925050431693537	0	1
gene-AUO97_RS01325	425	321	90	97	44	44	host	gene-AUO97_RS01325	0.8693477751266699	0	1
gene-AUO97_RS09400	268	202	109	105	27	26	host	gene-AUO97_RS09400	0.7160079107219754	0	1
gene-AUO97_RS07870	219	163	108	153	82	66	host	gene-AUO97_RS07870	0.3966053586184832	0	1
gene-AUO97_RS17850	42	34	7	21	4	5	host	gene-AUO97_RS17850	0.7884056840191994	0	1
gene-AUO97_RS06700	982	751	157	144	70	59	host	gene-AUO97_RS06700	1.014367873585493	0	1
gene-M172_gp04	199929	240955	188794	228840	91208	75836	phage	gene-M172_gp04	0.3762496359843127	0	0
gene-AUO97_RS01210	573	431	143	175	93	60	host	hemL	0.7696790632367148	0	1
gene-AUO97_RS10210	498	372	131	146	56	44	host	gene-AUO97_RS10210	0.8117335147113647	0	1
gene-AUO97_RS13640	490	371	119	126	62	58	host	gene-AUO97_RS13640	0.8102758631095692	0	1
gene-AUO97_RS09480	973	790	358	431	220	176	host	katG	0.5966752302365486	0	1
gene-AUO97_RS13940	68	64	17	8	4	7	host	gene-AUO97_RS13940	0.9708769442191562	0	1
gene-AUO97_RS02180	0	0	0	0	0	0	host	gene-AUO97_RS02180	0.0	0	1
gene-AUO97_RS17005	0	0	0	0	0	0	host	gene-AUO97_RS17005	0.0	0	1
gene-AUO97_RS02880	502	339	127	162	109	77	host	mreC	0.6926124017795686	0	1
gene-AUO97_RS07880	1031	757	300	303	157	135	host	gene-AUO97_RS07880	0.7422283841388684	0	1
gene-AUO97_RS00145	120	89	57	49	16	9	host	gene-AUO97_RS00145	0.6850352957340111	0	1
gene-AUO97_RS12445	255	325	119	174	69	76	host	gene-AUO97_RS12445	0.5534384975306461	0	1
gene-AUO97_RS18040	6	3	2	1	0	0	host	gene-AUO97_RS18040	1.0408329997330663	0	1
gene-M172_gp21	123006	134853	259707	310555	134706	101571	phage	gene-M172_gp21	0.44174281373666574	0	0
gene-AUO97_RS02460	279	224	50	59	14	22	host	gene-AUO97_RS02460	0.9614631007012486	0	1
gene-AUO97_RS04435	64	46	17	25	16	10	host	gene-AUO97_RS04435	0.6456520403846581	0	1
gene-AUO97_RS14625	0	0	0	0	0	0	host	gcvA	0.0	0	1
gene-AUO97_RS14820	2732	2128	561	678	333	233	host	gene-AUO97_RS14820	0.8640978002156966	0	1
gene-AUO97_RS10335	25	21	5	9	0	0	host	gene-AUO97_RS10335	0.9763879010584539	0	1
gene-AUO97_RS09050	269	239	85	122	29	16	host	gene-AUO97_RS09050	0.7655678825718101	0	1
gene-AUO97_RS16400	6	6	2	5	0	1	host	gene-AUO97_RS16400	0.7280109889280518	0	1
gene-AUO97_RS19870	0	3	0	1	0	0	host	gene-AUO97_RS19870	1.6583123951777001	0	1
gene-AUO97_RS00870	11	7	6	13	2	0	host	gene-AUO97_RS00870	0.7036114222570381	0	1
gene-AUO97_RS19555	0	0	0	0	0	0	host	gene-AUO97_RS19555	0.0	0	1
gene-AUO97_RS05575	62	41	8	12	7	5	host	msuE	0.9548662457774402	0	1
gene-AUO97_RS18800	48	34	12	15	6	3	host	gene-AUO97_RS18800	0.8181368397387911	0	1
gene-AUO97_RS07690	64	27	10	13	3	7	host	hutC	1.0051894484440569	0	1
gene-AUO97_RS18645	32	29	22	36	3	7	host	eutC	0.5789094139922044	0	1
gene-AUO97_RS02560	5303	4062	1274	1433	939	640	host	rpoD	0.7724375633641454	0	1
gene-AUO97_RS13285	456	321	125	162	69	64	host	gene-AUO97_RS13285	0.7173978429265068	0	1
gene-AUO97_RS06380	102	83	37	31	25	2	host	gene-AUO97_RS06380	0.7415510496140325	0	1
gene-AUO97_RS10235	167	113	59	59	24	17	host	gene-AUO97_RS10235	0.7137841472051085	0	1
gene-AUO97_RS01565	67	47	15	17	5	6	host	cysT	0.8777107041420446	0	1
gene-AUO97_RS17420	172	130	39	53	13	13	host	gene-AUO97_RS17420	0.8601534430427117	0	1
gene-AUO97_RS14855	644	417	183	171	74	54	host	msrB	0.8140237291355232	0	1
gene-AUO97_RS18175	0	0	1	0	1	0	host	gene-AUO97_RS18175	1.4142135623730951	0	1
gene-AUO97_RS03395	381	339	63	120	32	36	host	gene-AUO97_RS03395	0.886992185347905	0	1
gene-AUO97_RS04480	117	121	30	38	25	16	host	gene-AUO97_RS04480	0.7565651116275123	0	1
gene-AUO97_RS13705	135	102	33	50	9	10	host	fdxA	0.8315916223174135	0	1
gene-AUO97_RS16645	18	7	4	6	0	0	host	gene-AUO97_RS16645	1.0400156984686455	0	1
gene-AUO97_RS14530	75	69	14	34	11	10	host	gene-AUO97_RS14530	0.7626037663146411	0	1
gene-AUO97_RS10520	289	210	57	82	44	24	host	gspE	0.8285816318532387	0	1
gene-AUO97_RS16790	19	17	8	10	9	2	host	gene-AUO97_RS16790	0.5260098768393463	0	1
gene-AUO97_RS12275	10	4	4	3	1	2	host	ureA	0.7216878364870323	0	1
gene-AUO97_RS18250	0	0	0	0	0	0	host	gene-AUO97_RS18250	0.0	0	1
gene-AUO97_RS18500	104	99	44	42	6	3	host	gene-AUO97_RS18500	0.8037455670947593	0	1
gene-AUO97_RS18400	351	277	79	90	41	37	host	gene-AUO97_RS18400	0.8385028446035012	0	1
gene-AUO97_RS13410	258	177	102	138	59	47	host	gene-AUO97_RS13410	0.5555045481314997	0	1
gene-AUO97_RS09790	1036	801	274	340	162	119	host	metW	0.7512176005667889	0	1
gene-AUO97_RS10765	367	306	77	92	23	19	host	add	0.9329610113201716	0	1
gene-AUO97_RS15720	12	15	9	21	2	8	host	gene-AUO97_RS15720	0.5308483356351863	0	1
gene-AUO97_RS14795	42	27	12	12	4	6	host	gene-AUO97_RS14795	0.7760312663453424	0	1
gene-AUO97_RS01695	0	0	0	0	0	0	host	gene-AUO97_RS01695	0.0	0	1
gene-AUO97_RS05260	29	22	8	10	2	2	host	gene-AUO97_RS05260	0.827945930754059	0	1
gene-AUO97_RS15930	555	445	182	216	115	81	host	gene-AUO97_RS15930	0.6558340308584047	0	1
gene-AUO97_RS17680	183	142	41	55	10	20	host	gene-AUO97_RS17680	0.8580472896080842	0	1
gene-AUO97_RS18270	0	0	1	1	0	0	host	gene-AUO97_RS18270	1.4142135623730951	0	1
gene-AUO97_RS09545	854	669	274	373	210	155	host	gene-AUO97_RS09545	0.6020164599302191	0	1
gene-AUO97_RS10595	269	206	63	55	31	18	host	ibaG	0.8897503856040542	0	1
gene-AUO97_RS06420	5429	4241	2140	2866	1642	1159	host	gene-AUO97_RS06420	0.5127747165703702	0	1
gene-AUO97_RS13905	30	19	7	14	1	2	host	gene-AUO97_RS13905	0.8374110529083795	0	1
gene-AUO97_RS16180	283	202	63	69	23	8	host	recR	0.9277143222675197	0	1
gene-AUO97_RS18375	44	33	13	17	11	6	host	gene-AUO97_RS18375	0.64837907233038	0	1
gene-AUO97_RS16120	40	26	16	15	9	3	host	gene-AUO97_RS16120	0.6616326507193686	0	1
gene-AUO97_RS04210	572	327	120	161	36	27	host	gene-AUO97_RS04210	0.9220995238954645	0	1
gene-AUO97_RS11960	9	11	4	3	5	0	host	gene-AUO97_RS11960	0.6903350635742039	0	1
gene-AUO97_RS09700	495	369	168	209	101	93	host	gene-AUO97_RS09700	0.6124563406853679	0	1
gene-AUO97_RS00495	273	225	89	91	62	22	host	gene-AUO97_RS00495	0.7109179587983565	0	1
gene-AUO97_RS04640	187	165	60	95	33	28	host	gene-AUO97_RS04640	0.6529008408894265	0	1
gene-AUO97_RS07360	29	27	12	20	9	7	host	gene-AUO97_RS07360	0.49479539731802347	0	1
gene-AUO97_RS14525	53	46	7	12	4	8	host	gene-AUO97_RS14525	0.9194801721528575	0	1
gene-AUO97_RS17575	41	35	21	14	8	5	host	gene-AUO97_RS17575	0.6459672385322833	0	1
gene-AUO97_RS08510	147	109	34	63	11	12	host	gene-AUO97_RS08510	0.8062678860211242	0	1
gene-AUO97_RS09040	278	191	79	71	33	29	host	recN	0.8017419435586945	0	1
gene-AUO97_RS05510	27	18	10	17	3	4	host	gene-AUO97_RS05510	0.6405863761458225	0	1
gene-AUO97_RS15900	2037	2010	624	785	180	183	host	gene-AUO97_RS15900	0.8006292783746456	0	1
gene-AUO97_RS05890	0	0	0	0	0	0	host	gene-AUO97_RS05890	0.0	0	1
gene-M172_gp03	298624	351747	259228	323763	132597	108244	phage	gene-M172_gp03	0.37893312963852044	0	0
gene-AUO97_RS05600	233	168	57	31	22	16	host	gene-AUO97_RS05600	0.9431503601891367	0	1
gene-AUO97_RS15630	6	6	6	6	2	1	host	gene-AUO97_RS15630	0.4757493547653751	0	1
gene-AUO97_RS00475	5	4	4	1	0	1	host	gene-AUO97_RS00475	0.7571877794400365	0	1
gene-AUO97_RS06095	11627	8963	2673	2981	1504	1068	host	gene-AUO97_RS06095	0.8353083483629578	0	1
gene-AUO97_RS17125	10	13	6	4	5	1	host	gene-AUO97_RS17125	0.6073189375552314	0	1
gene-AUO97_RS17730	2067	1522	416	493	255	155	host	bamA	0.8757960771881411	0	1
gene-AUO97_RS18120	0	0	0	0	0	0	host	gene-AUO97_RS18120	0.0	0	1
gene-AUO97_RS13845	1235	798	237	254	195	117	host	gene-AUO97_RS13845	0.8610941686349798	0	1
gene-AUO97_RS01630	655	494	172	230	127	97	host	gene-AUO97_RS01630	0.6981991174000343	0	1
gene-AUO97_RS08675	499	375	135	119	79	67	host	ftsW	0.7744098868307634	0	1
gene-AUO97_RS16065	2	4	2	2	3	0	host	gene-AUO97_RS16065	0.5600084530215783	0	1
gene-AUO97_RS02800	62	48	24	16	12	8	host	gene-AUO97_RS02800	0.7016540024116916	0	1
gene-AUO97_RS03270	16	24	12	17	10	3	host	gene-AUO97_RS03270	0.475453382673608	0	1
gene-AUO97_RS00055	10912	8029	1132	1258	175	147	host	gene-AUO97_RS00055	1.1773167109275016	0	1
gene-AUO97_RS05820	12	8	4	1	2	2	host	uraH	0.8138223256004101	0	1
gene-AUO97_RS00920	0	0	0	0	0	0	host	gene-AUO97_RS00920	0.0	0	1
gene-AUO97_RS05865	0	0	0	0	0	0	host	gene-AUO97_RS05865	0.0	0	1
gene-AUO97_RS16815	22	11	9	9	0	1	host	gene-AUO97_RS16815	0.8391317011258242	0	1
gene-AUO97_RS01175	1489	1035	375	465	256	208	host	gene-AUO97_RS01175	0.7328688331780815	0	1
gene-M172_gp49	745	904	5810	8602	56969	47436	phage	gene-M172_gp49	1.1477306825924596	0	0
gene-AUO97_RS15805	165	134	31	46	13	16	host	gene-AUO97_RS15805	0.8836367468140249	0	1
gene-AUO97_RS16570	5	3	2	2	0	0	host	gene-AUO97_RS16570	0.8660254037844386	0	1
gene-AUO97_RS03990	419	288	71	103	53	56	host	gene-AUO97_RS03990	0.8454129094414516	0	1
gene-AUO97_RS16715	12	14	7	3	2	5	host	gene-AUO97_RS16715	0.6209781359450552	0	1
gene-AUO97_RS08230	0	0	0	0	0	0	host	gene-AUO97_RS08230	0.0	0	1
gene-AUO97_RS14575	622	447	126	122	88	48	host	yghU	0.8850656495543219	0	1
gene-AUO97_RS05555	550	539	374	434	127	78	host	gene-AUO97_RS05555	0.5302694551887716	0	1
gene-AUO97_RS11805	41	30	8	22	10	4	host	gene-AUO97_RS11805	0.6871766295697511	0	1
gene-AUO97_RS00185	406	312	78	111	48	35	host	gene-AUO97_RS00185	0.8598232319524061	0	1
gene-AUO97_RS18060	5	1	0	2	2	1	host	gene-AUO97_RS18060	0.8576346483687822	0	1
gene-AUO97_RS01825	0	0	0	0	0	0	host	gene-AUO97_RS01825	0.0	0	1
gene-AUO97_RS00820	37	41	10	24	14	4	host	basC	0.6309568201356885	0	1
gene-AUO97_RS06935	0	0	0	0	0	0	host	gene-AUO97_RS06935	0.0	0	1
gene-AUO97_RS17300	185	134	30	44	29	15	host	ispD	0.8729579724093444	0	1
gene-AUO97_RS17960	405	325	238	318	69	66	host	gene-AUO97_RS17960	0.5450926520542247	0	1
gene-AUO97_RS12760	13	10	2	5	4	3	host	garD	0.6446951590203548	0	1
gene-AUO97_RS09920	2465	1712	511	655	344	230	host	ndk	0.8313996846322589	0	1
gene-AUO97_RS00985	411	327	177	192	126	63	host	gene-AUO97_RS00985	0.5476286326896758	0	1
gene-AUO97_RS03580	63	42	14	15	6	4	host	gene-AUO97_RS03580	0.8920300401850784	0	1
gene-AUO97_RS10710	143	101	32	47	31	19	host	gene-AUO97_RS10710	0.7198828250209149	0	1
gene-AUO97_RS13435	10	8	8	15	2	1	host	gene-AUO97_RS13435	0.6476275840352277	0	1
gene-AUO97_RS04360	12808	9883	5072	5971	3958	2882	host	rpsQ	0.5147248692384813	0	1
gene-AUO97_RS07045	664	537	230	259	146	123	host	gene-AUO97_RS07045	0.6202648092997356	0	1
gene-AUO97_RS04170	22	29	7	6	5	0	host	gene-AUO97_RS04170	0.8991349199562957	0	1
gene-AUO97_RS18655	1304	1021	479	458	247	167	host	gene-AUO97_RS18655	0.6725801136153456	0	1
gene-AUO97_RS12070	33	25	15	9	4	2	host	gene-AUO97_RS12070	0.7619570279200096	0	1
gene-AUO97_RS14325	2	0	0	0	0	1	host	gene-AUO97_RS14325	1.5275252316519468	0	1
gene-AUO97_RS17305	395	289	116	124	56	32	host	ftsB	0.7724492287088115	0	1
gene-AUO97_RS15180	288	294	256	406	151	128	host	gene-AUO97_RS15180	0.36798424537741264	0	1
gene-AUO97_RS16755	2	3	1	1	0	0	host	gene-AUO97_RS16755	0.9147320339189784	0	1
