Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b0575	287	381	367	224	119	192	125	167	141	77	86	142	host	cusA
gene-b2555	1033	1268	1101	873	487	627	327	585	337	247	202	218	host	qseG
gene-b2050	66	102	63	57	26	31	36	44	36	17	27	34	host	wcaI
gene-b2834	5536	7306	5066	4749	1721	3008	1074	1920	1515	1045	1245	1416	host	tas
gene-b4095	81	130	112	55	37	48	40	48	49	41	25	58	host	phnM
gene-b1125	3689	3921	4669	3865	2840	4256	1927	3517	964	648	338	389	host	potB
gene-b1553	14	30	18	11	12	13	16	18	3	4	6	18	host	rzpQ
gene-b4387	284	328	251	213	108	140	72	135	102	59	58	68	host	ytjB
gene-b0969	950	961	1073	921	584	745	358	634	298	201	129	173	host	tusE
gene-b0594	24472	31045	25282	23123	4997	8558	304	443	56	28	25	55	host	entE
gene-b2261	6722	6721	6224	5241	3251	4663	2774	4843	2386	1487	916	950	host	menC
gene-b1541	34	46	57	29	26	31	24	30	15	7	8	12	host	ydfZ
gene-b1110	226	200	439	307	226	309	254	326	177	121	58	88	host	ycfJ
gene-b1351	14	26	21	8	9	20	9	12	10	2	3	10	host	racC
gene-b0390	671	928	963	662	356	577	190	429	136	85	120	141	host	aroM
gene-b2719	80	113	88	52	32	50	26	53	44	21	26	33	host	hycG
gene-T7p38	14	11	43	7	7	44	42650	93444	280660	185665	80438	88594	phage	gene-T7p38
gene-b3196	2146	2272	2213	1980	1128	1592	836	1589	746	439	398	417	host	yrbG
gene-b3941	1761	2237	1291	1183	589	895	566	1113	396	289	174	190	host	metF
gene-b2479	1622	2030	1069	1072	352	540	243	466	473	263	372	443	host	gcvR
gene-b1292	870	875	820	644	335	449	261	487	186	128	102	112	host	sapC
gene-b3823	711	720	428	394	156	211	135	234	186	119	116	127	host	rhtC
gene-b4331	80	112	95	46	33	40	27	71	44	26	33	53	host	kptA
gene-b4723	521	663	1091	775	748	754	423	695	237	163	135	160	host	ymcF
gene-b3024	3392	4915	3968	2851	2008	2381	1113	2261	985	651	745	746	host	ygiW
gene-b2812	2913	2736	3958	3231	2359	3051	1021	2086	676	486	328	343	host	tcdA
gene-b3160	1451	1621	484	406	208	322	151	268	195	116	180	188	host	yhbW
gene-b2516	9400	11206	9682	7674	5984	8505	4102	7817	2738	1905	1645	1779	host	rodZ
gene-b4444	47	46	57	51	31	48	35	50	34	17	14	19	host	omrA
gene-b2808	848	893	789	657	436	555	289	589	319	180	181	168	host	gcvA
gene-b0983	142	182	113	101	81	111	70	144	69	32	29	43	host	gfcE
gene-b0825	246	276	168	145	79	94	58	69	52	39	55	63	host	fsaA
gene-b3269	142	225	130	90	46	44	37	65	50	33	35	58	host	yhdX
gene-b0677	2122	2736	1805	1576	778	1112	622	1300	674	463	473	476	host	nagA
gene-b4435	508	827	344	479	147	403	132	399	171	175	73	190	host	isrC
gene-b1185	1231	1053	1047	891	609	662	424	667	412	265	170	154	host	dsbB
gene-b2209	450	555	367	356	179	271	132	273	154	127	101	130	host	eco
gene-b2340	3404	3523	3297	2870	1986	2402	1351	2674	1148	699	454	503	host	sixA
gene-b1295	52	69	77	50	36	48	23	38	32	19	14	18	host	ymjA
gene-b0783	3272	3983	2988	2818	1233	1891	672	1291	1079	721	947	921	host	moaC
gene-b1269	12133	11552	16879	13151	12164	14999	9692	18076	2930	1943	1139	1114	host	rluB
gene-b4359	2893	3317	3006	2493	2013	2761	2187	3761	1478	1061	504	598	host	opgB
gene-b2438	155	181	143	111	56	74	50	80	45	25	22	43	host	eutK
gene-b0628	6767	6750	7844	5832	4165	5634	3542	5958	3797	2483	1472	1404	host	lipA
gene-b0782	3138	4032	2814	2702	1135	1756	628	1217	1124	733	955	1003	host	moaB
gene-b0850	573	585	478	331	230	250	148	251	206	140	139	176	host	ybjC
gene-b1267	2000	2437	2069	1790	1028	1473	824	1528	818	530	419	473	host	yciO
gene-b1406	285	340	271	235	105	147	61	105	62	32	39	62	host	pdxI
gene-b0494	833	953	776	656	251	399	201	329	299	169	169	221	host	tesA
gene-b1453	710	654	813	581	477	602	529	851	815	441	226	216	host	ansP
gene-b0942	100	122	102	77	35	56	29	62	34	18	23	27	host	ycbU
gene-b2637	86	169	118	77	29	59	19	55	41	16	24	44	host	yfjT
gene-b3816	2430	2661	3814	3277	1989	2571	1137	2405	730	503	428	507	host	corA
gene-b2014	7496	7212	12871	10344	7059	10746	3586	7876	2334	1651	703	672	host	plaP
gene-b2600	3109	3186	3220	2593	1573	2035	1046	1889	882	569	583	517	host	tyrA
gene-b3277	16043	17961	21758	17253	12555	14177	8857	19210	5844	3883	2776	2773	host	ileU
gene-b4284	173	281	180	92	68	96	63	112	74	46	55	78	host	insI3
gene-b1960	504	546	519	416	247	313	215	407	272	156	85	119	host	vsr
gene-b2961	1651	1867	1749	1359	806	1040	542	1050	510	373	360	319	host	mutY
gene-b1072	100	121	120	63	39	66	39	74	48	23	14	44	host	flgA
gene-b1331	699	1011	797	528	339	478	338	608	354	286	161	210	host	insH4
gene-b2427	209	372	186	145	53	84	44	94	137	76	106	119	host	murR
gene-b2326	2964	3105	2680	2189	1203	1630	1018	1647	974	600	439	555	host	epmC
gene-b3963	4898	5586	3506	3277	1901	2504	2290	3978	2375	1489	1018	1171	host	fabR
gene-b0497	699	912	708	487	312	419	212	366	273	141	152	260	host	rhsD
gene-b3838	2066	2718	2829	2094	1390	1865	974	1750	933	582	443	421	host	tatB
gene-b0819	5961	6733	7421	5940	4088	6249	2857	5212	1766	1189	656	747	host	ldtB
gene-b1121	98	124	149	112	68	110	52	112	38	25	20	35	host	ycfZ
gene-b0344	133	219	201	122	79	88	59	101	105	53	47	100	host	lacZ
gene-b1480	2943	4401	2629	2555	911	1579	476	988	554	389	729	899	host	sra
gene-T7p19	6	5	42	4	5	14	6416	17418	74862	51482	37869	43718	phage	gene-T7p19
gene-b3898	125	199	157	94	59	70	54	83	61	43	27	67	host	frvX
gene-b1615	32	67	69	24	21	21	16	16	26	9	18	15	host	uidC
gene-b3155	516	652	491	403	210	294	219	351	217	144	120	152	host	yhbQ
gene-b4054	5089	6491	4375	4227	1431	2361	728	1386	1221	845	1234	1320	host	tyrB
gene-b4402	3479	4929	3695	2725	1928	2246	1427	2559	1689	1117	1147	1327	host	yjjY
gene-b0855	3768	3978	3005	2844	1093	1536	917	1805	1025	651	516	521	host	potG
gene-b3607	4311	4822	3961	3468	1506	2127	1031	1830	1098	639	753	777	host	cysE
gene-b1384	482	658	321	322	158	264	129	265	104	73	60	76	host	feaR
gene-b2878	180	248	221	112	76	74	63	103	107	61	59	99	host	ygfK
gene-b0162	236	280	317	254	122	208	106	241	113	68	62	86	host	cdaR
gene-b0837	580	637	387	370	144	206	108	190	149	94	109	145	host	yliI
gene-b0421	1661	1838	1635	1432	787	1120	583	1153	621	410	280	356	host	ispA
gene-b3364	2501	2155	801	648	315	390	861	1442	705	426	210	283	host	tsgA
gene-b1648	142	153	77	81	35	50	32	46	21	33	29	36	host	ydhL
gene-b1372	250	337	274	159	105	135	96	145	82	58	69	110	host	stfR
gene-b4539	32	59	39	22	26	16	9	26	10	3	10	9	host	yoeB
gene-b4686	5491	4899	3824	3489	2218	2358	2053	3208	2015	1334	803	949	host	yshB
gene-b1667	1183	1706	1300	1062	649	994	403	801	484	334	274	334	host	ydhR
gene-b3630	1067	1704	1693	720	936	864	615	854	373	248	216	235	host	waaP
gene-b4307	26	44	50	19	18	24	14	24	31	21	6	26	host	yjhQ
gene-b3626	798	1098	1156	431	502	471	443	610	315	205	151	227	host	waaJ
gene-b3549	779	999	564	514	217	282	149	250	190	112	192	190	host	tag
gene-b1326	1003	1156	890	767	271	451	185	421	242	151	182	217	host	mpaA
gene-b4547	990	1022	936	767	363	580	266	492	255	160	191	193	host	ypfN
gene-b1790	181	229	137	103	57	72	52	87	72	32	42	65	host	nimR
gene-b1794	2050	2806	2483	1917	1409	1722	944	1753	648	442	309	319	host	dgcP
gene-b4001	1421	1917	1680	1430	828	1197	535	1046	567	377	283	318	host	yjaH
gene-b3158	97	119	119	76	56	74	55	97	55	24	26	29	host	ubiU
gene-b0238	4817	3891	6033	4774	3595	6442	2566	4471	2134	1445	633	640	host	gpt
gene-b0271	150	250	212	145	61	135	75	111	95	52	36	53	host	yagH
gene-b3174	10330	11749	15141	11989	9137	12609	8032	9302	3602	2487	1535	1547	host	leuU
gene-b4596	266	333	239	198	106	137	93	160	65	55	56	66	host	yciZ
gene-b0947	1260	1556	1116	1049	452	680	306	589	336	252	175	217	host	ycbX
gene-b3535	1826	2171	1322	1164	559	661	259	564	360	248	468	486	host	yhjR
gene-b3098	9697	11548	9466	7961	3935	6288	2287	4461	1956	1246	1797	1999	host	yqjD
gene-b1941	17	61	46	14	19	17	7	12	18	19	8	27	host	fliI
gene-b3959	477	463	366	313	125	201	109	239	111	89	86	99	host	argB
gene-b1580	81	116	102	71	52	61	30	62	38	28	18	30	host	rspB
gene-b0176	14152	15452	15536	13730	8350	11113	6325	12180	5243	3296	2334	2434	host	rseP
gene-b0177	22897	27484	28926	23692	12621	20080	10500	19496	8832	5846	4061	4299	host	bamA
gene-b0095	26323	28845	27628	22740	13781	18062	9635	17417	9983	6218	5201	5348	host	ftsZ
gene-b4815	89	113	91	41	35	62	29	51	22	27	13	32	host	ykfO
gene-b0311	1562	1883	1506	1224	650	844	464	658	788	474	394	410	host	betA
gene-b3718	106	136	123	72	45	52	40	60	40	27	36	40	host	yieK
gene-b1727	1068	1203	871	861	442	569	308	548	331	205	179	201	host	hxpB
gene-b0103	1204	1401	1269	1069	633	833	420	826	438	245	223	251	host	coaE
gene-b1324	9322	11690	9544	8991	3903	6462	3019	5354	3223	2388	1451	1824	host	tpx
gene-b1026	128	159	137	81	52	65	37	72	57	23	26	48	host	insF4
gene-b2169	134	186	135	123	57	99	54	113	55	44	27	48	host	fruB
gene-b3673	1391	1184	1981	1499	875	1087	465	826	391	231	189	203	host	emrD
gene-b3329	14	37	38	22	7	16	13	19	14	8	15	27	host	gspH
gene-b4358	70	102	84	59	47	40	37	49	39	28	14	52	host	lgoD
gene-b4059	5498	5029	5144	4130	2486	3139	1867	3283	1758	1087	913	871	host	ssb
gene-b2013	6093	4881	2928	2244	668	912	918	1561	4670	3056	1046	1385	host	tsuA
gene-b0572	72	92	94	34	25	34	35	48	40	23	24	45	host	cusC
gene-b3805	3163	3557	2568	2166	974	1415	794	1520	1049	725	632	642	host	hemC
gene-b3434	1043	1024	1196	1011	682	996	561	968	524	272	167	192	host	yhgN
gene-b2123	62	101	83	62	66	59	29	44	34	23	19	25	host	yehR
gene-b3875	8	26	29	9	9	10	5	5	15	4	2	15	host	ompL
gene-b4824	13	20	16	17	9	10	5	5	4	2	1	15	host	ytjE
gene-b0130	972	1134	987	840	455	644	332	580	342	212	150	200	host	yadE
gene-b2924	25413	27059	20221	17729	10462	12899	6056	10630	6830	4080	4988	5029	host	mscS
gene-b1258	406	563	557	230	278	161	89	88	20	15	16	25	host	yciF
gene-b4756	172	178	260	185	125	165	56	127	49	38	41	53	host	yqiD
gene-b3744	47999	61017	15901	15533	2470	3731	1268	2877	17533	10646	22917	19996	host	asnA
gene-b1953	536	784	486	383	181	239	59	117	76	49	145	180	host	yodD
gene-b1542	122	193	150	124	89	82	53	107	42	22	29	54	host	ydfI
gene-b4146	2290	2856	2617	2067	1353	1952	951	1662	678	438	325	404	host	epmB
gene-b2941	865	852	739	667	437	625	396	776	231	161	85	118	host	yqgD
gene-b2180	1980	2453	2662	2105	1326	1803	792	1458	721	468	409	482	host	yejF
gene-b3404	1993	2259	1976	1616	838	1173	748	1250	942	589	451	484	host	envZ
gene-b1551	14	7	23	6	10	11	3	5	2	1	0	4	host	ynfN
gene-b3139	33	69	53	28	21	34	16	17	17	10	9	19	host	agaC
gene-b1165	289	357	224	71	87	40	38	56	66	22	86	118	host	ymgA
gene-b1339	488	730	386	361	170	276	134	265	100	73	42	59	host	abgR
gene-b0954	22859	26142	20275	18028	11813	14571	9430	17425	6009	3929	2517	2592	host	fabA
gene-b4545	12	18	12	6	5	7	1	6	4	2	6	7	host	ypdJ
gene-b0869	1657	1825	1508	1486	553	797	375	780	472	298	299	346	host	ybjT
gene-b1054	433	541	535	363	257	352	160	340	168	131	86	120	host	lpxL
gene-b1418	1569	1718	1324	1090	515	740	457	809	469	312	257	295	host	cybB
gene-b2709	725	761	580	473	291	389	230	483	325	206	215	225	host	norR
gene-b2983	66	104	105	54	27	46	30	44	52	23	23	36	host	yghQ
gene-b0277	139	178	123	96	69	85	48	73	71	40	42	50	host	yagK
gene-b4400	287	358	318	238	134	201	107	202	128	53	47	76	host	creD
gene-b1471	4	10	3	0	1	1	4	2	4	0	2	2	host	yddK
gene-b2259	429	679	428	326	274	388	366	758	364	229	211	225	host	pmrD
gene-b2614	3523	4635	3897	3036	1879	2572	1341	2529	1458	983	1167	1115	host	grpE
gene-b2088	25	31	39	18	10	25	6	12	12	7	4	12	host	insE5
gene-b2112	78	86	76	74	30	42	25	30	19	13	15	15	host	yehE
gene-b3355	904	1154	894	730	340	458	264	485	319	222	200	276	host	prkB
gene-b3203	2890	4234	2444	1759	1065	1501	808	1652	1121	740	946	1071	host	hpf
gene-b1672	42	69	52	31	18	24	15	26	25	14	15	23	host	ydhW
gene-b3048	95	113	80	48	31	32	26	48	41	18	16	43	host	yqiI
gene-b1585	613	974	559	338	206	297	154	287	219	140	198	196	host	ynfC
gene-b1732	1682	2059	1630	1363	508	868	210	427	215	153	246	305	host	katE
gene-b0047	1751	1793	1693	1227	682	1036	430	789	433	249	276	388	host	kefC
gene-b0931	1872	2045	1588	1450	796	1037	531	1102	547	396	327	362	host	pncB
gene-b2960	4061	4714	5191	3788	2816	3927	1682	3527	1367	968	693	786	host	trmB
gene-b4460	133	164	132	67	50	73	32	62	47	23	27	47	host	araH
gene-T7p36	14	6	35	1	0	31	15978	32899	153743	98230	60792	70030	phage	gene-T7p36
gene-b0518	22	68	51	12	12	19	17	18	32	17	19	28	host	fdrA
gene-b3157	3881	4298	2631	2338	1277	1531	965	1777	1438	973	1053	1050	host	ubiT
gene-b0034	397	510	368	247	107	140	74	102	653	397	310	355	host	caiF
gene-b3522	621	835	339	340	80	110	66	115	130	66	167	194	host	yhjD
gene-b4832	76	64	81	45	34	33	21	31	23	17	14	15	host	bhsB
gene-b1686	1980	1831	1499	1164	325	410	227	418	338	195	376	337	host	menI
gene-b4334	27	77	55	33	21	17	25	20	24	17	5	31	host	yjiL
gene-b4595	2411	2737	2478	2001	1518	1417	1089	1914	769	514	420	473	host	yciY
gene-b3012	361	472	259	213	111	138	47	67	36	43	76	92	host	dkgA
gene-b4138	1233	1434	1087	971	407	656	342	668	481	315	282	343	host	dcuA
gene-b1576	4	3	3	1	3	5	2	5	4	2	1	6	host	ydfD
gene-b2912	91	123	166	119	97	101	38	104	37	28	22	30	host	fau
gene-b0651	286	393	371	304	176	289	157	310	170	183	92	126	host	rihA
gene-b0863	4173	5460	4293	3591	1780	3130	1893	3141	1737	1072	871	907	host	artI
gene-b1609	1958	2435	1299	1321	848	1142	1230	2207	818	543	376	466	host	rstB
gene-b2768	44	52	64	29	18	30	11	31	31	14	13	19	host	ygcP
gene-b0441	6581	8110	7656	4796	4599	5459	2473	5632	1639	1193	1144	1098	host	ppiD
gene-b2832	1249	1271	1767	1366	906	1222	492	914	335	222	135	193	host	ygdQ
gene-b3691	79	127	127	63	34	53	26	54	59	32	33	36	host	dgoT
gene-b3881	63	117	90	48	27	38	29	45	42	24	15	38	host	yihT
gene-b0407	16388	16741	15156	12119	8473	11247	7250	13870	6412	4038	2971	3185	host	yajC
gene-b3887	3304	3743	2573	2457	845	1165	531	982	728	436	653	742	host	dtd
gene-b1044	44	65	46	20	13	34	10	22	17	9	14	30	host	ymdA
gene-b2583	108	123	147	94	70	82	67	99	43	28	30	31	host	tapT
gene-b3629	289	402	382	160	198	142	98	162	75	47	51	115	host	waaS
gene-b1840	2290	2430	2448	1929	1015	1376	777	1440	851	551	443	471	host	yebZ
gene-b3452	85	129	125	95	39	47	20	37	44	15	25	46	host	ugpA
gene-b3997	5136	5557	4712	4148	1814	3086	1417	2479	1583	943	817	778	host	hemE
gene-b2114	7871	8964	8619	7439	4005	6285	2812	5628	2629	1812	1110	1151	host	metG
gene-b3421	359	500	371	285	167	195	131	206	102	70	73	130	host	rtcB
gene-b0320	71	122	107	52	39	49	35	47	50	26	18	36	host	yahF
gene-b0989	22	18	27	21	10	10	12	18	21	8	7	13	host	cspH
gene-b1463	553	592	401	324	157	195	107	173	131	99	116	123	host	nhoA
gene-b0394	2476	2631	1924	1591	858	1129	566	947	636	407	562	592	host	mak
gene-b0960	1017	1180	1077	899	568	817	424	793	339	256	202	221	host	yccS
gene-b2452	56	74	67	42	17	33	12	20	33	16	10	34	host	eutH
gene-b2732	26	59	37	25	7	19	7	17	15	4	7	17	host	ygbA
gene-b4558	1441	1797	1010	872	427	581	366	594	428	280	271	319	host	lptM
gene-b1537	126	190	167	131	51	105	33	71	39	26	29	27	host	ydeJ
gene-b2240	129	213	154	126	73	103	55	111	62	63	47	69	host	glpT
gene-b3481	249	327	201	183	70	137	71	116	85	60	44	58	host	nikR
gene-b3180	9610	12956	13445	9553	7946	9693	6242	11604	4819	3091	2044	2033	host	yhbY
gene-b0051	5849	6203	5713	4894	3252	4373	2726	4995	2034	1295	1040	1093	host	rsmA
gene-b4771	57	83	72	45	37	33	29	50	30	30	17	18	host	ychT
gene-b4083	41	470	108	29	26	29	23	23	55	31	15	56	host	yjcS
gene-b1821	194	224	313	276	473	835	239	526	112	73	45	58	host	mntP
gene-b0533	6	33	32	8	8	14	11	8	21	9	8	24	host	sfmH
gene-b4455	33	58	182	97	124	177	44	70	11	6	9	19	host	hokA
gene-b2310	3178	5245	1809	2023	652	1005	363	678	611	414	680	770	host	argT
gene-b3425	1379	1438	1291	1063	687	874	439	842	562	399	294	326	host	glpE
gene-b2652	4	11	10	5	2	1	9	1	1	1	4	4	host	ileY
gene-b1544	15	14	17	7	17	14	4	10	2	1	4	6	host	ydfK
gene-b4768	696	727	454	339	276	336	242	528	345	215	259	303	host	ybgV
gene-b0993	208	283	248	154	79	130	67	136	84	46	41	101	host	torS
gene-b0104	6394	7092	5531	4981	2146	2971	1202	2239	2250	1634	1265	1423	host	guaC
gene-b3538	1374	1598	1303	1089	282	472	222	326	296	187	252	290	host	bcsG
gene-b3239	465	561	338	328	125	167	66	108	67	39	94	129	host	yhcO
gene-b0158	553	584	626	445	267	411	240	399	296	160	118	146	host	btuF
gene-b3045	242	282	214	137	89	113	54	118	72	44	60	72	host	insD5
gene-b2058	15	27	25	12	5	11	7	14	9	7	5	10	host	wcaB
gene-b0150	16347	19671	12660	10323	1251	1310	370	631	433	243	284	351	host	fhuA
gene-b0110	872	945	640	562	236	306	188	352	285	212	215	262	host	ampD
gene-b2933	65	94	108	39	28	50	25	34	46	17	12	47	host	cmtA
gene-b3282	3557	4405	5089	4378	1921	3028	1261	2323	785	564	513	526	host	tsaC
gene-b1805	2907	3082	4934	3850	3448	4769	1461	3067	738	427	308	297	host	fadD
gene-b0226	597	765	719	385	376	411	306	518	286	208	171	207	host	dinJ
gene-b0457	461	720	414	328	176	229	165	280	177	115	151	169	host	pdeB
gene-b2060	51	83	65	39	24	38	25	32	41	24	27	66	host	wzc
gene-b2981	230	279	242	179	108	161	111	171	132	91	80	95	host	yghO
gene-b0001	7394	9522	2620	2605	1368	1745	1694	2773	1598	1359	2124	2461	host	thrL
gene-b0107	162	219	215	179	94	130	88	3130	102	79	55	54	host	hofB
gene-b2399	529	689	506	334	289	333	187	394	216	135	146	145	host	yfeD
gene-b0838	3687	4080	2456	2146	912	1171	611	1108	855	664	611	678	host	gstB
gene-b2350	1584	1979	1744	1016	950	1046	793	1212	521	362	267	316	host	yfdG
gene-b4680	539	425	635	502	479	360	271	478	200	87	79	79	host	ypdK
gene-b0722	1277	1057	1299	1043	712	1065	1099	2322	1289	992	517	618	host	sdhD
gene-b1094	65395	80549	70463	55229	37641	49237	31042	62417	29058	20889	13637	14640	host	acpP
gene-b1307	105	150	113	74	55	79	41	89	44	33	37	32	host	pspD
gene-b0596	19849	25930	22076	20840	8946	13221	1027	1681	150	76	54	60	host	entA
gene-b1640	1259	1587	976	925	339	534	296	541	449	324	270	313	host	anmK
gene-b2633	91	116	142	105	58	75	41	52	40	18	27	53	host	yfjQ
gene-b0429	13605	12374	9270	8095	6272	6543	4761	10805	6070	3733	3333	3034	host	cyoD
gene-b3063	234	331	423	270	194	312	151	240	100	72	56	70	host	ttdT
gene-b2601	2837	3033	2702	2394	1392	1909	951	1777	798	533	531	663	host	aroF
gene-b2592	15124	22740	19823	16144	9807	11640	5436	12008	10597	6158	9472	15589	host	clpB
gene-b3590	4648	5330	4498	3819	1955	2978	1405	2442	1567	957	860	839	host	selB
gene-b2618	894	891	1019	735	547	614	343	719	377	217	170	183	host	yfjF
gene-b1049	6667	6802	6291	5305	3042	4550	2125	4350	1797	1158	748	833	host	opgH
gene-b2198	132	108	123	109	68	56	31	77	49	26	22	18	host	ccmD
gene-b2329	10620	12271	8846	7674	3584	5020	2604	4699	3999	2534	2226	2270	host	aroC
gene-b0765	847	987	830	668	374	538	291	502	410	227	159	203	host	modC
gene-b2523	10042	10244	8690	7282	4206	6624	2498	4729	2260	1397	1323	1140	host	pepB
gene-b1151	40	45	60	22	11	24	19	27	11	7	7	21	host	beeE
gene-b2514	15533	16387	14905	12643	8198	10341	5670	11459	4320	2892	2333	2083	host	hisS
gene-b0088	6178	6440	6310	5485	3321	4676	2331	4393	2233	1460	1032	1092	host	murD
gene-b1198	1432	1728	1428	1337	560	819	670	1610	586	467	307	388	host	dhaM
gene-b2910	3807	5337	6566	4040	3550	4587	1891	3875	1696	1176	1269	1342	host	zapA
gene-b0719	11	25	14	15	17	10	8	10	17	5	6	7	host	ybgD
gene-b1859	617	592	536	458	230	289	148	275	157	109	67	79	host	znuB
gene-b2799	82	138	97	54	29	41	29	42	51	25	15	52	host	fucO
gene-b3289	2546	2813	3086	2589	1641	2422	1072	2089	647	480	335	418	host	rsmB
gene-b2476	12951	15469	7937	6221	1705	2596	3539	5826	5808	3802	2429	2434	host	purC
gene-b0021	276	361	469	371	206	324	135	230	99	74	47	65	host	insB1
gene-b2817	2458	2780	2675	2154	1401	1868	1096	2118	1215	831	522	588	host	amiC
gene-b0718	44	100	92	37	26	43	27	33	42	20	18	48	host	ybgQ
gene-b0592	4135	4669	4113	3519	657	880	37	52	37	25	38	42	host	fepB
gene-b1266	2057	2324	2102	1819	1119	1519	916	1633	867	586	394	448	host	rnm
gene-b2511	5305	5271	7213	5862	4162	6051	2010	4773	1074	782	582	584	host	der
gene-b2466	790	1014	862	765	361	516	212	337	193	116	143	177	host	ypfG
gene-b1983	3647	5256	4299	1992	2261	2481	1811	3100	1320	845	895	924	host	yeeN
gene-b4669	472	457	317	319	102	146	42	97	85	52	80	113	host	ilvX
gene-b2443	150	233	193	111	98	103	58	111	67	57	47	55	host	yffL
gene-T7p39	15	29	49	14	4	75	48157	106871	379583	257105	137733	147597	phage	gene-T7p39
gene-b2662	7311	8398	6911	7272	2788	5361	1519	3290	947	632	381	447	host	gabT
gene-b2502	4746	5474	4612	3949	1404	2194	1261	1909	1463	951	873	959	host	ppx
gene-b0584	51203	73281	60712	55812	18188	27987	4857	11106	589	374	91	138	host	fepA
gene-b4827	253	383	252	195	126	168	122	183	106	76	71	101	host	fliX
gene-b2957	546	665	1066	731	604	1015	254	579	220	131	126	157	host	ansB
gene-b0115	61115	56674	66791	40174	40439	46285	51216	84559	55586	33563	16769	15633	host	aceF
gene-b2979	201	247	185	114	41	65	26	47	84	52	99	89	host	glcD
gene-b0607	125	112	111	82	60	70	52	81	69	44	48	61	host	uspG
gene-b3790	4008	3984	3889	3415	2133	2978	1739	2875	1206	716	596	609	host	rffC
gene-b2531	4384	5075	3341	3381	1012	1545	389	676	605	359	437	438	host	iscR
gene-b4291	1449	2457	2045	1971	362	529	193	316	192	121	108	160	host	fecA
gene-b4130	233	363	295	174	117	167	98	187	119	62	51	80	host	dtpC
gene-b4376	11791	16874	11864	9332	5247	7342	2548	4787	1926	1194	2681	2639	host	osmY
gene-b3897	101	175	130	56	31	52	39	46	52	37	25	65	host	frvR
gene-b0473	5222	7549	5776	5008	2559	4101	1465	2694	2003	1202	2464	2433	host	htpG
gene-b1604	5349	7412	5192	3996	2046	3040	1724	2943	2154	1471	1138	1123	host	ydgH
gene-b3497	1509	1488	1453	1352	622	921	286	524	202	139	182	229	host	rsmJ
gene-b2930	125	127	143	89	55	84	48	41	50	29	23	42	host	yggF
gene-b2984	26	58	46	25	17	27	10	23	24	4	8	16	host	yghR
gene-b1974	50	97	79	63	42	66	22	45	31	10	15	27	host	yodB
gene-b3536	1687	2296	1234	1044	485	595	330	542	387	234	414	493	host	bcsE
gene-b4613	2842	3190	2681	2057	1594	1738	1449	2437	2135	1259	1261	1275	host	dinQ
gene-b3802	7018	9006	7880	6501	3191	4832	1995	3578	1992	1290	1448	1405	host	hemY
gene-b0549	7	27	9	6	6	9	9	5	6	4	2	11	host	ybcO
gene-b2049	107	170	114	89	49	60	45	60	48	36	34	57	host	cpsB
gene-b3813	6370	6854	7142	6157	3223	4541	1885	3420	1784	1124	909	901	host	uvrD
gene-b1244	9796	10738	9836	7334	5347	7741	3186	6753	2070	1376	1630	1906	host	oppB
