"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-b3203",1899.98488511672,2329.76684843907,2195.49578742925,2076.80785269642,1865.60803461011,1812.45351697137,1382.80691856507,1417.0919028925,1666.66795365415,1646.00624116194,1590.34656487775,1625.67446029583,1457.18098964197,1809.59166487482
"gene-b3999",1552.39443938377,1714.3611408027,1654.73052343432,1595.74546547273,1744.68195327989,1615.67490884523,1757.0442442931,1810.57013749847,1388.30269289585,1853.2515790322,1494.03675737739,1606.6607239181,1598.71733300675,1684.07085575055
"gene-b3861",90.1356212889263,129.522247909815,133.653462352418,154.177436742969,184.558044462041,206.149018036911,312.488166982905,312.691640544355,250.176373592907,289.612074716144,286.459940257483,175.877061493993,193.00410458834,198.741281113419
"gene-b2335",8.72280206021867,9.10156336663565,11.184390155014,7.37605006588299,9.63352429884278,9.37040991076868,12.162713086161,15.2068882939504,10.5708326870242,13.2849575557864,7.40844673079697,9.50686818886448,3.21673507647234,0
"gene-b1154",0,0.466746839314649,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b2164",41.4993916198282,34.7726395289413,32.9939509572914,48.7538918988851,55.266007819677,44.3292468855595,35.5525459441628,34.2154986613883,35.2361089567475,31.8838981338874,29.6337869231879,19.013736377729,22.5171455353064,0
"gene-b0244",74.5403085145959,63.0108233074776,76.0538530540953,84.3748166072957,48.1676214942139,78.5672830979836,78.5898384028862,87.4396076902146,45.8069416437717,73.0672665568252,66.6760205771727,76.0549455109158,61.1179664529744,62.7604045621324
"gene-b1111",363.978740512761,375.96457906795,319.873558433401,317.529960153256,257.062990500699,245.793059967086,188.054256178335,168.226201751826,257.223595384256,221.858791181633,192.619615000721,237.671704721612,289.506156882511,313.802022810662
"gene-b1291",558.523659189153,656.479429496053,672.181848316342,638.298186189094,694.120777111356,592.858627046711,543.579715619963,575.96089413337,503.876358081489,527.41281496472,528.469200130184,575.165525426301,614.396399606217,679.904382756435
"gene-b1811",305.033744772495,314.587369698073,338.327802189174,374.019709438311,386.355027143063,376.978798717848,301.261047211064,325.997667801561,391.120809419897,431.761120563058,417.342499168229,332.740386610257,302.3730971884,345.182225091728
"gene-b4502",159.125055765201,222.171495513773,204.115120329006,217.503525113476,243.880273039125,242.189056155252,202.088155893136,205.29299196833,151.515268514014,188.646397292167,175.333239295528,185.383929682857,202.654309817757,198.741281113419
"gene-b3270",29.6046615377118,32.4389053323681,32.9939509572914,27.5252600019536,25.6048935311348,25.9488274452056,29.0033927439223,33.2650681430164,17.6180544783737,22.5844278448369,32.1032691667869,23.7671704721612,19.300410458834,10.4600674270221
"gene-b4264",157.80341908941,160.327539304582,137.008779398922,175.226164979757,181.008851299309,175.154585255138,110.400011089769,70.3318583595205,109.231937765917,114.250634979763,113.596183205554,99.822115983077,128.669403058894,104.600674270221
"gene-b1330",111.810462771894,139.55730495508,137.567998906672,148.06071229809,160.727747512272,163.261372676085,134.725437262091,129.258550498578,144.468046722665,136.8350628246,135.821523397945,104.575550077509,131.886138135366,146.440943978309
"gene-b1868",307.412690788919,358.228199173993,428.921362444788,361.246549568123,408.664241308804,386.7096090098,405.111905100592,488.521286443156,493.305525394464,405.191205451485,634.656936604941,323.233518421392,308.806567341345,334.722157664706
"gene-b2048",233.929691614955,203.034875101872,218.095608022773,203.291135962141,211.430506979865,216.961029472413,365.816985899149,394.428665124338,380.549976732873,297.583049249615,316.093727180671,251.932007004909,263.772276270732,261.501685675552
"gene-b3114",122.119228843061,113.652855373117,106.251706472633,117.836897393984,126.756898668984,92.2624975829532,136.596623890731,109.299509612768,95.1374941832181,112.922139224184,98.7792897439596,114.082418266374,102.935522447115,135.980876551287
"gene-b2427",50.7508483503632,31.0386648144241,44.1783411123054,33.6419844468322,29.1540866938663,31.7152335441402,13.098306400481,10.4547357020909,17.6180544783737,27.8984108671515,17.2863757051929,47.5343409443224,28.9506156882511,41.8402697080883
"gene-b3693",151.459563045615,129.522247909815,142.600974476429,134.747841447472,115.095263991437,119.652926552892,95.4305180606475,95.0430518371898,133.89721403564,92.9947028905048,128.413076667148,109.328984171941,112.585727676532,146.440943978309
"gene-b2072",8.72280206021867,10.2684304649223,6.15141458525771,11.8736415694702,14.1967726509262,9.01000952958527,8.42033982888066,8.55387466534708,3.52361089567475,10.6279660446291,9.87792897439596,4.75343409443224,3.21673507647234,0
"gene-b2171",656.589100532824,903.855254332817,705.175799273634,631.821654423928,737.471636456149,801.170047370722,1322.92894644858,1504.53151058271,1409.4443582699,1266.05645506644,1528.60950878778,936.426516603151,894.25235125931,910.02586615092
"gene-b1512",0.264327335158141,0,0,0.179903660143488,0,0,0,0,0,0,0,0,0,0
"gene-b4431",2.90760068673956,3.03385445554522,3.35531704650421,4.85739882387416,4.81676214942139,5.76640609893457,4.67796657160037,5.70258311023139,7.04722179134949,2.65699151115728,12.347411217995,4.75343409443224,3.21673507647234,10.4600674270221
"gene-b2015",458.343599164217,463.712984859103,531.258532363166,516.143600951666,544.547636681955,489.784118028255,300.325453896744,286.079586029941,362.931922254499,364.007837028548,343.25803186026,480.096843537656,447.126175629655,387.022494799817
"gene-b3820",50.7508483503632,49.4751649673528,64.3102433913306,68.0035835342383,59.3222285770845,59.1056625140794,128.17628406185,131.159411535322,73.9958288091697,95.6516944016621,74.0844673079697,109.328984171941,138.319608288311,94.1406068431986
"gene-b1446",1115.72568170252,1102.4560344612,1043.50360146281,1042.00199955108,841.158779567377,839.732888157347,736.311938369898,655.79705767661,697.6749573436,758.571076435404,785.295353464479,789.070059675752,752.716007894527,700.824517610479
"gene-b1440",33.0409168947677,35.7061332075706,30.1978534185378,34.1816954272626,32.4497660592599,24.1468255392885,47.7152590303238,22.8103324409256,31.7124980610727,29.2269066227301,22.2253401923909,14.2603022832967,32.1673507647234,0
"gene-b4266",38.3274635979305,33.6057724306547,21.8095608022773,49.6534101996026,44.3649145341444,38.562840786625,43.9728857730435,28.5129155511569,56.3777743307959,49.1543429564097,56.7980916027768,28.5206045665934,38.6008209176681,41.8402697080883
"gene-b0127",1247.88934928159,1610.5099690552,1238.11199016005,1457.57945448254,1343.11609829655,1354.38463248726,1290.18318044738,1221.30321610789,1381.2554711045,1247.45751448834,1074.22477596556,1492.57830565172,1344.59526196544,1652.69065346949
"gene-b2051",4.22923736253026,6.06770891109043,2.7960975387535,3.41816954272626,5.07027594675936,5.04560533656775,9.35593314320074,5.70258311023139,17.6180544783737,6.6424787778932,2.46948224359899,4.75343409443224,16.0836753823617,0
"gene-b0762",369.529614551082,380.165300621781,284.083509937356,405.682753623564,277.090580490399,370.131191475363,665.206846481572,487.570855924784,447.498583750693,587.195123965759,466.732144040209,475.343409443224,421.392295017877,418.402697080883
"gene-b3159",2721.51424278823,4364.31632101162,3546.01089864719,3295.11543918812,4199.2025391061,4511.13157127275,3007.93250553904,3865.40091821851,2769.55816400035,2671.60496446865,3230.08277462748,3631.62364814623,3441.9065318254,3221.7007675228
"gene-b0889",3727.54408040011,4342.14584614418,4799.22181551651,4236.91110003927,3882.81732002832,4539.60320138624,2946.18334679391,4556.36390507488,3234.67480222942,3059.52572509761,4158.6080982207,2766.49864295956,2512.2700947249,3504.12258805239
"gene-b1864",2606.00319732412,2380.64225392437,2262.04290885159,2067.27295870882,2163.74026027956,2092.84501353207,3548.70544121604,3839.73929422247,4112.05391525243,3778.24192886565,4022.78657482276,3118.25276594755,2650.58970301321,3169.40043038769
"gene-b4506",33.0409168947677,31.5054116537388,30.7570729262885,35.441021048267,30.4216556805561,42.5272449796425,21.5186462293617,31.3642071062726,28.188887165398,33.212393889466,17.2863757051929,14.2603022832967,12.8669403058894,52.3003371351104
"gene-b3318",46804.176909117,23882.0355272126,34168.8711430756,20411.8692798801,14141.2531293092,22446.4565408652,23805.23628956,34409.3864871362,24446.8123941914,22292.1587786096,24917.0758379138,19745.7652282715,15832.7700463969,26610.4115343441
"gene-b4603",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b3440",2326.60920406196,2764.54152926066,2611.55510119577,2576.94002789532,2556.68664615341,2314.85164834105,1680.32559251885,1846.6864971966,1927.41515993409,2178.73303914897,2281.80159308547,2196.08655162769,2583.03826640729,2248.91449680975
"gene-b3804",1650.72420806259,1539.56444947937,1757.0676933527,1683.35854796261,1702.09163532712,1679.82617669588,987.986539921998,1049.27529228258,1169.83881736402,1157.119803109,1237.21060404309,1240.64629864681,1412.14669857136,1349.34869808585
"gene-b0400",134.278286260336,133.022849204675,144.837852507432,123.413910858432,137.150964359841,141.276949423897,159.986456748733,128.308119980206,137.420824931315,146.13453311365,140.760487885142,142.603022832967,154.403283670672,146.440943978309
"gene-b1537",57.0947043941586,49.7085383870101,44.7375606200561,50.55292850032,65.6600735105337,51.5372545092278,61.7491587451249,66.5301362860329,81.0430506005192,49.1543429564097,64.2065383335738,47.5343409443224,57.9012313765021,52.3003371351104
"gene-b0131",3827.19548575473,4076.10014773483,3445.91060675982,2486.08867952285,2706.00627278547,2688.22644324706,2549.4917815222,2557.60852493878,2737.84566593928,2575.95327006698,2943.62283437,3056.45812271993,2843.59380760155,3430.90211606324
"gene-b4381",688.837035422117,767.56517725294,647.016970467561,628.403484881202,599.560130704294,501.677330607308,672.691592996133,705.219444631948,824.524949587891,762.55656370214,891.483089939236,808.08379605348,672.297630982719,690.364450183457
"gene-b4669",145.908689007294,370.830363835488,130.298145305913,111.360365628819,71.4908908493069,111.724118166857,59.8779721164847,48.4719564369668,45.8069416437717,46.4973514452524,34.5727514103859,66.5480773220513,70.7681716823915,62.7604045621324
"gene-b1909",2792.88262328092,3018.91855668715,2285.53012817711,4415.37553090162,4680.6252402509,4457.79231485761,3323.2274524649,2849.39069407895,1937.98599262111,1987.42965034565,1518.73157981338,1535.35921250161,1209.4923887536,1202.90775410754
"gene-b0998",71.6327078278564,56.9431143963871,69.9024384688376,80.9566470645694,78.842790972108,65.9532697565642,41.1661058300832,36.1163596981321,52.8541634351212,54.4683259787243,49.3896448719798,47.5343409443224,38.6008209176681,41.8402697080883
"gene-b3963",1454.32899804009,1498.95747445899,1274.46125816385,1329.12824114009,1372.01667119308,1323.75060008667,859.810255860148,762.245275734262,1025.37077064135,1003.01429546187,1079.16374045276,1188.35852360806,1251.30994474774,962.32620328603
"gene-b2324",981.711722777338,954.030539559142,1111.16916190064,966.082654970528,918.734001552796,984.613841393078,705.437358997336,601.622518129412,676.533291969551,716.059212256887,659.351759040931,793.823493770184,981.104198324064,774.044989599633
"gene-b2647",0.264327335158141,0.466746839314649,0.559219507750701,1.07942196086093,0.760541392013904,0.360400381183411,0.935593314320074,1.9008610367438,0,2.65699151115728,7.40844673079697,4.75343409443224,0,10.4600674270221
"gene-b1036",916.422870993277,997.204622195747,948.995504652939,878.649476140793,1000.61895809296,993.26345054148,1424.90861770947,1497.87849695411,1071.17771228512,1145.16334130879,1118.67545635034,827.097532431209,817.050709423974,920.485933577942
"gene-b3911",2187.83735310394,1966.40443403261,2496.35588259913,2314.64049140611,2467.70330328778,2308.36444147975,1407.13234473739,1541.59830079922,1645.52628828011,1693.83208836277,1889.15391635323,2039.22322651143,2055.49371386583,1966.49267628015
"gene-b3752",356.048920458017,319.721584930534,299.741656154376,331.022734664017,321.709008821881,303.457120956432,191.796629435615,196.739117302983,239.605540905883,228.501269959526,256.826153334295,270.945743382638,292.722891958983,261.501685675552
"gene-b2983",25.9040788454979,20.3034875101872,19.5726827712745,22.128150197649,22.3092141657412,25.2280266828388,18.7118662864015,16.1573188123223,28.188887165398,19.9274363336796,14.8168934615939,23.7671704721612,19.300410458834,10.4600674270221
"gene-b2590",182.650188594276,406.536497043059,351.749070375191,241.250808252417,208.38834141181,400.044423113586,1108.67807746929,827.824981501923,528.541634351212,692.146288656472,567.980916027768,627.453300465055,656.213955600357,481.163101643015
"gene-b4682",0,0.233373419657324,0.559219507750701,0.359807320286975,0.253513797337968,0.720800762366822,0.935593314320074,2.85129155511569,3.52361089567475,2.65699151115728,0,0,0,0
"gene-b4476",145.908689007294,136.05670366022,142.600974476429,140.864565892351,142.2212403066,134.789742562596,155.308490177132,178.680937453917,158.562490305364,175.361439736381,160.516345833934,171.123627399561,167.270223976562,156.901011405331
"gene-b0377",259.569443125295,259.744616078602,271.22146125909,325.625624859712,283.681939221186,330.847549926371,276.935621038742,279.426572401338,288.936093445329,284.298091693829,288.929422501082,285.206045665934,273.422481500149,407.942629653861
"gene-b0971",16.1239674446466,17.7363798939566,21.2503412945266,24.4668977795143,17.2389382189818,27.7508293511226,69.2339052596854,38.0172207348759,24.6652762697232,43.8403599340951,41.9811981411828,123.589286455238,119.019197829477,83.6805394161766
"gene-b4452",12.6877120875908,13.3022849204675,21.8095608022773,21.768342877362,29.6611142885422,27.7508293511226,29.9389860582424,18.0581798490661,35.2361089567475,22.5844278448369,39.5117158975839,57.0412091331869,32.1673507647234,10.4600674270221
"gene-b2870",27.2257155212886,17.0362596349847,20.1319022790252,35.441021048267,42.3368041554406,34.238036212424,29.0033927439223,24.7111934776694,17.6180544783737,30.5554023783087,12.347411217995,28.5206045665934,32.1673507647234,31.3802022810662
"gene-b3067",7412.2671325046,7871.45207162189,7593.64169574677,5904.43812590926,6618.73822089967,7590.752828485,13771.9335867915,14877.0889040753,14027.4949756812,12194.2625404563,12468.4158479313,10324.4588531068,9190.21211348147,10554.2080338653
"gene-b4063",85.3777292560797,82.3808171390355,81.0868286238516,85.6341422283001,91.5184808390064,81.0900857662674,113.206791032729,97.8943433923055,102.184715974568,118.236122246499,118.535147692752,71.3015114164836,64.3347015294468,41.8402697080883
"gene-b0385",101.237369365568,85.8814184338953,123.028291705154,110.820654648388,110.024988044678,124.338131508277,118.820350918649,86.4891771718427,116.279159557267,102.294173179555,133.352041154345,109.328984171941,93.2853172176979,104.600674270221
"gene-b2010",132.163667579071,130.922488427759,123.028291705154,141.044469552494,144.249350685304,153.17016200295,127.24069074753,160.622757604851,162.086101201038,144.806037358072,140.760487885142,137.849588738535,102.935522447115,115.060741697243
"gene-b0996",26.168406180656,29.6384242964802,17.8950242480224,22.4879575179359,21.8021865710652,24.1468255392885,12.162713086161,18.0581798490661,14.094443582699,21.2559320892582,17.2863757051929,19.013736377729,22.5171455353064,52.3003371351104
"gene-b2293",5028.29889671333,6962.22922863696,6572.50687459399,6402.59136084658,7869.32178316786,6408.99997858459,4068.895323978,3710.48074372389,4460.89139392423,4940.67571499696,4909.33070027479,5214.51720159217,5860.8913093326,4999.91223011655
"gene-b3357",6981.67790353199,8194.44088442763,7308.99896630166,7037.65128115309,7201.05941338498,6237.44939714129,2763.7426505015,2898.81308103429,3703.31505135416,4241.8869475626,4141.32172251551,5048.14700828704,5323.69655156172,5334.63438778126
"gene-b1109",1311.06358238438,1604.20888672445,1398.6079888845,1593.76652521116,1756.0900741601,2041.30775902284,4053.92583094888,2937.78073228754,3555.32339373582,4142.2497658942,4188.24188514389,3032.69095224777,2965.8297405075,3002.03935155533
"gene-b3525",26.6970608509723,23.3373419657324,22.368780310028,26.0860307208057,21.8021865710652,23.7864251581051,14.9694930291212,17.1077493306942,24.6652762697232,29.2269066227301,22.2253401923909,14.2603022832967,12.8669403058894,20.9201348540441
"gene-b0080",1701.47505641296,1949.83492123694,1895.75413127488,1804.79351855947,1928.22594255258,1790.108693338,1579.28151457228,1699.36976684895,1730.0929497763,1530.42711042659,1691.59533686531,1948.90797871722,1634.10141884795,1924.65240657206
"gene-b0038",51.2795030206794,63.4775701467922,63.1918043758292,86.1738532087305,107.23633627396,75.6840800485163,89.8169581747271,55.1249700655701,70.4722179134949,66.424787778932,74.0844673079697,85.5618136997803,86.8518470647532,83.6805394161766
"gene-b3301",69946.0351022122,34627.7146353341,38316.0430125548,31806.247498728,17210.54467368,23958.3361399296,26653.1823383503,38941.9896292518,34439.772894325,27406.8674375874,36197.670726674,29152.8113011529,19776.4872501519,38043.2652320793
"gene-b3248",742.759811794378,626.140884940601,705.175799273634,749.838455478056,800.596571993303,809.819656519124,773.735670942701,813.568523726345,616.631906743081,619.079022099647,570.450398271367,632.206734559488,601.529459300328,763.584922172611
"gene-b0242",3594.85175815072,3712.27098648906,3421.30494841879,2456.40457559918,2717.16087986834,3136.92491782041,3239.95964749042,3758.00226964249,2667.37344802578,2514.84246531037,3163.40675405031,3745.7060664126,3496.59102812543,3514.58265547942
"gene-b1245",11113.9071340592,9759.90978348896,12724.4806793594,10619.5331546099,9124.72210758548,10233.9292240841,7916.05503246214,10105.9277018484,7854.12868645901,7022.42856398869,8653.06578157086,13675.6298896815,8653.01735571059,10219.4858762006
"gene-b2294",4082.5356915175,5344.48468357238,4874.15722955511,5148.12313866604,5852.11249774965,5004.15929273166,2813.32909616046,2580.4188573797,3206.48591506402,3737.05856044272,4086.99311315633,3878.80222105671,4387.62664430827,3797.00447600901
"gene-b2465",263.534353152667,307.352793688696,295.827119600121,268.596164594227,281.400315045144,261.650676739156,340.555966412507,406.784261863172,405.215253002596,324.152964361188,446.976286091417,541.891486765275,386.008209176681,418.402697080883
"gene-b1569",0.792982005474425,1.40024051794395,0.559219507750701,1.97894026157836,1.26756898668984,0.720800762366822,4.67796657160037,0,0,1.32849575557864,0,0,0,10.4600674270221
"gene-b4515",2664.94819306438,4151.94650912346,3773.05401879398,4174.84433728977,4450.68822606536,4019.90585171976,5549.00394723236,6250.0310888136,4922.48442125762,5101.42370142198,5605.72469296971,4534.77612608836,4258.95724124938,4288.62764507905
"gene-b3802",1764.91361685091,2215.88061964629,1985.22925251499,1684.07816260319,1814.90527514251,1837.32114327303,2060.1764781328,2069.08723849562,1687.8096190282,1681.87562656256,1834.82530699405,2229.36059028872,2373.95048643659,2154.77388996655
"gene-b4027",13.7450214282234,14.2357785990968,8.38829261626051,10.4344122883223,9.63352429884278,6.84760724248481,10.2915264575208,10.4547357020909,0,5.31398302231456,14.8168934615939,14.2603022832967,9.65020522941702,10.4600674270221
"gene-b1261",512.795030206795,607.237637948358,620.174434095527,476.025084739668,424.889124338434,489.784118028255,631.52548716605,888.652534677725,856.237447648963,700.117263189944,933.464288080419,755.796021014726,591.879254070911,805.425191880699
"gene-b1505",7.13683804926982,4.43409497348916,7.26985360075911,7.01624274559601,8.11244151481497,9.73081029195209,14.9694930291212,19.9590408858099,17.6180544783737,25.2414193559942,22.2253401923909,4.75343409443224,9.65020522941702,20.9201348540441
"gene-b2198",179.21393323722,510.154295370911,284.642729445107,408.02150120543,696.14888749006,521.138951191212,627.783113908769,490.422147479899,433.404140167994,487.557942297361,484.018519745402,570.412091331869,894.25235125931,732.204719891545
"gene-b3715",323.536658233565,324.155679904023,441.224191615303,292.703255053454,304.977098197575,389.953212440451,465.925470531397,747.988817958684,581.395797786333,641.663449944483,926.055841349622,375.521293460147,427.825765170821,596.223843340258
"gene-b0953",365.300377188552,451.344193617265,355.663606929446,575.511808799017,428.184803703828,387.070009390983,530.481409219482,458.107509855255,1042.98882511972,712.073724990151,795.173282438875,1169.34478723033,839.567854959281,1181.98761925349
"gene-b2733",1221.45661576577,1333.49571992195,1392.45657429925,906.894350783321,1042.44873465372,1260.68053337957,1605.47812737325,1897.05931467031,1518.67629603582,1268.7134465776,1491.56727513379,1326.20811234659,1260.96014997716,1181.98761925349
"gene-b1061",173.927386534057,160.327539304582,203.555900821255,139.065529290916,127.010412466322,151.728560478216,173.084763149214,157.771466049735,165.609712096713,183.332414269852,190.150132757122,209.151100155018,170.486959053034,156.901011405331
"gene-b2754",0,0,0,0,0.253513797337968,0,0,0,0,0,0,0,0,0
"gene-b4315",6.07952870863725,5.60096207177578,3.35531704650421,9.53489398760484,6.08433113611123,8.28920876721845,7.48474651456059,11.4051662204628,3.52361089567475,11.9564618002078,9.87792897439596,4.75343409443224,6.43347015294468,10.4600674270221
"gene-b0044",2.90760068673956,2.33373419657324,2.7960975387535,4.85739882387416,3.54919316273155,2.52280266828388,3.74237325728029,3.80172207348759,3.52361089567475,3.98548726673592,9.87792897439596,4.75343409443224,6.43347015294468,0
"gene-b1722",222.827943538313,248.776065354708,289.116485507112,230.096781323521,239.317024687042,333.370352594655,648.366166823811,793.609482840535,577.872186890658,459.65953143021,597.614702950956,394.535029837876,273.422481500149,355.64229251875
"gene-b4300",171.812767852792,181.797893913056,158.259120693448,191.957205373101,203.825093059726,179.479389829339,151.566116919852,135.911564127181,130.373603139966,168.718960958487,148.168934615939,128.34272054967,160.836753823617,135.980876551287
"gene-b1188",128.198757551699,108.051893301341,121.350633181902,160.294161187847,133.348257399771,114.967721597508,110.400011089769,88.3900382085865,109.231937765917,167.390465202909,128.413076667148,161.616759210696,141.536343364783,219.661415967463
"gene-b2692",1977.69712165321,2783.21140283325,1982.43315497623,3053.8646309357,3908.67572735679,3192.06617614147,2201.45106859513,1982.59806132378,1701.9040626109,1717.74501196318,1392.78798538983,1706.48283990117,1923.60757573046,1694.53092317758
"gene-b2101",188.465389967755,218.670894218913,214.181071468518,203.650943282428,234.50026253762,225.971039001999,213.315275664977,183.433090045776,162.086101201038,200.602859092375,192.619615000721,261.438875193773,186.570634435396,261.501685675552
"gene-b4501",0,0,0,0,0.253513797337968,0,0,0,0,0,0,0,0,0
"gene-b2270",0,0.466746839314649,1.1184390155014,0.539710980430463,0.760541392013904,0.360400381183411,0,0.950430518371898,0,2.65699151115728,4.93896448719798,4.75343409443224,0,0
"gene-b0674",1716.54171451697,1809.11074918358,1813.54886363552,1484.38509984392,1356.8058433528,1528.45801659885,1224.69164844498,1339.156600386,1444.68046722665,1287.3123871557,1770.61876866048,1378.49588738535,1254.52667982421,1401.64903522096
"gene-b1668",110.753153431261,114.352975632089,121.909852689653,186.919902889084,218.528893305328,145.601753998098,161.857643377373,174.879215380429,116.279159557267,160.747986425016,121.004629936351,76.0549455109158,154.403283670672,73.2204719891545
"gene-b3102",111.810462771894,130.455741588444,128.620486782661,113.879016870828,122.700677911576,111.363717785674,134.725437262091,95.9934823555617,123.326381348616,106.279660446291,116.065665449153,118.835852360806,77.2016418353361,115.060741697243
"gene-b4376",139.036178293182,120.420684543179,115.199218596644,116.217764452693,96.0817291910898,107.399313592656,174.955949777854,182.482659527404,267.794428071281,196.617371825639,234.600813141904,213.904534249451,196.220839664813,230.121483394486
"gene-b2007",4625.72836526748,6148.68948771152,5191.79390995751,5953.73172878858,6244.80536982616,5495.02461190347,4143.74278912361,3868.25220977363,4806.20526170035,5372.43683556002,5946.51324258637,3992.88463932308,4574.19727874367,3399.52191378217
"gene-b3897",88.0210026076611,80.5138297817769,82.205267639353,92.2905776536091,86.448204892247,85.054489959285,97.3017046892877,95.9934823555617,95.1374941832181,107.60815620187,118.535147692752,80.8083796053481,90.0685821412255,41.8402697080883
"gene-b1688",607.688543528567,625.440764681629,669.385750777589,580.369207622891,547.082774655335,620.609456397833,495.864456589639,531.290659769891,415.78608568962,458.331035674631,612.43159641255,651.220470937217,591.879254070911,564.843641059192
"gene-b0180",2490.49215186001,2860.69137815948,2917.44817193541,2546.35640567092,2798.28529501649,2937.2631066448,4599.37673319748,5345.22123532356,4379.84834332371,3869.90813600058,4183.30292065669,2956.63600673685,2936.87912481925,3430.90211606324
"gene-b3181",856.949220582695,1193.2382947079,1113.40603993165,1138.0705540677,1316.75066337341,1294.55816921081,2864.78672844807,2344.71208882347,2427.7679071199,2125.59320892582,1941.01304346881,1383.24932147978,1389.62955303605,1244.74802381563
"gene-b2497",477.110839960445,301.75183161692,426.125264906034,229.01735936266,195.712651544911,254.442669115488,430.372924587234,392.527804087594,377.026365837198,341.423409183711,353.135960834656,385.028161649011,321.673507647234,658.98424790239
"gene-b3890",19.2958954665443,24.9709559033337,25.7240973565322,30.4037185642494,22.0557003684032,25.2280266828388,22.4542395436818,33.2650681430164,17.6180544783737,23.9129236004155,24.6948224359899,23.7671704721612,19.300410458834,20.9201348540441
"gene-b3306",32131.3665344885,16043.7224811821,20209.0745710948,11459.3234401597,10724.9011963827,16721.8568861479,22884.612468269,32502.8228672822,22103.6111485677,20097.4837903937,22916.7952205986,16370.8270212246,14079.6494297194,22028.9020013085
"gene-b3698",85.1134019209216,112.48598827483,85.5605846858572,76.9987665414127,79.096304769446,82.1712869098177,112.271197718409,99.7952044290493,56.3777743307959,78.3812495791398,91.3708430131627,28.5206045665934,70.7681716823915,41.8402697080883
"gene-b2611",1622.17685586551,1355.19944795008,1585.94652398099,1720.23879829203,1731.24572202098,1556.20884594997,889.74924191839,838.279717204014,1071.17771228512,1107.96546015259,1096.45011615795,1445.0439647074,1431.44710903019,1244.74802381563
"gene-b1038",2.11461868126513,2.80048103588789,3.35531704650421,3.77797686301324,4.56324835208342,2.88320304946729,10.2915264575208,8.55387466534708,0,3.98548726673592,2.46948224359899,9.50686818886448,9.65020522941702,0
"gene-b2200",401.513222105217,1174.33504771566,950.673163176191,1319.77325081262,1689.92297305489,1358.34903668028,973.952640207197,1123.40887271558,1032.4179924327,912.676584082526,1024.83513109358,1216.87912817465,1431.44710903019,1192.44768668052
"gene-b2306",695.44521880107,553.095004587859,650.372287514065,539.171269450032,370.890685505447,481.85530964222,321.844100126105,426.743302748982,415.78608568962,325.481460116767,417.342499168229,556.151789048572,431.042500247294,554.38357363217
