Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b1144	385	31	189	11	105	11	67	5	70	8	76	4	host	ymfJ
gene-b1688	732	237	800	236	169	88	86	30	131	13	220	17	host	ydiK
gene-b2145	101	5	66	11	16	9	18	2	14	0	13	2	host	yeiS
gene-b0750	7972	1951	4331	1394	399	290	211	131	302	53	190	42	host	nadA
gene-T4s002	239	4	81252	29	298540	3047	842976	20589	1698190	45163	3301409	71130	phage	gene-T4s002
gene-b2732	95	19	43	7	33	2	24	2	28	2	71	0	host	ygbA
gene-b4321	127	17	146	20	73	10	96	3	93	1	270	6	host	gntP
gene-b4358	123	10	99	6	92	2	66	5	73	1	196	3	host	lgoD
gene-b4601	20	0	20	2	13	1	8	2	6	0	35	0	host	ydgU
gene-b4788	102	161	160	391	33	206	7	38	11	9	21	10	host	yhgO
gene-b3455	223	630	445	1071	104	517	68	84	81	57	168	42	host	livG
gene-b2944	311	20	100	29	37	9	38	6	33	3	71	3	host	yggI
gene-b4463	98	18	97	11	52	6	61	2	86	2	200	1	host	ygcU
gene-b0950	989	173	1007	264	181	125	116	39	115	18	181	23	host	pqiA
gene-b2241	59	3	73	3	56	5	53	1	78	0	181	2	host	glpA
gene-b2524	1537	344	1016	519	152	155	49	38	68	25	77	43	host	iscX
gene-b2458	55	9	50	14	38	4	61	1	38	0	95	1	host	eutD
gene-b2706	62	6	30	5	35	5	17	2	22	1	52	0	host	gutM
gene-b1717	25804	9890	41772	9556	7831	8506	1129	2175	2239	1134	690	1071	host	rpmI
gene-b3158	102	26	70	18	43	1	51	6	62	1	131	2	host	ubiU
gene-b4678	1094	208	918	264	155	88	46	37	53	22	28	14	host	yoeI
gene-b2867	71	16	76	16	53	3	44	1	53	1	103	0	host	xdhB
gene-b4676	418	65	117	31	31	9	16	2	17	5	15	5	host	yoaK
gene-b3412	334	137	236	131	80	36	75	15	94	4	172	9	host	bioH
gene-b1227	72	14	73	23	47	3	36	1	48	0	96	2	host	narI
gene-b3379	64	22	97	14	75	6	70	2	65	4	177	2	host	php
gene-b0989	326	2	45	4	23	6	25	2	14	2	44	0	host	cspH
gene-b1285	436	176	507	190	126	53	87	18	101	5	204	11	host	pdeR
gene-b2784	1974	1479	2918	2371	440	529	287	112	296	74	397	73	host	relA
gene-b2775	111	28	87	3	63	2	75	2	86	0	268	0	host	yqcE
gene-b3985	45352	21968	101107	57705	18795	21801	2542	5455	5507	2792	1476	2543	host	rplJ
gene-b1127	625	401	866	329	144	131	69	39	93	16	125	26	host	pepT
gene-b3295	92094	50094	165850	123204	25829	52202	6425	8841	10361	29266	3401	23674	host	rpoA
gene-b3838	1788	3461	2503	1007	259	301	116	116	167	70	139	68	host	tatB
gene-b4192	89	30	85	34	65	19	89	4	74	1	231	2	host	ulaG
gene-b4378	138	204	111	247	68	142	53	31	47	18	102	3	host	yjjV
gene-b0956	397	80	200	24	65	24	35	6	42	4	86	6	host	matP
gene-b3657	167	22	136	17	120	0	119	3	152	3	382	4	host	yicJ
gene-b4830	491	190	483	527	285	283	141	75	111	44	124	34	host	aceK-int
gene-b4423	348	72	385	105	75	43	63	5	64	7	53	8	host	ldrC
gene-b1750	74	24	45	11	31	6	20	0	29	1	85	0	host	ydjX
gene-b4110	77	20	96	41	70	18	84	4	77	2	265	5	host	rdcB
gene-b3506	1404	225	1285	278	220	116	69	35	128	12	146	16	host	slp
gene-b3183	743	1502	1534	3280	387	1837	183	491	198	369	254	274	host	obgE
gene-b2208	83	9	70	22	41	5	36	1	42	1	82	0	host	napF
gene-b1940	71	16	67	36	47	7	41	5	43	3	109	3	host	fliH
gene-b2327	1229	140	1117	443	146	112	76	32	94	18	137	17	host	yfcA
gene-b4675	339	38	82	21	22	8	18	1	17	3	17	4	host	yoaJ
gene-b0071	576	693	1364	993	342	556	129	102	102	46	145	57	host	leuD
gene-T4p045	10	1	56926	2435	88705	7149	42637	2777	48950	5406	37359	5447	phage	imm
gene-b0061	85	6	50	6	28	7	38	1	43	2	126	1	host	araD
gene-T4p238	37	0	2934	23	145365	5568	89127	8311	91227	11994	47391	6279	phage	I-TevI
gene-b4396	4498	820	2863	900	446	276	215	94	306	64	256	88	host	rob
gene-b3165	21264	5782	26282	7675	7951	5777	1502	1711	1807	823	791	707	host	rpsO
gene-b0551	28	4	34	2	16	2	23	0	25	0	65	0	host	quuD
gene-b1918	379	261	748	333	129	104	67	30	58	19	96	10	host	tcyL
gene-b2344	3030	737	3297	835	610	386	142	107	229	108	207	145	host	fadL
gene-b2432	457	202	401	250	80	75	32	25	39	12	65	15	host	yfeY
gene-b0432	32365	7454	34893	9913	2993	2481	946	876	1985	651	708	832	host	cyoA
gene-b2585	2672	724	2834	945	497	303	244	124	254	87	264	92	host	pssA
gene-T4p136	13	1	37052	3945	48479	6804	45982	6123	102618	12903	78129	9741	phage	ipI
gene-b3415	215	109	160	86	104	51	92	12	132	14	293	21	host	gntT
gene-b3530	679	240	640	332	283	97	2539	23	322	23	903	18	host	bcsC
gene-b3805	2753	477	2076	818	310	231	161	88	188	60	293	75	host	hemC
gene-b0543	150	27	119	28	41	14	12	6	16	2	25	3	host	emrE
gene-b0758	537	292	657	386	170	114	105	35	99	15	180	16	host	galT
gene-b3903	114	9	103	13	88	9	114	4	120	1	307	1	host	rhaA
gene-b3919	9892	2801	8749	3087	1044	1071	394	279	550	179	384	194	host	tpiA
gene-b3961	10105	768	2242	903	328	275	2777	93	307	75	326	82	host	oxyR
gene-b0225	421	64	216	60	70	30	33	9	30	7	46	1	host	yafQ
gene-b2318	812	578	806	901	168	358	90	106	126	60	179	60	host	truA
gene-b4273	293	42	241	54	86	20	72	15	86	6	174	2	host	insD6
gene-b1455	9	0	12	1	9	0	4	1	5	0	19	0	host	yncH
gene-b0424	864	202	933	239	148	83	82	28	91	15	114	19	host	yajL
gene-b3467	294	95	168	51	73	20	55	6	49	2	107	4	host	yhhM
gene-b4596	530	47	182	37	59	8	32	3	31	2	47	5	host	yciZ
gene-b4060	1362	80	932	195	222	94	124	21	84	20	90	11	host	yjcB
gene-b1120	793	447	1117	621	155	178	62	47	84	25	100	31	host	cobB
gene-b3929	1037	691	1039	660	353	308	186	104	174	49	189	56	host	rraA
gene-b4299	47	3	82	5	49	7	54	0	46	1	162	1	host	yjhI
gene-T4p087	41	0	29142	593	198214	7844	56539	7664	17996	1534	12423	888	phage	nrdC.3
gene-b1250	713	62	358	35	112	22	71	9	54	4	105	3	host	kch
gene-b1908	323	489	239	652	137	312	68	74	56	31	130	32	host	yecA
gene-b2997	151	50	173	78	70	39	1427	12	74	4	186	5	host	hybO
gene-b0345	889	152	548	190	146	78	126	25	140	6	277	12	host	lacI
gene-b2124	792	111	472	154	90	49	43	13	51	11	55	16	host	yehS
gene-b2415	6155	2524	7494	2635	1233	1358	207	246	258	136	173	220	host	ptsH
gene-T4p117	79	13	8079	228	58978	4790	46506	10259	56031	5550	46511	5639	phage	vs.6
gene-b0673	47123	3073	16548	3225	9414	1512	3619	344	2166	143	1561	201	host	metT
gene-b0323	83	12	63	5	43	0	39	0	49	1	105	1	host	yahI
gene-b1434	139	20	68	32	29	2	26	3	29	0	63	4	host	sutR
gene-b3754	749	130	614	174	189	118	159	66	149	63	431	47	host	hsrA
gene-b0128	285	214	516	276	133	120	67	34	94	25	139	20	host	yadH
gene-b1164	259	36	153	27	29	11	10	2	15	4	38	10	host	ycgZ
gene-b4735	708	233	109	200	51	55	28	20	28	8	35	7	host	ybgU
gene-b3054	406	506	236	557	158	141	103	35	109	14	262	25	host	ygiF
gene-b1321	185	107	195	154	79	43	64	10	81	10	173	8	host	ycjX
gene-b0827	1015	378	1307	412	197	128	99	50	131	37	208	35	host	moeA
gene-b1596	753	90	1155	95	210	32	104	7	161	9	200	7	host	ynfM
gene-b4255	5792	1215	3821	1087	1155	766	323	179	283	83	263	71	host	rraB
gene-b2531	6752	764	3468	525	597	157	219	49	201	37	173	75	host	iscR
gene-b4154	564	492	920	753	225	240	168	56	179	40	405	51	host	frdA
gene-b2869	186	20	225	25	102	17	105	10	91	5	217	6	host	ygeV
gene-b1683	248	367	315	367	82	94	54	18	61	8	172	11	host	sufB
gene-b0223	1263	324	1497	655	241	191	129	71	153	34	176	47	host	yafJ
gene-b0154	5420	1150	5365	1233	853	402	309	114	468	64	335	109	host	hemL
gene-b0791	293	72	167	47	53	17	51	11	41	5	61	8	host	ybhQ
gene-b1165	94	22	134	28	23	4	13	3	15	9	29	10	host	ymgA
gene-b3915	1389	543	900	475	479	218	394	63	290	32	415	42	host	fieF
gene-b2436	945	277	802	176	167	44	121	22	120	10	190	21	host	hemF
gene-b1041	21	3	17	7	20	0	16	0	15	1	42	1	host	csgB
gene-b3667	221	45	219	86	143	40	160	8	166	3	541	3	host	uhpC
gene-b1785	48	3	80	1	54	9	33	2	46	1	118	4	host	cdgI
gene-b0974	34	5	37	16	20	4	29	2	35	1	99	1	host	hyaC
gene-b4043	2641	678	1631	745	404	266	255	83	293	69	215	74	host	lexA
gene-b0343	109	16	126	9	87	4	6260	7	59	2	160	2	host	lacY
gene-b2642	355	21	221	21	62	6	61	6	50	2	88	3	host	yfjW
gene-b2924	10121	1551	6615	1514	755	454	295	125	448	74	344	91	host	mscS
gene-b4111	6572	3126	4052	5543	997	1506	718	485	601	280	597	233	host	proP
gene-b4136	672	324	670	399	140	96	136	39	137	15	293	21	host	dsbD
gene-b0095	2157	2295	2037	3153	524	1227	263	318	283	168	298	192	host	ftsZ
gene-b4804	1684	299	1016	329	624	207	256	65	281	44	214	50	host	rbsZ
gene-T4p209	12	0	51929	1866	81013	6674	8856	2376	8282	1190	6450	1176	phage	30.6
gene-b4832	96	17	92	12	27	2	22	2	13	0	21	0	host	bhsB
gene-b0145	5502	1720	4712	1561	1734	945	617	218	355	109	283	140	host	dksA
gene-b0754	7842	4071	8610	5511	1831	2634	408	534	453	268	272	271	host	aroG
gene-b3760	12284	2761	8021	3361	3008	1305	4394	18481	8787	657	6931	1207	host	aspT
gene-b3925	846	259	914	273	230	125	131	48	142	23	244	19	host	glpX
gene-b4470	150	63	158	85	68	46	83	7	92	3	252	8	host	cyuA
gene-b0713	536	252	693	469	139	152	77	44	71	24	90	26	host	pxpA
gene-b2691	2675	405	2137	523	342	183	155	37	140	33	78	34	host	argQ
gene-b3918	63434	62	269	97	76	28	79	15	75	8	186	7	host	cdh
gene-b0689	102	19	117	50	26	14	24	6	28	2	67	0	host	ybfP
gene-b2211	1205	310	821	502	178	123	113	48	136	38	182	29	host	yojI
gene-b4356	238	31	211	50	119	36	130	10	117	5	251	10	host	lgoT
gene-b1056	252	113	298	117	43	45	28	12	37	5	80	5	host	yceI
gene-b3271	188	144	188	154	81	80	83	49	66	23	198	24	host	yhdZ
gene-b0909	105	30	109	63	30	17	29	6	35	4	70	3	host	ycaL
gene-b3533	539	53	454	173	200	55	237	23	229	9	676	12	host	bcsA
gene-b2155	3091	859	5608	2160	968	880	327	163	342	54	417	61	host	cirA
gene-b2306	358	487	715	633	99	162	53	41	66	15	144	15	host	hisP
gene-b4208	1115	1296	1832	1997	504	1015	274	226	283	114	374	91	host	cycA
gene-b4467	221	166	207	254	97	91	107	19	70	8	180	5	host	glcF
gene-b0393	1080	490	766	358	151	129	67	55	112	32	142	50	host	rdgC
gene-b3332	119	16	120	18	68	5	61	2	57	2	152	1	host	gspK
gene-b0702	25	5	27	4	9	3	13	1	10	1	44	1	host	ybfB
gene-b3689	1551	234	1129	350	386	156	272	36	234	15	323	20	host	yidR
gene-b4020	451	149	554	268	148	76	144	32	164	14	406	17	host	yjbB
gene-b1676	6512	2547	10364	2230	1945	1410	532	317	633	162	322	169	host	pykF
gene-b1952	427	145	137	88	31	32	23	8	34	1	54	7	host	dsrB
gene-b0561	43	4	31	3	38	4	36	1	32	1	73	1	host	tfaD
gene-b2905	8442	4828	3576	4394	601	963	267	186	199	71	247	74	host	gcvT
gene-b4688	227	6	59	11	22	2	25	2	15	1	63	0	host	ykgS
gene-b1013	242	107	143	140	76	55	56	12	44	9	70	7	host	rutR
gene-b3060	122	13	86	17	45	6	60	2	36	1	92	0	host	ttdR
gene-b3993	174	81	240	185	101	101	77	35	79	12	152	14	host	thiE
gene-b2468	175	23	128	37	103	13	93	3	91	4	227	3	host	aegA
gene-b4539	179	44	163	62	34	32	13	6	22	7	22	4	host	yoeB
gene-b3287	2871	1435	2331	943	375	309	167	131	233	104	159	80	host	def
gene-b3716	229	35	123	28	52	7	60	3	80	0	156	1	host	cbrB
gene-b3511	785	218	913	223	194	69	77	26	100	13	197	19	host	hdeD
gene-b0150	3563	1158	5088	1690	587	426	289	135	371	70	356	73	host	fhuA
gene-b0835	2287	464	1926	655	390	273	161	84	175	61	159	51	host	rimO
gene-b3794	444	280	268	314	137	110	119	44	95	45	201	43	host	rffM
gene-b1347	8	0	19	0	12	2	9	0	5	0	32	0	host	rcbA
gene-b0331	81	14	67	19	49	8	46	0	59	0	153	2	host	prpB
gene-b4785	193	7	25	2	9	2	14	0	12	0	5	1	host	yqgH
gene-b1833	731	74	445	150	83	28	63	10	76	11	170	9	host	letA
gene-b1330	336	47	403	91	55	22	37	7	53	7	100	5	host	ynaI
gene-T4p258	25	0	5516	148	78398	5018	24673	1792	33642	2491	31625	3340	phage	arn.1
gene-b4075	33	4	31	3	31	0	33	0	27	1	101	0	host	nrfF
gene-b3967	1060	236	769	297	183	104	107	34	127	22	242	31	host	murI
gene-b3835	2154	615	2479	1133	538	381	260	130	245	73	408	69	host	ubiB
gene-b2670	58	58	46	18	26	3	22	5	25	2	62	6	host	alaE
gene-b0735	373	138	629	194	178	104	76	17	61	10	67	12	host	ybgE
gene-b1916	338	90	365	119	79	59	55	12	53	10	109	8	host	sdiA
gene-b1451	1022	232	858	342	143	98	85	36	131	17	234	8	host	pqqU
gene-b1858	630	92	425	93	77	32	37	6	50	10	103	6	host	znuC
gene-b4178	463	289	106	369	59	144	37	51	29	28	52	29	host	nsrR
gene-b1332	7986	743	2444	563	774	211	358	87	371	42	257	53	host	ynaJ
gene-b0786	1450	204	1171	185	254	60	115	22	135	15	141	17	host	ybhL
gene-T4p264	66	3	6305	156	239678	10594	164320	18057	89095	11206	59933	7192	phage	52
gene-b1469	95	3	89	10	47	1	59	1	49	0	152	1	host	narU
gene-b2044	97	15	107	26	58	14	34	6	52	0	138	3	host	wcaL
gene-b4041	5153	1083	5247	1688	734	530	495	266	781	197	601	177	host	plsB
gene-b0307	153	59	149	41	81	16	73	2	92	3	305	2	host	ykgF
gene-T4p260	12	0	47450	1547	114828	11707	26330	3155	52847	5071	48352	6013	phage	arn.3
gene-b2942	3390	767	4487	618	809	266	252	117	361	128	245	168	host	metK
gene-b2108	45	1	70	1	54	5	75	6	71	1	101	2	host	yehA
gene-b0277	228	35	153	22	44	8	46	7	50	2	117	4	host	yagK
gene-b3338	495	145	603	195	297	122	172	64	233	26	478	15	host	chiA
gene-b1245	6743	4092	7825	6231	1415	2211	608	542	771	259	454	244	host	oppC
gene-b1521	85	14	75	14	47	5	33	4	49	2	157	1	host	uxaB
gene-b1289	118	17	109	40	21	19	18	6	31	6	61	2	host	ycjD
gene-b3149	1017	224	960	320	160	102	79	42	113	14	173	14	host	diaA
gene-T4p223	36	0	24373	619	161120	10007	55790	9539	47879	5002	32311	6351	phage	pseT
gene-b0935	72	6	70	11	57	3	52	3	56	1	141	0	host	ssuD
gene-b1520	1098	42	280	63	64	17	34	10	75	2	119	3	host	yneE
gene-b2257	149	23	170	26	76	9	75	9	87	1	265	4	host	arnT
gene-b2949	651	136	706	280	109	108	58	23	55	12	81	14	host	yqgF
gene-b1692	168	40	108	27	38	10	35	1	30	0	89	1	host	ydiB
gene-b2403	17099	2292	15798	2445	3333	1129	1169	322	1247	163	795	206	host	valY
gene-b3061	71	5	49	5	56	0	55	2	62	0	131	2	host	ttdA
gene-T4p048	1	1	595	3	10419	45	66019	2554	28927	1646	21302	1048	phage	regA
gene-b2870	60	1	67	2	42	3	59	0	50	0	159	2	host	ygeW
gene-b2285	1922	1453	1897	2060	455	1028	160	194	151	100	131	115	host	nuoE
gene-b2308	387	237	869	598	89	158	41	14	50	9	156	18	host	hisQ
gene-b2863	973	25	233	39	101	27	58	12	56	8	115	8	host	ygeQ
gene-b0607	947	99	425	97	99	25	50	14	65	5	117	7	host	uspG
gene-b2026	643	668	833	1186	314	837	108	187	95	87	100	97	host	hisI
gene-b0766	774	233	520	200	107	77	62	17	93	13	119	16	host	ybhA
gene-b1160	9	2	21	1	13	3	3	1	13	1	28	1	host	iraM
gene-b1029	59	6	88	10	54	10	48	2	46	2	108	8	host	ycdU
gene-b3045	262	28	224	65	68	26	68	14	95	8	183	8	host	insD5
gene-b4199	54	6	32	4	34	2	22	1	16	1	64	0	host	yjfY
gene-b0866	636	156	391	121	103	53	45	20	57	9	69	10	host	ybjQ
gene-b1621	309	47	191	57	77	26	48	10	56	1	159	3	host	malX
gene-b0002	3871	4723	5542	5660	1129	2668	427	504	477	269	600	307	host	thrA
gene-b4328	1156	409	1596	493	358	336	172	95	185	57	214	36	host	iadA
gene-b0704	58	2	42	2	23	0	25	1	30	0	78	0	host	ybfC
gene-b2146	93	14	85	21	39	3	46	1	43	3	133	2	host	preT
gene-b1632	865	115	639	188	81	38	44	18	48	13	109	12	host	rsxE
gene-b0878	357	173	408	254	108	102	79	29	88	11	173	15	host	macA
gene-T4p133	12	0	34660	1303	60132	5046	23939	3176	129390	15005	86115	11476	phage	trna.2
gene-T4p210	12	0	86823	2265	85868	5139	19040	2263	29523	2550	21857	3325	phage	30.7
gene-b2188	3240	349	2878	838	551	238	266	75	222	45	298	40	host	lapC
gene-b0569	293	53	184	33	97	17	109	7	114	5	258	1	host	nfrB
gene-b3653	877	237	817	223	188	91	137	22	199	18	450	23	host	gltS
gene-b4240	142	28	170	26	85	13	97	4	132	3	308	2	host	treB
gene-b3618	696	77	1223	167	234	57	123	16	213	22	275	35	host	htrL
gene-b3196	876	231	523	261	150	88	97	23	90	10	213	12	host	yrbG
gene-T4p060	45	0	3943	63	180987	3955	153261	10840	213578	17425	155785	11500	phage	mobB
gene-b1500	5	0	12	0	9	0	8	0	4	0	7	0	host	safA
gene-b4055	340	114	284	71	92	20	74	16	61	6	125	10	host	aphA
gene-b4157	61	2	68	24	39	14	28	6	47	3	72	2	host	yjeN
gene-b1960	288	43	273	77	47	23	36	8	35	10	45	5	host	vsr
gene-b2167	397	743	264	516	177	241	135	53	122	31	274	30	host	fruA
gene-b1326	700	124	480	161	95	49	54	20	47	12	93	10	host	mpaA
gene-b4480	816	295	410	233	152	101	2776	72	186	63	275	55	host	hdfR
gene-T4p175	154	15	192712	317	247802	1894	272267	2444	1504821	110336	946536	110869	phage	23
gene-b1865	495	692	1011	1022	420	631	186	121	213	65	113	73	host	nudB
gene-b1064	1746	218	1003	143	159	43	89	15	79	10	103	10	host	grxB
gene-b1526	198	35	137	38	35	12	40	4	37	1	108	2	host	ptrR
gene-b1535	228	26	279	55	49	33	36	10	37	6	87	5	host	dgcZ
gene-b1352	11	0	19	0	8	0	15	0	18	0	36	0	host	kilR
gene-b0688	2523	2053	4640	2356	532	887	223	287	362	181	356	160	host	pgm
gene-b4760	199	32	132	32	38	7	21	2	15	3	28	7	host	rirA
gene-b0804	288	74	446	304	90	143	54	14	62	6	109	7	host	ybiX
gene-b1922	78	41	44	32	19	17	19	6	36	2	84	5	host	fliA
gene-b2622	550	185	479	113	129	72	73	47	74	38	161	26	host	intA
gene-b3283	1194	531	884	853	184	253	118	97	98	52	143	55	host	yrdD
gene-b2647	537	180	433	100	291	63	271	35	380	24	856	30	host	ypjA
gene-b0959	190	78	116	61	47	22	41	6	45	5	107	3	host	sxy
gene-b4181	21	1	27	4	16	9	15	1	16	1	38	0	host	yjfI
gene-b0617	21	1	18	0	21	0	9	0	16	0	36	0	host	citD
gene-b4737	51	22	16	20	10	10	7	0	4	1	8	0	host	ymdG
gene-b2839	273	47	176	47	83	16	46	7	99	7	155	1	host	lysR
gene-b0077	981	1664	922	2101	300	704	203	183	237	75	328	64	host	ilvI
gene-b0614	8224	5	59	6	38	1	27	2	31	2	61	2	host	citX
gene-b4475	263	72	273	100	122	60	135	12	121	8	313	5	host	rtcA
gene-T4s001	42	5	30374	29	96818	3276	268955	27942	1195184	64129	1309632	112484	phage	gene-T4s001
gene-b0797	1945	624	3207	1823	628	981	222	224	226	106	209	104	host	rhlE
gene-b2512	2670	1962	2713	3277	557	1118	257	353	308	184	242	170	host	bamB
gene-T4p040	3	0	351	1	20429	132	24020	2632	25080	1863	26617	2561	phage	40
gene-b3624	205	37	357	46	79	18	34	9	75	5	72	2	host	waaZ
gene-b1353	22	2	45	0	17	0	17	1	21	0	49	0	host	sieB
gene-b0092	1969	851	2333	1108	303	381	160	113	160	69	196	76	host	ddlB
gene-b0678	729	292	681	283	148	92	84	29	74	13	128	14	host	nagB
gene-b3950	54	11	43	5	34	1	56	3	40	1	138	1	host	frwB
gene-b4227	140	54	133	46	68	16	76	7	93	4	183	3	host	ytfQ
gene-b0681	73	10	101	17	54	6	77	3	66	3	169	0	host	chiP
gene-b2062	48	3	53	2	49	7	57	4	43	0	132	0	host	wza
gene-b2136	321	47	150	79	76	21	56	12	57	4	107	7	host	yohD
gene-b0856	269	194	255	318	93	85	42	24	64	13	144	10	host	potH
gene-b2891	8572	2241	7472	2826	1237	1287	286	339	367	160	278	195	host	prfB
gene-b2827	1507	590	1560	896	188	268	104	85	105	54	66	71	host	thyA
gene-b2153	7520	1115	4495	1013	602	362	232	86	328	40	215	49	host	folE
gene-b3042	1751	106	738	69	204	48	92	10	85	10	85	11	host	ubiK
gene-b1702	1958	984	3351	1300	447	388	227	107	326	50	357	65	host	ppsA
gene-b0004	1636	2467	3543	3208	1195	2273	332	380	315	167	277	171	host	thrC
gene-b0131	5118	814	2493	500	319	171	110	54	128	23	129	34	host	panD
gene-b1491	627	77	400	81	73	27	57	8	81	6	127	3	host	digH
gene-T4p123	37	0	3599	43	112605	2365	76268	5763	123483	13989	66563	9728	phage	e
gene-b2219	201	21	141	27	84	9	68	5	94	2	229	3	host	atoS
gene-b3439	370	120	369	117	92	67	63	9	85	9	213	8	host	yhhW
gene-b4265	348	44	191	32	93	14	68	11	96	1	216	9	host	idnT
gene-b4252	296	123	259	126	55	57	31	19	55	8	85	5	host	tabA
gene-b4033	157	33	156	31	122	17	116	7	146	7	363	6	host	malF
gene-b2475	445	369	405	579	82	141	65	50	72	26	173	17	host	ypfJ
gene-b3291	786	452	449	380	91	93	72	34	72	17	98	15	host	mscL
gene-T4t005	27	3	14276	1032	62354	4974	109628	8774	475155	15274	293605	17735	phage	gene-T4t005
gene-b0997	124	14	133	31	97	8	114	2	107	1	235	5	host	torA
gene-b3872	135	27	164	50	86	25	78	7	90	10	219	6	host	yihL
gene-b2272	17	3	31	2	20	0	22	1	14	1	41	0	host	yfbM
gene-b1976	321	46	145	58	46	13	53	3	43	8	88	9	host	mtfA
gene-b1265	35	8	15	1	8	1	7	0	2	1	14	0	host	trpL
gene-b2281	815	1203	1076	1832	289	715	135	153	149	99	148	103	host	nuoI
gene-b3363	1166	445	537	347	96	96	60	38	72	20	115	28	host	ppiA
gene-b2990	88	22	67	23	14	7	9	3	20	1	36	3	host	hybG
gene-b0271	125	25	171	35	82	17	96	6	99	9	241	2	host	yagH
gene-b3381	60	6	58	12	71	3	71	1	88	1	229	2	host	yhfX
gene-b4473	1043	421	443	373	105	128	104	50	94	49	251	68	host	smf
gene-T4p058	4	0	267	7	15408	440	28441	3170	37794	4906	24579	3434	phage	47.1
gene-b0363	88	16	127	20	63	8	70	1	71	3	210	2	host	yaiP
gene-b0108	32	3	33	5	39	2	23	1	31	0	62	0	host	ppdD
gene-b0692	155	21	133	22	100	19	88	4	62	4	177	6	host	potE
gene-b4302	93	14	71	12	35	5	28	5	36	1	126	1	host	sgcA
gene-b1844	819	94	322	92	85	39	40	16	61	7	94	8	host	exoX
gene-b0246	67	15	87	34	49	36	43	8	55	6	101	6	host	yafW
gene-b4456	27874	836	10996	1196	15830	1062	12673	773	6832	344	5097	423	host	glmZ
gene-b2229	43	3	44	9	30	5	26	1	31	1	93	0	host	yfaT
gene-b2454	44	2	48	2	42	3	49	1	67	0	109	1	host	eutJ
gene-b0463	2162	1512	2503	2039	376	626	185	201	218	139	196	160	host	acrA
gene-b3288	3177	907	3839	1398	536	504	182	160	272	105	276	108	host	fmt
gene-b2209	330	119	303	131	178	111	96	39	64	20	91	13	host	eco
gene-b0430	10167	5791	11907	6539	2918	2879	1281	709	1268	467	634	591	host	cyoC
gene-b2005	95	8	63	14	29	4	20	1	18	0	56	1	host	cbtA
gene-b1370	256	27	156	36	62	12	47	3	60	3	94	0	host	insH5
gene-b4022	584	278	546	267	157	117	103	25	96	22	191	12	host	rluF
gene-T4p164	2	5	6629	9	12548	26	15074	145	217073	21331	176092	39442	phage	gene-T4p164_gene_17
gene-b2169	301	230	125	118	69	46	57	14	52	7	77	5	host	fruB
gene-b3788	2072	740	2158	1581	381	471	188	176	256	132	397	147	host	rffG
gene-b3146	563	160	460	183	123	38	91	23	92	8	178	19	host	rsmI
gene-b1810	165	80	155	53	51	18	21	11	20	11	37	7	host	yoaC
gene-b0103	873	160	554	165	102	46	60	13	54	6	84	16	host	coaE
gene-b0787	81	12	114	19	50	8	36	3	34	2	82	2	host	ybhM
gene-b2303	1117	443	1091	407	238	168	61	51	77	28	58	36	host	folX
gene-b4784	3962	319	1951	328	388	131	126	40	137	21	127	24	host	yqgG
gene-b2710	112	26	143	29	67	11	80	2	76	3	188	1	host	norV
gene-b1797	31	9	30	3	10	3	11	1	19	0	45	0	host	yeaR
gene-b2497	18952	1498	11505	675	1554	191	789	73	1209	46	715	67	host	uraA
gene-b3406	521	81	215	74	72	17	66	5	71	5	159	1	host	greB
gene-T4p265	7	0	3317	77	38578	1890	16061	2803	18177	1664	13124	1357	phage	52.1
gene-b3830	290	301	286	429	136	216	120	90	109	53	205	47	host	ysgA
gene-b3355	1001	192	655	240	174	86	116	28	152	14	317	19	host	prkB
gene-b1036	772	172	809	298	140	127	62	32	82	15	97	13	host	ycdZ
gene-b0901	37	26	48	13	34	10	26	2	29	1	70	0	host	ycaK
gene-b1346	12	1	9	1	5	2	4	1	10	1	23	0	host	xisR
gene-b2752	2240	3407	2323	1856	318	563	184	155	241	93	189	75	host	cysD
gene-b4835	102	1	12	1	17	0	27	2	51	0	65	5	host	sokE
gene-T4p102	10	1	50569	1838	58408	3779	8684	794	12174	992	9410	974	phage	mobD.5
gene-b3442	44	3	66	1	56	0	56	1	74	1	195	0	host	yhhZ
gene-b4733	9	0	4	0	7	1	5	0	4	0	8	0	host	ylcJ
gene-b2101	157	51	98	53	61	21	46	7	43	2	94	4	host	yegW
gene-T4p270	19	1	36306	4959	49940	16308	20562	8545	9183	1274	14628	1276	phage	ndd.2
gene-b0585	377	155	483	331	97	53	59	10	80	6	254	4	host	fes
gene-b2226	107	13	98	19	78	5	68	3	79	5	221	6	host	yfaQ
gene-b0305	62	11	75	13	31	3	36	3	40	0	103	2	host	rclR
gene-b0357	303	304	356	285	77	114	39	25	49	10	108	20	host	frmR
gene-b0973	77	21	69	22	60	13	66	2	76	2	209	0	host	hyaB
gene-b1176	2935	654	2316	786	485	254	293	85	172	40	226	59	host	minC
gene-b3665	765	88	1358	238	390	147	243	23	237	21	582	15	host	adeD
gene-b1631	640	128	582	230	60	49	26	26	34	12	62	12	host	rsxG
gene-b2539	68	14	71	32	24	12	40	3	24	3	65	1	host	hcaF
gene-b4165	4596	726	4179	611	1395	363	1536	173	3070	84	640	84	host	glyY
