Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b0979	27	189	43	393	25	295	5	209	6	167	1	67	host	appB
gene-b3049	84	169	88	239	44	127	11	56	11	43	6	26	host	glgS
gene-T4p064	1	0	6	2718	1475	76783	853	57608	2532	66539	329	31104	phage	a-gt.5
gene-b0999	59	493	80	839	45	212	18	88	5	58	5	21	host	cbpM
gene-b3753	47	398	81	446	33	290	20	200	17	146	19	50	host	rbsR
gene-b2851	0	21	0	31	0	52	0	45	2	17	0	16	host	ygeG
gene-b2721	13	132	19	318	4	298	7	191	2	165	0	63	host	hycE
gene-b0606	1293	4401	1333	7617	530	1123	197	374	128	285	111	168	host	ahpF
gene-b4625	14	43	9	55	8	40	5	20	5	17	0	10	host	symR
gene-b2378	193	1030	403	934	117	294	34	177	22	110	16	60	host	lpxP
gene-b2168	237	221	130	219	71	222	33	140	16	109	13	39	host	fruK
gene-b0087	417	1789	773	2529	310	546	112	273	72	200	52	61	host	mraY
gene-b4148	136	637	216	688	102	231	46	111	12	69	17	58	host	gdx
gene-b2697	5883	28799	7780	44512	5216	6460	1712	1317	891	1065	803	507	host	alaS
gene-b3818	28	20	16	99	19	84	32	49	17	32	17	21	host	yigG
gene-b0570	57	588	101	556	30	284	12	217	10	168	6	53	host	cusS
gene-T4p245	0	0	10	1994	992	58167	1569	126386	3938	112133	457	52157	phage	59
gene-b1096	97	469	226	450	95	178	57	91	25	87	17	35	host	pabC
gene-b4529	104	377	138	367	52	109	18	61	12	45	4	24	host	ydbJ
gene-b0125	488	4664	700	4603	337	793	99	265	60	184	64	106	host	hpt
gene-b0427	93	1169	192	960	62	368	34	202	19	137	17	58	host	yajR
gene-b4735	218	680	207	301	71	127	6	49	28	38	2	16	host	ybgU
gene-b1164	38	189	25	184	13	57	2	32	8	18	1	13	host	ycgZ
gene-b4532	11	72	9	67	5	50	7	36	5	28	5	13	host	hicA
gene-b3790	302	1467	649	1744	278	444	122	25797	81	192	70	81	host	rffC
gene-b3633	299	3555	390	3719	119	592	98	346	52	266	40	142	host	waaA
gene-b3314	20040	149953	31288	250635	25867	28948	8097	4926	5219	3451	3704	1501	host	rpsC
gene-b0634	248	2434	523	2402	179	483	86	245	57	149	26	63	host	mrdB
gene-b3865	450	3611	600	3552	10216	698	142	320	73	196	79	79	host	yihA
gene-b0785	219	622	247	946	93	190	44	90	17	45	25	31	host	moaE
gene-b0843	41	252	65	360	33	132	23	72	3	43	5	9	host	ybjH
gene-b4459	29	122	53	222	44	851	78	585	66	381	42	380	host	ryjA
gene-b1534	70	306	110	336	33	173	9	117	4	90	5	61	host	ydeE
gene-b4611	464	1133	359	1656	260	1350	68	347	49	170	16	106	host	sibE
gene-b2990	12	117	25	144	17	58	4	29	5	29	2	8	host	hybG
gene-b3683	8	110	8	306	4	450	3	320	3	199	1	68	host	glvC
gene-b3478	11	109	12	235	7	299	7	220	3	190	1	57	host	nikC
gene-b3741	1283	4378	2332	5214	943	1123	458	643	229	496	154	149	host	mnmG
gene-b3331	6	49	9	144	3	217	3	140	1	84	4	35	host	gspJ
gene-b0128	164	676	300	1208	121	321	63	190	30	116	22	48	host	yadH
gene-b2482	5	147	16	371	9	433	7	297	2	215	1	83	host	hyfB
gene-b2780	3109	45288	3725	49495	5081	5214	563	1204	371	1033	322	457	host	pyrG
gene-b3061	5	67	7	185	4	217	3	161	2	93	1	26	host	ttdA
gene-b3555	111	277	107	369	33	127	6	68	3	37	1	15	host	yiaG
gene-T4p063	1	0	5	2638	2175	57992	570	59726	4866	96398	299	55903	phage	a-gt.4
gene-T4p118	1	0	315	16469	3802	35936	528	41578	7572	58632	388	36665	phage	vs.7
gene-b1180	126	757	150	796	41	161	31	88	19	73	12	47	host	ycgM
gene-b3691	16	182	22	435	6	554	2	375	2	250	0	42	host	dgoT
gene-b2845	66	699	92	852	57	293	10	170	24	100	13	81	host	yqeG
gene-b0947	263	1159	336	1363	122	302	37	178	29	118	23	51	host	ycbX
gene-b2144	25	427	34	307	18	177	13	109	6	76	2	25	host	sanA
gene-b2985	3	61	9	170	5	7176	5	131	3	88	2	25	host	yghS
gene-b1558	21	311	120	238	37	78	9	36	3	28	3	15	host	cspF
gene-b0470	930	5746	1735	7370	713	1029	352	404	159	302	119	119	host	dnaX
gene-b0482	80	746	112	434	44	294	12	189	3	120	7	43	host	ybaP
gene-b0363	9	82	16	5680	5	242	1	6617	5	99	0	39	host	yaiP
gene-b1528	137	697	134	496	67	314	27	166	11	137	14	75	host	ydeA
gene-T4p027	0	0	687	24103	2183	27553	517	11111	1027	10688	103	6717	phage	mrh.1
gene-b4115	15	145	22	427	5	466	10	295	11	284	2	120	host	adiC
gene-b3115	10	78	13	232	7	211	5	175	2	101	1	52	host	tdcD
gene-b4187	85	179	134	401	45	414	22	271	8	207	12	69	host	aidB
gene-b2295	163	1122	158	1053	56	281	15	113	11	78	3	30	host	yfbV
gene-T4p199	2	0	1	499	2	1170	806	19630	3149	39959	665	27887	phage	alt.-1
gene-b3406	65	469	89	437	20	244	6	144	6	110	2	40	host	greB
gene-b4807	4	18	7	85	4	86	2	48	2	45	0	19	host	malH
gene-b2233	128	502	209	939	102	819	36	2971	21	349	18	147	host	yfaL
gene-b3212	20420	44589	28984	93128	17495	13284	4950	35569	2088	2632	1735	1311	host	gltB
gene-b3934	200	660	274	745	89	377	33	364	36	170	20	81	host	cytR
gene-b1669	10	66	25	198	6	140	4	109	5	63	1	19	host	ydhT
gene-b2993	102	296	136	501	78	196	40	116	15	83	13	27	host	hybD
gene-b0293	25	173	43	246	35	185	17	76	8	68	4	34	host	ecpA
gene-b0558	2	14	2	26	0	32	0	19	0	14	0	14	host	ybcV
gene-b4731	1	6	0	17	2	28	0	7	0	9	0	5	host	ykiC
gene-b2525	563	4148	833	3388	336	272	102	106	83	65	89	32	host	fdx
gene-b2386	7	71	1	162	1	221	5	155	1	124	0	41	host	fryC
gene-T4p267	0	0	368	18606	4391	81348	778	27558	1734	6827	86	5772	phage	stp
gene-b0965	183	528	202	738	106	215	41	105	22	79	16	41	host	yccU
gene-b4733	1	4	0	11	0	17	0	14	0	7	0	9	host	ylcJ
gene-b1063	170	1282	140	900	40	185	17	97	12	68	10	33	host	yceB
gene-b2812	228	1022	394	2153	230	472	89	203	66	156	43	78	host	tcdA
gene-b4390	278	1327	442	1471	116	377	54	221	48	180	18	76	host	nadR
gene-b0925	431	2798	657	3420	198	619	75	314	46	242	35	98	host	ldtD
gene-T4p138	5	2	47	6172	578	30127	1323	94688	42297	288808	3978	129270	phage	57A
gene-b2114	1430	11219	1969	13290	967	1468	328	469	222	458	188	199	host	metG
gene-b0007	36	260	41	392	15	459	14	293	6	233	4	70	host	yaaJ
gene-b1876	1145	7467	1309	7955	590	902	292	338	173	296	158	127	host	argS
gene-b0301	4	47	8	158	3	162	0	102	1	86	2	53	host	rclC
gene-b0694	18	233	30	240	8	138	11	89	6	87	2	31	host	kdpE
gene-b4154	408	1411	608	2275	241	631	132	381	62	264	42	104	host	frdA
gene-b0664	934	5296	969	6803	735	6388	677	3983	581	3403	459	3255	host	glnX
gene-b2129	53	171	108	290	41	203	15	153	8	107	2	38	host	yehX
gene-b2204	18	74	19	158	11	172	5	105	3	86	3	37	host	napH
gene-b2033	451	1709	178	2245	105	263	12	95	26	85	7	46	host	wbbJ
gene-b0651	85	363	154	508	75	216	24	134	12	100	14	50	host	rihA
gene-b1083	45	195	62	270	19	188	15	115	11	59	4	15	host	flgL
gene-b3416	506	948	773	1613	420	866	137	486	67	363	62	156	host	malQ
gene-b3223	17	118	44	208	16	151	8	100	6	81	3	32	host	nanE
gene-b1841	212	1125	289	1066	125	243	34	64	26	67	24	27	host	yobA
gene-b4288	19	186	29	374	10	246	7	150	9	141	4	92	host	fecD
gene-b0629	22	150	22	236	10	167	1	85	5	79	3	29	host	ybeF
gene-b3216	56	404	67	810	47	632	24	5583	27	253	8	152	host	yhcD
gene-b3872	29	193	42	332	21	306	19	204	8	159	4	84	host	yihL
gene-b3663	18	302	28	249	15	190	6	85	3	69	3	56	host	yicN
gene-b0173	366	956	963	1210	434	479	150	223	82	180	56	69	host	dxr
gene-b3540	2007	692	4134	2032	3309	811	824	338	334	216	221	117	host	dppF
gene-T4p034	0	2	320	33161	3494	41829	543	35125	1556	14714	80	5230	phage	61.1
gene-b0494	184	916	277	1067	85	214	38	121	16	84	20	46	host	tesA
gene-b0886	213	1614	357	2334	134	538	58	284	43	213	35	73	host	cydC
gene-T4p216	0	0	97	10618	1807	43030	347	51390	3660	25278	73	7989	phage	31.2
gene-b2029	6800	29472	7874	43183	4331	4100	1180	925	866	1016	543	416	host	gnd
gene-b1243	25826	55284	25031	90177	9246	7570	2215	2002	2279	2102	1193	851	host	oppA
gene-b1249	378	2184	541	1888	184	486	85	210	44	165	35	61	host	clsA
gene-b4410	54	499	179	622	90	122	26	37	22	33	5	18	host	ecnA
gene-b3513	24	242	45	399	15	245	9	218	4	141	4	73	host	mdtE
gene-b1244	4233	8801	6410	15670	2244	948	508	289	407	252	172	120	host	oppB
gene-b4226	4377	29824	4588	35682	2231	7630	832	1407	546	1233	302	628	host	ppa
gene-b2947	903	1633	963	1294	375	392	151	175	105	139	62	61	host	gshB
gene-b3586	20	863	44	440	12	390	8	313	6	163	2	82	host	yiaV
gene-b1018	464	3294	642	4065	225	487	55	223	34	172	28	77	host	efeO
gene-b0650	27	133	31	242	11	291	4	179	5	142	4	53	host	hscC
gene-b1287	238	2271	223	1186	37	314	25	150	10	106	22	54	host	yciW
gene-b4585	18	168	18	230	7	143	1	137	5	107	0	65	host	chiX
gene-b4023	63	631	96	476	39	123	16	80	9	49	3	21	host	yjbD
gene-b2411	473	3000	861	5254	556	730	190	363	93	251	77	111	host	ligA
gene-b3995	378	1936	323	1101	135	242	47	112	34	96	36	42	host	rsd
gene-b3649	1206	9782	1769	10750	836	1008	315	260	185	221	136	90	host	rpoZ
gene-b2968	23	98	36	196	24	212	4	103	8	76	0	29	host	yghD
gene-T4p054	6	0	183	18467	2804	115231	4939	353369	15418	238787	1100	72503	phage	46
gene-b1768	210	1111	279	1305	105	240	61	99	27	92	46	44	host	pncA
gene-b3909	39	284	99	585	47	429	16	280	6	208	10	75	host	kdgT
gene-b2577	56	275	74	308	23	236	26	167	17	105	14	59	host	yfiE
gene-b2428	54	217	63	372	21	227	10	162	6	72	4	42	host	murQ
gene-b4427	3	17	10	30	8	17	0	15	1	13	0	5	host	micC
gene-b3605	238	838	307	1307	116	500	52	339	36	269	21	125	host	lldD
gene-b2793	130	732	147	552	41	198	10	73	12	55	10	37	host	syd
gene-T4p042	1	2	25	1584	2768	91515	3228	68719	3686	39174	463	15769	phage	segA
gene-b0111	124	534	148	786	51	234	24	151	16	111	10	60	host	ampE
gene-b1357	6	26	3	32	1	30	3	12	1	11	0	9	host	ydaS
gene-b4419	63	385	84	538	33	179	19	83	10	76	9	45	host	ldrA
gene-b0190	184	1354	265	1285	114	337	39	167	27	111	17	55	host	yaeQ
gene-b0331	14	70	14	191	4	195	3	138	1	102	1	24	host	prpB
gene-b0433	268	3746	558	3605	211	866	93	416	58	315	54	124	host	ampG
gene-b0022	15	217	78	331	61	213	10	83	7	52	1	27	host	insA1
gene-b2581	835	4782	933	4890	490	893	261	349	133	251	166	143	host	yfiF
gene-b3403	896	6775	1416	9670	898	1935	310	641	247	533	158	163	host	pck
gene-b2956	11	88	17	177	8	199	3	133	5	60	2	29	host	yggM
gene-b0348	9	78	14	173	12	177	5	125	1	86	0	31	host	mhpB
gene-b4785	5	80	2	35	1	31	0	17	0	17	0	5	host	yqgH
gene-b0355	279	987	389	1443	209	398	56	147	60	107	36	60	host	frmB
gene-b3413	150	926	213	1308	107	412	31	212	8	163	10	55	host	yhgH
gene-b1315	11	83	20	190	9	188	2	144	3	92	1	35	host	ycjS
gene-b1505	11	44	17	195	1	156	0	103	1	68	1	56	host	ydeT
gene-b1410	11	103	35	255	6	223	5	180	4	105	1	51	host	ynbC
gene-T4p082	4	0	18	1690	1859	63225	11557	100216	8173	53655	650	23190	phage	49.2
gene-b2367	11	69	25	208	14	187	1	149	5	91	4	47	host	emrY
gene-b1843	25	360	40	278	16	152	5	85	5	54	7	24	host	yobB
gene-b4129	189	724	184	1161	94	468	27	273	31	200	11	88	host	lysU
gene-b2544	28	141	37	276	21	217	9	174	4	110	5	31	host	yphB
gene-b3523	401	1132	463	1155	98	491	51	331	32	215	22	72	host	yhjE
gene-b0265	23	199	75	332	51	219	14	99	9	51	8	36	host	insA2
gene-b2263	145	505	257	618	126	191	35	156	28	326	22	82	host	menH
gene-b4332	41	253	40	268	13	273	10	212	2	146	5	64	host	yjiJ
gene-b1687	1670	2570	2369	4386	1454	724	292	293	143	227	86	90	host	ydiJ
gene-b2595	1318	8411	1753	9907	697	1485	278	412	180	301	143	156	host	bamD
gene-b2076	64	475	93	928	44	552	16	365	17	237	4	94	host	mdtC
gene-b1733	13	192	31	261	13	130	7	81	8	57	2	18	host	chbG
gene-b4782	59	332	74	269	33	119	8	30	7	22	2	9	host	pssL
gene-b2527	486	4128	650	3957	236	429	97	111	75	93	67	40	host	hscB
gene-b4217	230	1103	340	1665	261	1118	84	281	49	168	26	85	host	ytfK
gene-b0792	42	235	71	421	21	243	9	171	7	107	3	40	host	ybhR
gene-b4504	10	52	13	130	7	67	5	51	6	35	4	13	host	ykfH
gene-b4087	10	83	10	287	2	364	3	243	1	134	1	51	host	alsA
gene-b2646	10	24	3	42	1	41	0	32	0	22	0	14	host	ypjF
gene-b4183	4	29	8	136	1	163	4	105	3	68	0	27	host	yjfK
gene-b3974	271	1889	368	1266	133	6462	73	279	94	111	51	41	host	coaA
gene-b1792	57	260	68	300	32	117	7	54	8	43	10	12	host	yeaO
gene-b2586	505	2616	1299	5919	816	2935	413	930	238	698	184	385	host	yfiM
gene-b2940	223	3228	301	3240	161	587	60	183	45	161	26	66	host	yqgC
gene-T4p097	1	2	1897	86763	5634	67422	136	11218	605	11251	118	7943	phage	mobD.1
gene-b4214	255	455	206	481	65	202	26	120	23	81	12	40	host	cysQ
gene-b1968	35	303	46	569	10	172	3	120	8	52	2	40	host	hprS
gene-b3976	4270	11815	4261	23071	2958	14023	976	2085	640	1456	324	1177	host	thrU
gene-T4p091	0	0	1486	81335	6929	96270	208	20737	692	10066	31	6606	phage	nrdC.7
gene-b3525	10	78	13	184	12	259	2	203	2	156	1	43	host	pdeH
gene-b1621	31	301	55	325	21	227	14	155	10	125	7	46	host	malX
gene-b1272	730	1298	620	1341	221	284	111	145	70	84	74	52	host	sohB
gene-b1813	50	462	104	442	32	415	17	141	6	76	5	25	host	nudL
gene-b3938	414	1995	311	1737	132	582	80	241	80	163	70	93	host	metJ
gene-b3206	48	627	140	690	62	150	26	65	8	45	8	24	host	npr
gene-b4485	22	209	43	383	9	313	15	266	6	176	6	54	host	ytfR
gene-b4262	21157	2526	863	4051	339	661	146	339	88	240	72	105	host	lptG
gene-b4622	1	15	1	55	1	67	0	31	0	24	0	15	host	ytcA
gene-b1718	9407	74992	11288	102721	8020	44378	3099	8780	2152	5247	1441	2136	host	infC
gene-b1725	117	648	291	1050	130	235	43	101	15	62	10	27	host	yniA
gene-b2824	3	94	16	167	15	91	2	52	4	22	2	19	host	ygdB
gene-b4044	103	868	173	1147	78	536	63	321	46	232	31	80	host	dinF
gene-b3178	4841	19743	8335	29133	3931	3007	1587	10181	895	848	668	439	host	ftsH
gene-b1158	3	27	0	67	1	69	0	58	2	39	0	31	host	pinE
gene-b2067	103	947	211	1035	44	649	25	365	14	291	14	102	host	dgcE
gene-b3295	34056	210088	73599	331397	61620	30251	13444	7944	45725	5942	6501	2216	host	rpoA
gene-b4468	58	100	148	238	41	224	14	164	12	93	4	27	host	glcE
gene-b2874	26	137	20	204	11	180	1	143	4	107	1	49	host	yqeA
gene-T4p197	2	0	3047	64714	9322	154417	365	53077	4327	63440	300	35557	phage	alt.-3
gene-b1445	18	627	39	283	20	150	7	45	9	35	0	15	host	ortT
gene-b3770	734	909	1071	1559	646	616	193	375	116	237	88	99	host	ilvE
gene-b0809	1470	12578	1569	22841	595	1614	181	417	100	420	63	166	host	glnQ
gene-b0883	570	2708	343	8104	386	1562	301	1027	450	1616	205	955	host	serW
gene-b1590	43	265	67	369	27	197	9	96	11	76	3	26	host	ynfH
gene-b0375	12	38	22	105	7	122	4	65	4	48	0	14	host	iprA
gene-b1480	150	1237	86	1327	32	413	5	124	2	81	1	56	host	sra
gene-b4702	112	894	185	1089	139	1364	23	234	21	133	7	89	host	mgtL
gene-b1729	3017	37541	2818	30525	732	2257	329	789	185	714	309	329	host	tcyP
gene-b0571	41	377	69	298	26	16656	17	134	5	91	8	34	host	cusR
gene-b4175	1659	8006	2769	13092	1456	1246	510	431	275	363	195	136	host	hflC
gene-b1266	259	1607	331	6415	138	301	54	110	37	86	30	60	host	rnm
gene-b1954	7	28	14	47	8	28	0	8	1	7	1	1	host	dsrA
gene-b1868	46	372	118	459	43	161	11	92	8	61	7	23	host	yecE
gene-b0347	16	118	17	291	7	299	3	225	3	158	0	52	host	mhpA
gene-b2128	38	614	116	518	46	370	33	151	13	114	6	54	host	yehW
gene-b1742	7	46	9	89	6	98	2	63	2	46	3	22	host	ves
gene-b3337	102	412	41	156	7	89	1	60	2	49	0	26	host	bfd
gene-b2593	1380	2278	1467	3485	1428	1232	2252	725	1324	346	1180	105	host	yfiH
gene-b4111	2769	12632	5817	10066	2036	1930	786	741	386	563	189	295	host	proP
gene-b1863	415	2227	778	3233	561	1447	215	470	95	230	94	129	host	ruvC
gene-b2397	1021	7377	905	7611	802	11844	579	5896	399	4481	286	3287	host	alaW
gene-b4200	9133	90994	14724	138741	9221	11857	3344	2643	2121	1848	1552	530	host	rpsF
gene-b1226	18	150	23	204	6	187	7	104	1	76	0	25	host	narJ
gene-b0475	561	1094	142	919	50	305	29	156	18	116	17	27	host	hemH
gene-b3201	512	2789	880	4051	329	511	130	214	63	148	67	76	host	lptB
gene-b2945	22	151	28	177	19	147	9	99	6	74	2	23	host	endA
gene-b3304	11915	67434	21944	95396	18996	9021	5797	1233	3509	1114	2389	324	host	rplR
gene-b0325	198	535	267	1166	162	355	41	188	20	127	13	54	host	yahK
gene-b1744	295	397	582	1134	408	286	77	128	41	71	14	33	host	astE
gene-b1011	69	279	166	1760	62	212	18	103	4	70	3	23	host	rutB
gene-b0452	278	1746	483	2074	161	513	49	196	38	156	15	77	host	tesB
gene-b2413	101	1294	112	1148	46	335	23	159	12	146	8	55	host	cysZ
gene-b0871	384	907	598	1757	335	397	107	204	43	145	31	56	host	poxB
gene-b3969	2323	18903	4116	29011	2367	28378	1118	15639	757	11191	510	8987	host	gltT
gene-b2066	205	3126	272	2038	96	214	46	97	33	72	12	22	host	udk
gene-T4p203	0	0	7	760	2031	88841	652	54573	1648	22031	67	8462	phage	30.1
gene-b0837	55	298	77	329	30	304	13	191	7	105	2	38	host	yliI
gene-b4369	1581	11854	1537	47764	894	16770	528	12176	311	6060	205	9816	host	leuP
gene-b2424	986	5019	652	2216	116	370	59	163	30	118	83	64	host	cysU
gene-b0995	33	220	19	185	5	143	4	93	3	60	1	20	host	torR
gene-b4118	18	140	23	192	12	223	3	151	3	103	4	37	host	melR
gene-b3833	804	5434	1034	5234	377	775	221	365	137	310	101	120	host	ubiE
gene-b0822	146	638	101	539	33	132	17	53	11	57	3	23	host	ybiV
gene-b1981	180	701	245	795	83	240	26	150	23	125	13	58	host	shiA
gene-b2242	17	56	4	147	2	171	5	100	1	98	2	36	host	glpB
gene-b2432	153	563	234	701	87	140	26	82	16	45	12	24	host	yfeY
gene-b3959	170	281	202	469	76	48473	28	213	34	129	29	73	host	argB
gene-b0058	206	1143	383	1843	309	598	150	263	97	181	80	87	host	rluA
gene-b3647	31	252	29	532	18	528	14	443	3	312	7	165	host	ligB
gene-b0787	4	62	34	203	6	141	0	103	0	56	0	24	host	ybhM
gene-b3081	25	188	26	472	18	495	11	395	7	304	2	107	host	fadH
gene-b1428	32	210	32	190	9	143	2	96	1	102	2	41	host	ydcK
gene-T4p251	3	0	23	5302	42	10562	150	12029	13401	112780	9836	157460	phage	36
gene-b1472	0	5	0	21	0	20	0	19	1	13	0	4	host	yddL
gene-b4682	0	6	1	26	0	38	0	21	2	14	0	3	host	yqcG
gene-b1488	238	2027	256	1859	43	234	20	100	9	102	3	40	host	ddpX
gene-b0266	43	143	36	141	5	74	8	33	8	33	7	17	host	yagB
gene-b1607	65	482	74	279	27	106	7	51	7	53	3	18	host	ydgC
gene-b1000	218	1339	243	1733	71	264	24	118	15	105	6	29	host	cbpA
gene-b2211	317	2251	496	1569	147	408	78	270	40	182	28	77	host	yojI
gene-b1834	326	2236	609	2903	195	702	87	363	45	247	34	110	host	letB
gene-b3606	75	751	238	637	102	220	43	160	22	135	17	46	host	trmL
gene-b1619	89	263	73	446	35	162	10	81	8	65	9	25	host	hdhA
gene-b0469	689	4137	1031	3814	393	680	236	207	134	161	113	75	host	apt
gene-b1714	1339	5935	2195	9174	1446	1244	475	276	220	224	215	110	host	pheS
gene-b4550	302	248	144	215	50	130	18	58	19	41	3	16	host	arfA
gene-b1177	77	143	84	192	32	98	3	49	5	39	1	18	host	ycgJ
gene-b4166	149	1193	195	1040	74	563	47	294	22	222	18	94	host	queG
gene-b2459	3	36	7	109	6	148	1	107	1	63	2	13	host	eutT
gene-b3620	622	4015	1024	5334	427	1082	168	488	110	400	98	216	host	waaF
gene-b4777	6	129	21	131	13	68	1	30	2	18	2	9	host	mdtU
gene-b1857	381	1556	489	1648	234	409	65	132	47	121	27	53	host	znuA
gene-b1304	125	680	94	906	37	248	12	115	16	111	29	59	host	pspA
gene-b1419	71	370	103	366	43	102	13	38	9	20	8	7	host	ydcA
gene-b2644	2	34	7	123	1	131	1	102	1	61	2	24	host	lfgB
gene-T4p177	9	0	22	14933	62	30593	574	59881	45510	483069	7394	368876	phage	24
gene-b4032	19	119	23	339	18	16324	7	241	4	169	4	56	host	malG
gene-b3567	43	241	30	449	32	508	15	328	6	235	31	73	host	xylG
gene-b0223	330	2136	640	2425	202	488	100	258	54	195	42	60	host	yafJ
gene-b2662	716	656	1260	1776	1063	652	351	301	113	180	95	98	host	gabT
gene-b1575	1	5	2	16	0	14	0	8	1	7	0	3	host	dicB
gene-b0618	8	57	6	154	6	182	1	111	1	60	0	27	host	citC
gene-b1133	588	7152	1124	6309	419	821	177	304	101	229	85	97	host	mnmA
gene-b1188	198	836	178	950	44	245	22	185	14	132	10	63	host	ycgB
gene-b3910	174	454	211	610	83	414	38	261	19	196	19	88	host	yiiM
gene-b0404	36	404	70	373	32	323	19	173	7	114	11	50	host	acpH
gene-b0892	388	1692	764	2107	266	508	121	240	47	155	29	74	host	rarA
gene-b2294	489	1614	400	1431	123	208	45	85	37	69	25	25	host	yfbU
gene-b4216	34	154	62	260	23	256	11	106	11	68	7	29	host	ytfJ
gene-b0167	557	4768	1028	5529	382	1233	158	632	79	464	52	174	host	glnD
gene-b2235	594	3465	853	3670	343	475	137	110	106	104	54	45	host	gene-b2235_gene_nrdB
gene-b0019	301	1203	1113	8820	480	1316	159	460	75	337	41	154	host	nhaA
gene-b1197	41	332	68	545	20	277	6	215	4	127	4	56	host	treA
gene-b0573	4	111	6	100	7	69	0	45	0	30	0	14	host	cusF
gene-b3890	17	46	17	84	6	83	3	52	1	29	1	21	host	yiiF
gene-b3680	13	82	22	242	7	236	5	155	7	89	4	24	host	yidL
gene-b1418	262	1413	284	1561	106	376	33	110	29	98	22	51	host	cybB
gene-b1555	0	18	8	45	1	34	0	32	0	24	0	15	host	ydfR
gene-T4p119	12	5	4705	124309	13991	328616	40179	392253	67862	493311	44521	526356	phage	vs.8
gene-b0399	91	272	58	434	17	168	12	112	5	119	5	41	host	phoB
gene-b0109	245	1719	191	1266	61	348	37	175	21	118	17	41	host	nadC
gene-b1033	295	1783	401	2276	150	521	47	244	33	176	20	84	host	ghrA
gene-b2290	702	5174	950	6499	356	893	103	325	76	288	55	136	host	alaA
gene-b2609	4793	22365	8413	29022	7114	6146	1954	1006	1275	654	713	290	host	rpsP
gene-b4441	870	6618	1755	13220	2525	105539	3079	73786	2802	55558	1643	45459	host	glmY
gene-b3040	251	1188	249	1155	69	334	41	189	22	147	13	79	host	zupT
gene-T4p225	1	0	554	41311	4065	100274	703	45066	1605	30054	183	14869	phage	pseT.2
gene-b0535	1	22	6	75	1	89	0	41	1	17	0	8	host	fimZ
gene-b2584	233	1157	315	1532	246	609	252	575	262	308	134	145	host	patZ
gene-T4p178	3	0	29	1525	1957	59106	9007	71431	3953	18449	537	18815	phage	gene-T4p178_gene_rnlB
gene-b4808	3	10	6	15	2	22	0	18	1	12	0	2	host	chiZ
gene-b4272	25	166	35	237	10	128	8	99	6	59	1	37	host	insC6
gene-b0826	164	1208	199	1597	84	242	46	101	28	110	24	39	host	moeB
gene-b1704	275	2598	335	2465	112	364	60	161	33	155	34	59	host	aroH
gene-b3705	3788	29066	6985	35698	3283	4066	1433	1329	891	984	610	397	host	yidC
gene-b2683	149	1218	197	940	42	171	19	81	7	71	8	39	host	ygaH
gene-b0779	400	2515	692	3124	266	556	86	276	62	244	49	116	host	uvrB
gene-b4671	0	7	2	15	0	23	0	15	0	14	0	8	host	ykgR
gene-b0677	392	1335	428	1323	120	310	58	187	34	87	26	47	host	nagA
gene-b4305	20	159	32	246	12	231	3	194	3	175	2	61	host	sgcX
gene-b3214	119	439	155	885	124	517	66	228	70	154	21	44	host	gltF
gene-T4p060	1	1	67	6727	3307	177078	2658	230860	11710	165778	516	41933	phage	gene-T4p060_gene_mobB
gene-b2284	2332	7918	3118	9054	1924	1467	579	479	306	337	307	167	host	nuoF
gene-b4689	1	23	6	26	2	37	1	21	1	14	0	13	host	rzoQ
gene-b1700	1	16	8	44	3	41	1	19	3	27	0	16	host	ydiT
gene-b3388	1644	9567	3166	11114	1049	1258	423	508	254	395	207	181	host	damX
gene-b2923	45	344	100	504	39	193	19	126	6	74	4	30	host	argO
gene-b3465	200	941	223	1153	84	335	35	178	10	108	15	43	host	rsmD
gene-b2268	81	762	114	862	51	312	24	159	14	83	14	48	host	rbn
gene-b4831	179	421	172	465	71	193	21	87	10	47	9	25	host	allZ
gene-b2811	90	652	179	676	78	209	43	118	25	107	17	39	host	csdE
gene-b1958	216	194	338	286	202	255	68	135	47	75	34	54	host	yedI
gene-b3301	14798	73297	26833	103616	23739	10380	7391	1994	5012	1645	3235	842	host	rplO
gene-b2377	49	56	36	97	13	112	7	92	3	64	4	46	host	yfdY
gene-b2787	39	137	45	304	28	325	10	233	2	160	2	45	host	gudD
gene-b1435	234	2260	314	1814	125	332	67	182	51	159	30	35	host	rlhA
gene-b4024	456	976	491	1291	124	362	48	253	29	175	13	54	host	lysC
gene-b1125	269	1068	694	1364	255	272	132	113	83	76	44	22	host	potB
gene-b3370	9	95	5	192	2	346	1	227	0	133	0	57	host	frlA
gene-b2582	2626	1174	78	613	40	242	25	144	23	95	12	36	host	trxC
gene-b1959	43	186	116	296	35	213	12	174	9	86	5	39	host	yedA
gene-b1751	4	51	8	107	2	106	0	93	1	51	2	19	host	ydjY
gene-b2622	175	820	163	776	71	284	58	172	52	130	25	59	host	intA
gene-b1343	218	1272	382	1299	140	325	66	151	46	82	36	40	host	dbpA
gene-b3297	17501	92972	31657	137630	19090	8269	6653	1714	4353	1485	3056	491	host	rpsK
